鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
梧棲區,房地(土地+建物),台中市梧棲區文明街３２６巷４６號,86.0,住,,,1010711,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0861028,129.42,5,3,3,有,無,5850000,45202,,0.0,0,,RPSQMLKMIIHFFCL18CA,129.42,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區自強路８３２巷１１號,77.0,住,,,1010923,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1000329,165.07,4,3,3,有,無,7450000,45132,,0.0,0,,RPPRMLKMIIHFFCL97CA,145.83,7.72,11.52,,
沙鹿區,房地(土地+建物),台中市沙鹿區北勢五街68-3號,84.75,住,,,1010916,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0971029,215.58,4,2,3,有,有,8700000,40356,,0.0,0,,RPVOMLKMIIHFFCL28CA,0.0,0.0,0.0,,
清水區,土地,吳厝北段343-3地號,2280.2,農,一般農業區,農牧用地,1010917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11725000,5142,,0.0,0,,RPOOMLOLIIHFFCL87CA,0.0,0.0,0.0,,
大肚區,房地(土地+建物),台中市大肚區遊園路一段８７之５號,121.74,其他,鄉村區,乙種建築用地,1010922,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0691101,232.76,5,3,3,有,無,6000000,25778,,0.0,0,,RPXNMLNLIIHFFCL58CA,232.76,0.0,0.0,,
梧棲區,土地,忠孝段571-1地號,39.76,住,,,1010605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1203000,30256,,0.0,0,,RPVOMLNLIIHFFCL48CA,0.0,0.0,0.0,,
梧棲區,房地(土地+建物),台中市梧棲區四維中路３２號四樓,15.74,商,,,1011005,土地1建物1車位0,四層,八層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0810510,83.74,3,2,2,有,有,1580000,18868,,0.0,0,,RPXNMLMLIIHFFCL48CA,70.74,0.0,13.0,,
梧棲區,房地(土地+建物),台中市梧棲區中央路二段265號,89.0,住,,,1010919,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0730425,199.28,5,2,3,有,無,4200000,21076,,0.0,0,,RPVNMLPLIIHFFCL58CA,199.28,0.0,0.0,,
清水區,土地,三田段1462地號,56.23,農,,,1011007,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,425000,7558,,0.0,0,,RPQPMLSKIIHFFCL48CA,0.0,0.0,0.0,,
龍井區,房地(土地+建物),台中市龍井區藝術街７２巷１號,156.89,其他,鄉村區,乙種建築用地,1010810,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0771018,255.24,4,2,5,有,有,16000000,62686,,0.0,0,,RPPPMLPLIIHFFCL18CA,247.36,0.0,7.88,,
沙鹿區,房地(土地+建物),台中市沙鹿區六路十街１１２之８號,109.14,住,,,1010821,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010229,246.84,6,2,6,有,無,10600000,42943,,0.0,0,,RPUNMLQJJIHFFCL48CA,223.65,1.59,21.6,,
沙鹿區,房地(土地+建物),台中市沙鹿區六路十街１０６號,124.14,住,,,1010821,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010229,259.32,6,2,6,有,無,11600000,44732,,0.0,0,,RPVNMLQJJIHFFCL58CA,237.99,1.59,19.74,,
沙鹿區,房地(土地+建物),台中市沙鹿區六路十街１１２之７號,109.14,住,,,1010821,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010229,246.84,6,2,6,有,無,10600000,42943,,0.0,0,,RPXNMLQJJIHFFCL78CA,223.65,1.59,21.6,,
沙鹿區,房地(土地+建物),台中市沙鹿區六路十街１１２之３號,109.14,住,,,1010821,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010229,243.99,5,2,4,有,無,9600000,39346,,0.0,0,,RPOOMLQJJIHFFCL97CA,218.78,4.92,20.29,,
沙鹿區,房地(土地+建物),台中市沙鹿區六路十街１１２之１１號,127.7,住,,,1010821,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010229,257.45,6,2,6,有,無,10880000,42261,,0.0,0,,RPQOMLQJJIHFFCL18CA,234.38,1.59,21.48,,
梧棲區,房地(土地+建物),台中市梧棲區中央路一段１０８之９號,195.0,農,,,1011008,土地2建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0741231,248.77,4,1,2,有,無,6200000,24923,,0.0,0,,RPQOMLMJJIHFFCL77CA,248.77,0.0,0.0,,
清水區,房地(土地+建物),台中市清水區中華路３４２號,78.0,住,,,1011016,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0830710,235.38,10,2,5,有,無,7000000,29739,,0.0,0,,RPUOMLMJJIHFFCL18CA,0.0,0.0,0.0,,
梧棲區,房地(土地+建物),台中市梧棲區中央路一段108之9號,195.0,農,,,1011008,土地2建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0741231,248.77,4,1,2,有,無,6200000,24923,,0.0,0,,RPTNMLQKJIHFFCL48CA,248.77,0.0,0.0,,
大雅區,房地(土地+建物),台中市大雅區民權街３３號,22.28,住,,,1010913,土地1建物1車位0,二層，騎樓，一層,十四層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0821122,138.63,1,2,2,有,有,2800000,20197,,0.0,0,,RPPNMLPLIIHFFFL28CA,101.92,0.0,7.86,,
大雅區,房地(土地+建物),台中市大雅區學府路１５２巷１４號,72.0,住,,,1010928,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0700522,98.54,2,2,2,有,無,4380000,44449,,0.0,0,,RPSNMLLMIIHFFFL28CA,90.98,0.0,7.56,,
潭子區,房地(土地+建物),台中市潭子區家福里頭張路一段117巷80號,120.89,住,,,1010921,土地2建物1車位0,全,一層,透天厝,住家用,磚造,0640415,75.6,3,2,1,有,無,6750000,89286,,0.0,0,,RPQNMLNLIIHFFFL18CA,75.6,0.0,0.0,,
潭子區,土地,聚興段新興小段599地號,500.0,其他,特定農業區,農牧用地,1010702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6201250,12403,,0.0,0,,RPWNMLSKIIHFFFL56CA,0.0,0.0,0.0,,
大雅區,房地(土地+建物),台中市大雅區大林路271巷32之7號,56.0,,特定農業區,甲種建築用地,1010816,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0841115,145.01,5,2,3,有,無,5200000,35860,,0.0,0,,RPQOMLSKIIHFFFL68CA,139.37,1.22,4.42,,
潭子區,房地(土地+建物),台中市潭子區甘水路一段７５號,116.77,住,,,1010924,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1000815,275.65,6,3,6,有,無,18500000,67114,,0.0,0,,RPSOMLSKIIHFFFL88CA,255.22,3.29,17.14,,
東勢區,土地,東勢段石角小段1-358地號,564.0,其他,山坡地保育區,農牧用地,1011016,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2057600,3648,,0.0,0,,RPPNMLTKIIHFFEL48CA,0.0,0.0,0.0,,
東勢區,土地,東勢段石角小段1-359地號,806.0,其他,山坡地保育區,農牧用地,1011016,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3169400,3932,,0.0,0,,RPQNMLTKIIHFFEL58CA,0.0,0.0,0.0,,
東勢區,土地,東勢段石角小段518-11地號,7156.0,,山坡地保育區,農牧用地,1011009,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,321,,0.0,0,,RPTNMLSKIIHFFEL78CA,0.0,0.0,0.0,,
東勢區,土地,大茅埔段2918-17地號,5683.0,,山坡地保育區,農牧用地,1011005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1350000,238,,0.0,0,,RPOOMLRKIIHFFEL28CA,0.0,0.0,0.0,,
東勢區,土地,東勢段中嵙小段423地號,4428.0,,山坡地保育區,農牧用地,1011009,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5780000,1305,,0.0,0,,RPQNMLSKIIHFFEL48CA,0.0,0.0,0.0,,
東勢區,土地,大茅埔段122-2地號,1501.0,其他,特定農業區,農牧用地,1010926,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,999,,0.0,0,,RPTNMLPLIIHFFEL58CA,0.0,0.0,0.0,,
外埔區,土地,三崁段1518地號,338.29,其他,特定農業區,農牧用地,1010917,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,591,,0.0,0,,RPQNMLTKIIHFFBL28CA,0.0,0.0,0.0,,
大甲區,房地(土地+建物),台中市大甲區頂店里大智街97號,76.5,住,,,1011005,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1000708,180.79,4,1,3,有,無,8300000,45910,,0.0,0,,RPUNMLTKIIHFFBL68CA,155.58,0.0,25.21,,
外埔區,土地,永豐段564地號,1778.63,農,特定農業區,農牧用地,1010903,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5380000,3025,,0.0,0,,RPSNMLQLIIHFFBL28CA,0.0,0.0,0.0,,
大甲區,土地,文安段199地號,24.0,住,,,1011002,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,72600,3025,,0.0,0,,RPXNMLLMIIHFFBL38CA,0.0,0.0,0.0,,
大安區,土地,龜段163地號,1054.0,其他,特定農業區,農牧用地,1011005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,1423,,0.0,0,,RPXNMLMJJIHFFBL28CA,0.0,0.0,0.0,,
大甲區,土地,甲農段579地號,4283.0,其他,特定農業區,甲種建築用地,1011011,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,71258412,16637,,0.0,0,,RPRNMLPJJIHFFBL97CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區直興街１９３號七樓之２,20.69,住,,,1010928,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850905,130.94,3,2,2,有,有,3600000,27494,,0.0,0,,RPXOMLPJJIHFFAL58CA,90.31,2.36,6.51,,
豐原區,房地(土地+建物),台中市豐原區市前街６７號,166.0,商,,,1010905,土地1建物1車位0,全,三層,透天厝,商業用,加強磚造,0530306,246.65,4,2,3,有,無,30400000,123252,,0.0,0,,RPTNMLPJJIHFFAL08CA,229.02,17.63,0.0,,
神岡區,房地(土地+建物),台中市神岡區中山路３６０巷１０弄７號,776.16,工,,,1010716,土地1建物1車位0,一層,一層,工廠,工業用,鋼造,0700316,277.98,0,0,0,無,無,24500000,,,0.0,0,,RPQOMLNKJIHFFAL77CA,0.0,0.0,0.0,,
神岡區,土地,新庄子段565-2地號,1552.0,,,,1011003,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11032780,7109,,0.0,0,,RPVNMLKMIIHFFAL97CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區雙龍街３８號,208.52,住,,,1010911,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0961004,441.35,7,3,5,有,無,21000000,47581,,0.0,0,,RPPOMLKMIIHFFAL47CA,404.39,0.0,36.96,,
神岡區,土地,三角子段45-2地號,435.0,農,,,1011003,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3543539,8146,,0.0,0,原訂有三七五租約約歷經法院判決共有人共有物分割及高等法院判決註銷三七五租約及於101.8.6.收到神岡區公所註銷租約函。,RPPNMLMLIIHFFAL47CA,0.0,0.0,0.0,,
后里區,土地,四塊厝段448-130地號,262.0,,特定農業區,甲種建築用地,1010809,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3550000,13550,,0.0,0,,RPQNMLNLIIHFFAL67CA,0.0,0.0,0.0,,
后里區,土地,月眉段244-10地號,528.0,其他,特定農業區,甲種建築用地,1010821,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10500000,19886,,0.0,0,分期付款約4年，另含括未登記舊有房屋，特定農業區之甲種建築用地,RPPOMLTKIIHFFAL18CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區信義街２１８號八樓之７,11.03,商,,,1010922,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970328,58.17999999999999,1,1,1,有,有,2100000,36095,,0.0,0,,RPPNMLKLIIHFFAL27CA,33.45,0.97,4.49,,
豐原區,房地(土地+建物),台中市豐原區圓環北路二段１２１號六樓之２,7.9,住,,,1010921,土地1建物1車位0,六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850717,84.9,2,1,1,有,有,1900000,22379,,0.0,0,,RPQNMLKLIIHFFAL37CA,51.28,1.08,7.88,,
豐原區,房地(土地+建物),台中市豐原區豐北街２２２巷２３８弄４９號,94.71,其他,,,1010926,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0871029,195.93,5,1,2,有,無,4250000,21691,,0.0,0,,RPTNMLQLIIHFFAL28CA,186.93,0.0,9.0,,
神岡區,土地,林厝段487-10地號,9.34,農,,,1011006,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,147465,15789,,0.0,0,,RPTOMLOLIIHFFAL18CA,0.0,0.0,0.0,,
神岡區,房地(土地+建物),台中市神岡區大漢街６３巷２６號四樓,24.02,住,,,1010924,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850202,94.68,3,2,2,有,有,3950000,41719,,0.0,0,,RPXPMLRKIIHFFAL88CA,81.07,0.71,12.9,,
烏日區,房地(土地+建物)+車位,台中市烏日區中華路２６１號,70.89,住,,,1010909,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0980414,228.52,4,3,4,有,無,13000000,56888,坡道機械,0.0,0,,RPXOMLQLIIHFFGL76CA,202.0,11.11,15.41,,
霧峰區,土地,錦州段972-3地號,314.42,其他,,,1010818,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7846575,24956,,0.0,0,,RPWOMLPLIIHFFGL56CA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區東榮路５５巷５號,79.0,住,,,1010905,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,0770701,132.25,2,1,2,有,無,6250000,47259,,0.0,0,,RPVOMLOLIIHFFGL98CA,119.35,0.0,12.9,,
大里區,房地(土地+建物),台中市大里區東榮路５５巷７號,77.0,住,,,1010905,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,0770701,132.25,2,1,1,有,無,6250000,47259,,0.0,0,,RPWOMLOLIIHFFGL09CA,119.35,0.0,12.9,,
大里區,房地(土地+建物),台中市大里區公園街２１１號,306.83,住,,,1010929,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0960705,746.24,58,1,58,有,無,47500000,63652,,0.0,0,,RPXOMLOLIIHFFGL56CA,563.09,0.0,183.15,,
霧峰區,土地,錦州段972-4地號,1057.01,其他,,,1010818,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26378550,24956,,0.0,0,,RPROMLPLIIHFFGL68CA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區向上街３６巷４之８號,24.02,住,,,1010911,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0791130,124.68,3,2,2,有,有,1560000,12512,,0.0,0,,RPSOMLPLIIHFFGL78CA,113.72,0.0,10.96,,
烏日區,房地(土地+建物)+車位,台中市烏日區學田路便行巷２０８弄２２號,82.28,住,,,1010914,土地1建物1車位2,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0950320,231.29,3,3,3,有,有,6610000,28579,坡道平面,0.0,0,含4樓神明廳,RPQNMLTLIIHFFGL88CA,202.22,0.0,7.0,,
烏日區,土地,頭前厝段140-5地號,1940.0,住,,,1010909,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32500000,16753,,0.0,0,,RPRNMLLJJIHFFGL08CA,0.0,0.0,0.0,,
烏日區,房地(土地+建物),台中市烏日區中華路６１１號六樓之２６,12.7,住,,,1010908,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850119,90.46,2,1,1,有,有,2700000,29847,,0.0,0,,RPTOMLLJJIHFFGL38CA,74.88,0.0,15.58,,
大里區,房地(土地+建物),台中市大里區新生路１７１巷５７號,68.0,住,,,1010917,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0850910,129.7,4,3,3,有,無,6500000,50116,,0.0,0,,RPRNMLNJJIHFFGL28CA,117.52,5.23,6.95,,
大里區,房地(土地+建物),台中市大里區愛心二街57號,78.78,住,,,1011002,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0810112,229.53,7,3,4,有,無,7680000,33460,,0.0,0,,RPXNMLNKJIHFFGL98CA,199.35,6.19,23.99,,
大里區,房地(土地+建物)+車位,台中市大里區大智路565巷8號,13.55,住,,,1010925,土地2建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0810823,69.03,1,1,1,有,有,2850000,41286,坡道平面,0.0,0,,RPORMLTJJIHFFGL98CA,59.5,9.53,0.0,,
大里區,土地,北新段680-1地號,1721.15,住,,,1010919,土地13建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39048750,22688,,0.0,0,,RPPNMLSJJIHFFGL58CA,0.0,0.0,0.0,,
大里區,土地,大忠段50地號,470.56,住,,,1010730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14200000,30177,,0.0,0,雙方當事人係父子間買賣關係未另訂私契資金自行交付,RPUNMLRJJIHFFGL98CA,0.0,0.0,0.0,,
大里區,土地,大元段790-2地號,115.63,其他,,,1010904,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,791566,6846,,0.0,0,,RPWOMLPJJIHFFGL09CA,0.0,0.0,0.0,,
大里區,土地,崇光段1275地號,31.1,其他,,,1010904,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,340545,10950,,0.0,0,,RPOPMLPJJIHFFGL38CA,0.0,0.0,0.0,,
大里區,土地,國中段329地號,176.73,其他,,,1010904,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1086889,6150,,0.0,0,,RPQPMLPJJIHFFGL58CA,0.0,0.0,0.0,,
烏日區,建物,台中市烏日區健行路６９１號,0.0,,,,1010814,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010224,247.13,5,3,5,有,無,6105000,24704,,0.0,0,含增建部分一併賣渡,RPROMLTKIIHFFGL98CA,219.81,0.0,27.32,,
烏日區,土地,榮和段65地號,34.18,其他,,,1011003,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3928991,114950,,0.0,0,,RPQNMLTKIIHFFGL78CA,0.0,0.0,0.0,,
烏日區,土地,新長壽段80-22地號,116.73,住,,,1010814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10395000,89052,,0.0,0,,RPUNMLSKIIHFFGL09CA,0.0,0.0,0.0,,
大里區,土地,南湖段778地號,15.03,住,,,1011004,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,432000,28737,,0.0,0,,RPXNMLSKIIHFFGL76CA,0.0,0.0,0.0,,
大里區,房地(土地+建物)+車位,台中市大里區大明路３９３之５號,15.05,住,,,1010924,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0800115,170.81,1,1,1,有,有,3620000,21193,坡道平面,0.0,0,,RPPNMLOLIIHFFGL28CA,97.83,0.0,0.0,,
烏日區,房地(土地+建物)+車位,台中市烏日區環河北路２５８號八樓之１,35.21,住,,,1010925,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0920313,172.9,3,2,2,有,有,5600000,32388,坡道平面,25.13,0,,RPVOMLNLIIHFFGL88CA,98.72,0.0,10.92,,
霧峰區,土地,南勢西段1217地號,267.4,其他,特定農業區,農牧用地,1010925,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3073820,11495,,0.0,0,,RPXSMLMLIIHFFGL76CA,0.0,0.0,0.0,,
潭子區,房地(土地+建物),台中市潭子區中山路一段２９０巷２１弄４５號,81.94,住,,,1010913,土地2建物1車位0,一層，二層，三層，四層,四層,其他,見其他登記事項,鋼筋混凝土造,0960912,165.7,4,3,3,有,無,9500000,57333,,0.0,0,,RPPOMLPJJIHFFFL28CA,144.31,0.0,21.39,,
大雅區,房地(土地+建物),台中市大雅區神林南路１２９巷１弄３３號一樓,20.0,住,,,1010925,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701116,55.85,3,1,1,有,無,1700000,30439,,0.0,0,,RPWNMLQJJIHFFFL98CA,55.85,0.0,0.0,,
潭子區,房地(土地+建物),台中市潭子區大豐東三街１１６巷８號,114.59,住,,,1010925,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0940531,189.84,4,3,3,有,無,10580000,55731,,0.0,0,,RPQOMLNKJIHFFFL28CA,189.84,0.0,0.0,,
太平區,土地,永隆段3地號,49.5,其他,鄉村區,乙種建築用地,1010919,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,240000,4848,,0.0,0,共有人間土地持分買賣,RPUNMLSKIIHFFHL56CA,0.0,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區宜昌路２３１號六樓之４,15.46,住,,,1010925,土地2建物1車位0,六層,十二層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0830502,109.97,3,2,2,有,無,2880000,26189,,0.0,0,,RPVNMLSKIIHFFHL66CA,96.12,0.0,13.85,,
太平區,房地(土地+建物),台中市太平區立文街１８６號,87.09,住,,,1010908,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010621,312.98,4,4,5,有,有,14850000,47448,,0.0,0,,RPOOMLMLIIHFFHL18CA,302.02,0.0,7.72,,
太平區,房地(土地+建物),台中市太平區長安十一街７巷２８號,149.48,住,鄉村區,乙種建築用地,1010913,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690205,86.54,3,1,1,有,無,5000000,57777,,0.0,0,,RPTNMLQLIIHFFHL98CA,86.54,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區宜昌路４３１號,23.55,住,,,1010914,土地2建物1車位0,一層,五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0721014,77.75,3,1,1,有,無,4500000,57877,,0.0,0,,RPUNMLTLIIHFFHL76CA,67.65,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區光明里大興十一街９１號４樓,24.98,其他,鄉村區,乙種建築用地,1010921,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840120,78.3,3,2,2,有,無,1200000,15325,,0.0,0,,RPSNMLPLIIHFFHL78CA,61.78,1.67,7.61,,
東區,房地(土地+建物),台中市東區旱溪西路一段449號,82.0,住,,,1010910,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0770718,148.34,6,1,4,有,無,7700000,51908,,0.0,0,,RPUNMLOLIIHFFAB27DA,130.38,13.11,4.85,,
南區,房地(土地+建物),台中市南區文心南十路211號五樓二室,6.27,住,,,1010923,土地1建物2車位0,五層,三十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950622,136.12,3,2,2,有,有,5200000,38201,,0.0,0,,RPWSMLRKIIHFFAB18DA,81.62,1.17,17.22,,
東區,土地,旱溪段200-124地號,62.0,工,,,1010716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,24194,,0.0,0,,RPPNMLSKIIHFFAB07DA,0.0,0.0,0.0,,
南區,房地(土地+建物),台中市南區工學北路69號13樓之1,7.32,其他,,,1011018,土地1建物1車位0,十三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860918,89.92,2,1,1,有,有,2880000,32027,,0.0,0,,RPTOMLSJJIHFFAB57DA,60.32,1.66,3.0,,
太平區,土地,新興段165地號,3109.67,其他,,,1011017,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,278442000,89541,,0.0,0,,RPOOMLTJJIHFFHL78CA,0.0,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區太平區長安路268號,75.04,住,鄉村區,乙種建築用地,1011002,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010817,159.75,5,2,3,有,無,7700000,48200,,0.0,0,,RPSNMLLMIIHFFHL48CA,0.0,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區太平區長安路266號,79.67,住,鄉村區,乙種建築用地,1011002,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010817,159.75,5,2,3,有,無,7600000,47574,,0.0,0,,RPTNMLLMIIHFFHL58CA,0.0,0.0,0.0,,
北區,房地(土地+建物),台中市北區梅亭街438-3號,25.04,住,,,1010923,土地3建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0661027,80.36,1,1,1,有,無,2250000,27999,,0.0,0,,RPSNMLPJJIHFFBB17DA,0.0,0.0,0.0,,
北屯區,房地(土地+建物),台中市北屯區崇德十路2段36號,431.0,住,,,1010918,土地1建物1車位0,一層,一層,倉庫,見其他登記事項,見其他登記事項,0891004,66.48,0,0,0,無,無,44328350,,,0.0,0,,RPROMLLJJIHFFBB76DA,66.48,0.0,0.0,,
北屯區,房地(土地+建物),台中市北屯區文心路四段672號6樓之11,2.57,住,,,1011001,土地1建物1車位0,六層,二十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841124,36.230000000000004,0,0,0,無,有,950000,26219,,0.0,0,,RPQNMLMLIIHFFBB76DA,22.07,0.0,0.0,,
北屯區,房地(土地+建物)+車位,台中市北屯區松竹五路１０６號７樓之５,20.5,住,,,1010925,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991224,151.70999999999998,3,2,2,有,有,6100000,40209,坡道機械,17.08,0,,RPPQMLMLIIHFFBB96DA,80.8,2.77,7.92,,
北屯區,房地(土地+建物),台中市北屯區松竹路二段251號7樓,14.37,住,,,1010924,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811203,107.08000000000001,3,2,2,有,有,3900000,36420,,0.0,0,,RPVWMLSKIIHFFBB68DA,0.0,0.0,0.0,,
北區,房地(土地+建物)+車位,台中市北區博館二街５６號６樓之１,19.3,住,,,1010923,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890414,207.21,4,2,2,有,有,9100000,43918,坡道平面,33.18,0,,RPRNNLSKIIHFFBB47DA,114.62,1.35,14.8,,
