鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
東區,房地(土地+建物),臺中市東區東信里振興路４１２巷３９弄１８號,195.0,住,,,1020820,土地1建物1車位0,全,一層,透天厝,住家用,磚造,,70.29,3,2,1,有,無,6700000,95319,,0.0,0,,RPPOMLMJIIIFFAB09CA,70.29,0.0,0.0,,
東區,房地(土地+建物)+車位,臺中市東區旱溪西路一段５３８號４樓之２,17.39,住,,,1020815,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830531,124.77,3,2,2,有,有,4800000,38471,坡道機械,0.0,0,,RPWNMLLJIIIFFAB96CA,85.88,0.0,12.03,,
中區,房地(土地+建物),臺中市中區興民街１８號６樓之１,65.02,住,,,1020815,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820107,358.62,9,0,9,有,無,9500000,26490,,0.0,0,改出租套房,RPXNMLLJIIIFFAB07CA,0.0,0.0,0.0,,
南區,房地(土地+建物),臺中市南區信義南街１０９號５樓之３,10.86,住,,,1020826,土地5建物2車位0,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851211,101.21000000000001,3,2,2,有,有,4700000,46438,,0.0,0,,RPSNMLLJIIIFFAB56CA,62.69,0.0,7.19,,
東區,土地,練武段1054地號,12.91,商,,,1020808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,154919,,0.0,0,,RPXOMLLJIIIFFAB17CA,0.0,0.0,0.0,,
南區,房地(土地+建物),臺中市南區工學路１２６巷３２號,13.77,其他,,,1020904,土地2建物1車位0,一層，二層,十七層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0841130,103.74000000000001,1,1,2,有,有,3500000,33738,,0.0,0,,RPQNMLLJIIIFFAB98CA,74.54,3.6,0.0,,
南區,房地(土地+建物),臺中市南區南和路１７７之１號２樓之２,7.34,住,,,1020831,土地1建物1車位0,二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840315,102.4,3,2,2,有,有,2850000,27832,,0.0,0,,RPSQMLOJIIIFFAB17CA,66.31,0.0,8.94,,
西區,房地(土地+建物),臺中市西區美村路一段２４３號,72.0,住,,,1020812,土地2建物1車位0,騎樓，一層，二層，三層，四層,四層,店面(店鋪),住商用,鋼筋混凝土造,0760807,226.07,4,2,4,有,無,25580000,113151,,0.0,0,,RPVPMLOJIIIFFAB37CA,197.52,7.55,21.0,,
東區,房地(土地+建物),臺中市東區一心街３６１號,92.28,住,,,1020724,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0960301,230.79,4,3,4,有,無,17000000,73660,,0.0,0,,RPRQMLNJIIIFFAB96CA,206.3,0.0,24.49,,
西區,房地(土地+建物),臺中市西區忠明南路16號9樓之6,6.33,商,,,1020913,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820602,61.87,0,1,1,有,有,2000000,32326,,0.0,0,,RPWPMLNLIIIFFAB57CA,37.97,3.63,4.91,,
東區,房地(土地+建物)+車位,臺中市東區東英二街７８巷７號,84.89,住,,,1020906,土地2建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0900725,263.9,4,3,3,有,有,11900000,45093,坡道平面,0.0,0,,RPRQMLRJIIIFFAB37CA,183.6,0.0,8.17,,
西區,房地(土地+建物),臺中市西區向上北路２３９號四樓之３,28.75,住,,,1020829,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740606,100.03,3,2,2,有,無,3380000,33790,,0.0,0,,RPSQMLRJIIIFFAB47CA,85.03,0.0,14.26,,
中區,房地(土地+建物),臺中市中區柳川東路三段９號,22.0,商,,,1020910,土地1建物1車位0,全,一層,透天厝,住家用,木造,,21.49,2,0,1,有,無,2000000,93067,,0.0,0,本案建物係為木造平房移轉面積包括未辦保存增建部分一併移轉。,RPVNMLQJIIIFFAB37CA,21.49,0.0,0.0,,
西區,房地(土地+建物)+車位,臺中市西區三民路1段36號15樓之11,8.02,住,,,1020828,土地2建物2車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,97.41,3,2,1,有,有,3500000,35931,坡道機械,0.0,0,,RPPNMLOKIIIFFAB66CA,56.08,2.08,2.24,,
西區,房地(土地+建物)+車位,臺中市西區華美街１３７號７樓之３,28.98,住,,,1020826,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840328,175.43,4,2,2,有,有,9690000,55236,坡道平面,0.0,0,,RPOPMLPKIIIFFAB86CA,99.14,2.36,17.0,,
南區,房地(土地+建物),臺中市南區忠明南路１２０１號２樓,22.95,住,,,1020810,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750916,85.07,3,2,1,有,有,3260000,38321,,0.0,0,,RPVQMLSJIIIFFAB87CA,80.67,0.0,4.4,,
西區,房地(土地+建物),臺中市西區華美街４８０巷１８號三樓之十三,6.94,商,,,1020826,土地1建物1車位0,三層,十一層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0980804,64.67,1,1,1,有,有,4600000,71130,,0.0,0,,RPRNMLKKIIIFFAB09CA,36.9,0.0,7.53,,
南區,房地(土地+建物),臺中市南區興大路３９６巷４３號六樓,30.72,住,,,1020817,土地3建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820629,134.09,4,0,4,有,有,4120000,30726,,0.0,0,,RPSOMLLKIIIFFAB76CA,93.67,0.81,6.56,,
西區,房地(土地+建物)+車位,臺中市西區大進街３２８號４樓,26.01,住,,,1020820,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851204,164.54,3,2,2,有,有,9800000,59560,坡道平面,24.43,0,,RPSNMLMKIIIFFAB76CA,92.25,1.19,8.02,,
南區,土地,半平厝段1369-1地號,371.0,住,,,1020226,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18360000,49488,,0.0,0,,RPTOMLNLIIIFFAB17CA,0.0,0.0,0.0,,
南區,房地(土地+建物),臺中市南區忠孝路６６巷５號４樓,33.31,其他,,,1020903,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771018,112.49,3,2,2,有,有,2950000,26225,,0.0,0,,RPQNMLMLIIIFFAB66CA,98.48,0.0,5.52,,
西區,房地(土地+建物)+車位,臺中市西區日興街９６號十樓之一,14.14,住,,,1020911,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1000603,108.49,3,2,2,有,有,7500000,69131,坡道平面,28.1,0,,RPTOMLRKIIIFFAB47CA,43.19,2.9,5.1,,
中區,土地,重慶段五小段35-8地號,17.0,其他,,,1020903,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,580720,34160,,0.0,0,公共設施保留地之交易。,RPTPMLRKIIIFFAB57CA,0.0,0.0,0.0,,
西屯區,房地(土地+建物)+車位,臺中市西屯區上安里臺灣大道三段５９２號１６樓之２,26.54,商,,,1020906,土地1建物1車位2,十六層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991021,379.9,4,2,3,有,有,30690000,87098,坡道平面,56.24,2500000,,RPXOMLOLIIIFFCB87CA,188.68,0.82,31.88,,
南屯區,房地(土地+建物)+車位,臺中市南屯區建功路１０７號八樓之１,24.25,住,,,1020826,土地2建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870922,170.19,3,2,2,有,有,5500000,32317,坡道機械,28.34,0,,RPVSMLNLIIIFFCB97CA,96.01,0.0,12.97,,
西屯區,房地(土地+建物)+車位,臺中市西屯區潮洋里９鄰臺灣大道三段６８９號四樓之１,13.23,商,,,1020827,土地1建物3車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020603,198.76,4,2,2,有,有,10820000,54438,其他,0.0,0,,RPPQMLOLIIIFFCB27CA,94.73,4.57,9.97,,
西屯區,房地(土地+建物)+車位,臺中市西屯區潮洋里臺灣大道三段６８３號六樓之２,18.65,商,,,1020911,土地1建物3車位3,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020603,297.81,4,2,2,有,有,18300000,61449,其他,0.0,0,,RPQQMLOLIIIFFCB37CA,133.99,5.21,15.12,,
西屯區,房地(土地+建物)+車位,臺中市西屯區潮洋里臺灣大道三段６８３號七樓之１,18.45,商,,,1020911,土地1建物3車位2,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020603,266.07,4,2,2,有,有,17000000,63893,其他,0.0,0,,RPRQMLOLIIIFFCB47CA,132.3,5.21,15.12,,
西屯區,房地(土地+建物)+車位,臺中市西屯區潮洋里臺灣大道三段６８３號九樓之２,18.65,商,,,1020911,土地1建物3車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020603,268.73,4,2,2,有,有,16960000,63112,其他,0.0,0,,RPSQMLOLIIIFFCB57CA,133.99,5.21,15.12,,
西屯區,房地(土地+建物)+車位,臺中市西屯區潮洋里臺灣大道三段６８１號十一之１,17.13,商,,,1020911,土地1建物3車位2,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020603,278.37,4,2,2,有,無,15000000,53885,其他,0.0,0,,RPORMLOLIIIFFCB27CA,122.36,4.55,14.91,,
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道三段６８９號十七樓之１,22.77,商,,,1020913,土地1建物3車位2,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020603,351.08,4,2,2,有,無,26500000,75481,其他,0.0,0,,RPQRMLOLIIIFFCB47CA,161.28,5.68,21.7,,
西屯區,房地(土地+建物)+車位,臺中市西屯區潮洋里臺灣大道三段６８９號二十二樓之１,22.77,商,,,1020827,土地1建物3車位2,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020603,351.08,4,2,2,有,有,25500000,72633,其他,0.0,0,,RPRRMLOLIIIFFCB57CA,161.28,5.68,21.7,,
南屯區,房地(土地+建物)+車位,臺中市南屯區惠中里惠文路４８７號６樓之１,50.53,商,,,990720,土地1建物1車位3,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,494.11,4,2,4,有,有,48000000,97144,坡道機械,0.0,4500000,,RPOQMLPLIIIFFCB27CA,213.25,12.12,38.74,,
西屯區,房地(土地+建物)+車位,臺中市西屯區至善里至善路５９號７樓之３,17.55,商,,,1020828,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860407,174.78,3,2,2,有,有,12300000,70374,坡道平面,0.0,0,,RPVNMLKKIIIFFCB07CA,93.48,0.95,12.95,,
南屯區,土地,楓樹段85-3地號,2017.42,農,,,1020426,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19216000,9525,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPOMLLKIIIFFCB66CA,0.0,0.0,0.0,,
南屯區,房地(土地+建物),臺中市南屯區黎明路二段８０號１１樓,11.44,住,,,1020908,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941018,83.89,2,2,1,有,有,5870000,69973,,0.0,0,,RPUOMLKKIIIFFCB07CA,58.08,0.0,4.65,,
南屯區,房地(土地+建物),臺中市南屯區文山里保安六街１４３號７樓之６,12.85,住,,,1020822,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0830523,109.47,3,1,2,有,有,663505,6061,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUOMLOKIIIFFCB47CA,74.87,2.24,11.03,,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北六路２３６號三樓之５,15.04,其他,,,1020825,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980804,241.96,4,2,2,有,有,21000000,86791,坡道平面,0.0,0,,RPTQMLLKIIIFFCB27CA,125.79,1.82,21.47,,
西屯區,房地(土地+建物)+車位,臺中市西屯區上安路１７３巷９號７樓之１,19.49,商,,,1020819,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840526,128.92,3,2,2,有,有,7380000,57249,坡道機械,0.0,0,,RPVSMLRJIIIFFCB18CA,81.23,0.0,11.18,,
西屯區,房地(土地+建物),臺中市西屯區國安一路131號十二樓之8,9.84,住,,,1020821,土地1建物1車位0,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,96.87,2,2,1,有,有,6350000,65552,,0.0,0,,RPQSMLRJIIIFFCB67CA,53.5,4.47,8.76,,
南屯區,土地,永春段139地號,425.0,住,,,1020531,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000000,117647,,0.0,0,,RPOTMLRJIIIFFCB57CA,0.0,0.0,0.0,,
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩六街２３２號六樓之４,12.09,住,,,1020823,土地1建物1車位1,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820112,77.27,2,2,1,有,有,3480000,45037,坡道機械,0.0,0,,RPTNMLSJIIIFFCB57CA,36.88,2.42,4.44,,
南屯區,房地(土地+建物),臺中市南屯區干城街２８０巷２弄２３號,62.0,住,,,1020722,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0640806,76.5,0,0,0,有,無,3126700,40872,,0.0,0,特殊買賣:親友間移轉,RPRNMLQJIIIFFCB17CA,76.5,0.0,0.0,,
西屯區,房地(土地+建物),臺中市西屯區臺灣大道三段８２號十六樓之１,7.01,住,,,1020823,土地1建物1車位0,十六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950816,110.77000000000001,3,2,2,有,有,8450000,76284,,0.0,0,,RPPNMLRJIIIFFCB07CA,68.92,2.9,7.91,,
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道二段８８８號七樓之６,9.32,住,,,1020907,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951124,104.57999999999998,2,1,2,有,有,7550000,72194,坡道機械,11.71,0,,RPSNMLPJIIIFFCB17CA,64.07,0.0,0.0,,
南屯區,房地(土地+建物),臺中市南屯區大業路２３９號三樓之３,5.2,商,,,1020825,土地1建物1車位0,三層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830419,48.4,1,1,1,有,有,2500000,51653,,0.0,0,,RPVQMLOJIIIFFCB67CA,29.35,0.0,4.06,,
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路三段宏福五巷4弄6號五樓,31.26,住,,,1020830,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791213,177.49,4,2,2,有,有,7500000,42256,坡道平面,0.0,0,,RPTQMLOJIIIFFCB47CA,111.29,3.39,13.91,,
西屯區,房地(土地+建物)+車位,臺中市西屯區寧夏路224號二樓,21.3,住,,,1020915,土地1建物2車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791116,197.93,4,2,2,有,有,9000000,45471,坡道平面,0.0,0,,RPVRMLRJIIIFFCB08CA,117.27,3.03,13.69,,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北五路６６號十五樓之３,42.26,其他,,,1020912,土地1建物1車位3,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0971124,434.97,4,2,2,有,有,61750000,141964,坡道平面,0.0,0,,RPSQMLRJIIIFFCB67CA,206.14,3.36,20.23,,
西屯區,土地,下石碑段1308-10地號,12.0,其他,,,1020808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1680000,140000,,0.0,0,,RPOQMLNLIIIFFCB07CA,0.0,0.0,0.0,,
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩１１街１８９之７號二樓　　　　　　　,21.13,住,,,1020812,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830711,213.2,4,2,2,有,有,11880000,55722,坡道平面,0.0,0,,RPROMLQKIIIFFCB37CA,149.53,4.12,16.48,,
西屯區,房地(土地+建物),臺中市西屯區文心路二段５４６號十二樓之８,8.51,住,,,1020812,土地2建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961122,75.38,1,1,1,有,有,5780000,76678,,0.0,0,,RPSOMLQKIIIFFCB47CA,40.66,0.68,9.14,,
西屯區,房地(土地+建物)+車位,臺中市西屯區上安路６８號三樓之１,17.34,住,,,1020505,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841030,120.44999999999999,4,2,2,有,有,7000000,58115,升降機械,0.0,0,,RPUNMLQKIIIFFCB57CA,55.34,13.26,5.95,,
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路９７號１３樓之１,13.22,住,,,1020818,土地1建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,146.51,3,2,2,有,有,9150000,62453,坡道平面,21.71,0,,RPPRMLKMRHIFFCB87CA,75.38,3.08,8.82,,
西屯區,房地(土地+建物)+車位,臺中市西屯區青海路二段１８８號二十樓之３,23.44,住,,,1020825,土地1建物1車位2,二十層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000112,324.44,4,2,3,有,有,26000000,80138,坡道平面,37.37,0,,RPPQMLKMRHIFFCB77CA,168.85,1.66,25.33,,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路367號十九樓之2,40.39,其他,,,1020823,土地1建物1車位4,十九層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,0961231,473.77000000000004,3,2,2,有,有,47500000,100260,坡道平面,86.2,0,,RPQQMLKMRHIFFCB87CA,244.32,7.04,32.36,,
西屯區,房地(土地+建物)+車位,臺中市西屯區福林里臺灣大道四段１２６２號４樓之１,26.18,住,,,1020718,土地1建物1車位2,四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020125,391.04999999999995,4,2,3,有,有,24300000,64468,坡道平面,45.14,2000000,,RPPSMLRLRHIFFCB58CA,191.9,0.0,44.76,,
西屯區,房地(土地+建物)+車位,臺中市西屯區惠來里惠中路一段 200號十四樓之5,14.4,其他,,,1020813,土地1建物1車位2,十四層,二十九層,辦公商業大樓,住家用,鋼骨鋼筋混凝土造,0990211,272.93,0,0,0,無,有,32750000,119994,坡道機械,0.0,0,本戶為裝潢實品屋總價含裝潢,RPXNMLMJIIIFFCB37CA,153.97,4.33,15.55,,
西屯區,房地(土地+建物)+車位,臺中市西屯區漢口路二段２７巷７號六樓,19.49,住,,,1020825,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781024,94.31,4,2,2,有,有,5100000,54077,坡道平面,0.0,0,含增建或未登記建物。,RPVOMLMJIIIFFCB27CA,59.29,0.0,4.95,,
南屯區,房地(土地+建物),臺中市南屯區文山五街８６號六樓,20.24,住,,,1020802,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891109,131.51,3,2,2,有,有,6480000,49274,,0.0,0,,RPSSMLMJIIIFFCB37CA,81.67,3.36,11.77,,
南屯區,車位,臺中市南屯區保安二街267號等公共設施,0.0,,,,1020802,土地0建物0車位1,,,其他,,,,15.0,0,0,0,有,有,120000,,坡道平面,15.0,120000,,RPTSMLMJIIIFFCB47CA,0.0,0.0,0.0,,
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩四街326之15號一樓,20.14,住,,,1020828,土地1建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860922,128.76,3,2,2,有,有,5400000,41938,坡道平面,17.97,0,,RPQQMLLJIIIFFCB86CA,77.45,0.55,9.96,,
西屯區,房地(土地+建物),臺中市西屯區華夏巷西二弄６號,86.0,住,,,1020818,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0640516,92.1,13,0,13,有,無,17880000,194137,,0.0,0,,RPSPMLLJIIIFFCB96CA,92.1,0.0,0.0,,
西屯區,房地(土地+建物),臺中市西屯區東大路一段３０巷１２號九樓之２,19.14,住,,,1020910,土地1建物1車位0,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840107,142.34,4,2,2,有,有,2800000,19671,,0.0,0,此交易係屬親屬間買賣,RPPPMLLJIIIFFCB66CA,96.8,1.06,11.99,,
南屯區,土地,保安段596地號,7.78,住,,,1020909,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1057500,135925,,0.0,0,,RPURMLNJIIIFFCB57CA,0.0,0.0,0.0,,
西屯區,房地(土地+建物),臺中市西屯區中清西二街45巷6號二樓,31.2,住,,,1020817,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750623,95.83,3,2,2,有,有,2800000,29218,,0.0,0,,RPQTMLNJIIIFFCB37CA,74.03,2.55,1.98,,
南屯區,土地,保安段596地號,15.56,住,,,1020909,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1880000,120823,,0.0,0,,RPRRMLNJIIIFFCB27CA,0.0,0.0,0.0,,
西屯區,房地(土地+建物),臺中市西屯區國安一路２３５巷３號七樓之２,36.25,住,,,1020825,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0850923,154.66,4,2,2,有,有,5530000,35756,,0.0,0,,RPPNMLNJIIIFFCB66CA,94.72,3.17,7.87,,
南屯區,房地(土地+建物)+車位,臺中市南屯區保安六街１４３號八樓之１７,12.99,住,,,1020815,土地1建物2車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830523,117.57,3,2,2,有,有,4000000,34022,坡道平面,0.0,0,,RPTNMLNJIIIFFCB07CA,67.33,2.95,8.69,,
后里區,房地(土地+建物),臺中市后里區墩北里民生路311號,90.27,住,,,1020904,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0960919,192.16,4,3,4,有,無,12380000,64425,,0.0,0,,RPUNMLRJIIIFFAL38CA,192.16,0.0,0.0,,
豐原區,土地,東湳北段1037地號,143.92,,特定農業區,甲種建築用地,1020826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4300000,29878,,0.0,0,含未登記建物二戶。,RPVNMLOKIIIFFAL28CA,0.0,0.0,0.0,,
后里區,土地,新公館段863-1地號,5247.51,,特定農業區,農牧用地,1020811,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20238000,3857,,0.0,0,,RPUOMLMLIIIFFAL18CA,0.0,0.0,0.0,,
后里區,土地,后里段344-17地號,1614.0,,特定農業區,農牧用地,1020308,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16800000,10409,,0.0,0,,RPVNMLKMRHIFFAL88CA,0.0,0.0,0.0,,
豐原區,土地,復興段718地號,315.15,,鄉村區,乙種建築用地,1020824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,14279,,0.0,0,,RPSNMLKMRHIFFAL58CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),臺中市豐原區成功路５３巷１號,124.8,住,,,1020903,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0540820,74.48,4,2,2,有,無,4830000,64850,,0.0,0,,RPTNMLRLRHIFFAL66CA,74.48,0.0,0.0,,
神岡區,土地,下溪洲段後壁厝小段18-601地號,960.7,,特定農業區,農牧用地,1020829,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9870000,10274,,0.0,0,,RPPNMLMJIIIFFAL37CA,0.0,0.0,0.0,,
后里區,房地(土地+建物),臺中市后里區三重路１５之６號,138.0,,特定農業區,甲種建築用地,1020626,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1020506,170.65,4,2,3,有,無,6650000,38969,,0.0,0,,RPSNMLMJIIIFFAL67CA,170.64,0.0,0.0,,
豐原區,房地(土地+建物),臺中市豐原區中正路８１４之１０號伍樓,22.55,住,,,1020906,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820325,101.22,3,2,2,有,有,3400000,33590,,0.0,0,,RPPNMLQJIIIFFAL77CA,73.33,2.85,4.8,,
外埔區,房地(土地+建物),臺中市外埔區甲后路７１３巷３號,76.81,,鄉村區,乙種建築用地,1020907,土地3建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830907,150.53,4,3,3,有,無,3650000,24248,,0.0,0,,RPWOMLMLIIIFFBL48CA,137.72,6.11,6.7,,
大甲區,房地(土地+建物),臺中市大甲區經國路３４６號,59.0,住,,,1020903,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,0670202,154.63,3,1,3,有,無,6000000,38802,,0.0,0,,RPXOMLMLIIIFFBL58CA,139.69,0.0,14.94,,
大甲區,土地,福安段569地號,2933.27,,特定農業區,農牧用地,1020917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5576146,1901,,0.0,0,,RPSNMLRKIIIFFBL38CA,0.0,0.0,0.0,,
大安區,土地,安地段577地號,1187.0,,特定農業區,農牧用地,1020917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3590675,3025,,0.0,0,,RPOOMLOJIIIFFBL67CA,0.0,0.0,0.0,,
大安區,土地,安地段576地號,1638.0,,特定農業區,農牧用地,1020917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4954950,3025,,0.0,0,,RPPOMLOJIIIFFBL77CA,0.0,0.0,0.0,,
大甲區,土地,幼獅段599-2地號,83.0,,工業區,丁種建築用地,1020805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1450000,17470,,0.0,0,,RPPNMLNJIIIFFBL57CA,0.0,0.0,0.0,,
大甲區,土地,福德段164地號,1767.38,,特定農業區,農牧用地,1020820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3004546,1700,,0.0,0,向政府機關承購之案件。,RPQNMLNJIIIFFBL67CA,0.0,0.0,0.0,,
大安區,土地,安劃段156地號,1263.0,其他,特定農業區,農牧用地,1020916,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3744090,2964,,0.0,0,,RPUNMLLJIIIFFBL87CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),臺中市沙鹿區樂群新莊１０９之２號,43.33,,鄉村區,乙種建築用地,1020907,土地1建物1車位0,三層，電梯樓梯間,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0680223,97.2,3,1,1,有,無,1340000,13786,,0.0,0,,RPPNMLTJIIIFFCL28CA,97.2,0.0,0.0,,
沙鹿區,房地(土地+建物),臺中市沙鹿區東晉路清雲巷２５之１９號,122.64,住,,,1020814,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0950320,238.62,12,0,12,有,無,9050000,37926,,0.0,0,,RPQNMLNKIIIFFCL87CA,0.0,0.0,0.0,,
