編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPTQMLRLLHIFFAB97CA,坡道平面,0,,
RPUQMLRLLHIFFAB08CA,坡道平面,0,,
RPPNMLRLLHIFFAB27CA,坡道機械,0,,
RPTQMLTKLHIFFBB18CA,坡道機械,0,27.49,
RPTOMLSLLHIFFAB87CA,坡道平面,0,,
RPSOMLSLLHIFFAB77CA,坡道平面,0,,
RPVOMLSLLHIFFAB08CA,坡道平面,0,,
RPWOMLSLLHIFFAB18CA,坡道平面,0,,
RPUOMLSLLHIFFAB97CA,坡道平面,0,,
RPUOMLSLLHIFFAB97CA,坡道平面,0,,
RPOPMLSLLHIFFAB47CA,坡道平面,0,,
RPXOMLSLLHIFFAB28CA,坡道平面,0,,
RPPPMLSLLHIFFAB57CA,坡道平面,0,,
RPSPMLSLLHIFFAB87CA,坡道平面,0,,
RPQPMLSLLHIFFAB67CA,坡道平面,0,,
RPOOMLSLLHIFFAB37CA,坡道平面,0,,
RPROMLSLLHIFFAB67CA,坡道平面,0,,
RPQOMLSLLHIFFAB57CA,坡道平面,0,,
RPPOMLSLLHIFFAB47CA,坡道平面,0,,
RPSQMLSLLHIFFAB97CA,坡道平面,0,,
RPQQMLSLLHIFFAB77CA,坡道平面,0,,
RPTQMLSLLHIFFAB08CA,坡道平面,0,,
RPTQMLSLLHIFFAB08CA,坡道平面,0,,
RPUQMLSLLHIFFAB18CA,坡道平面,0,,
RPOQMLSLLHIFFAB57CA,坡道平面,0,,
RPXPMLSLLHIFFAB38CA,坡道平面,0,,
RPUPMLSLLHIFFAB08CA,坡道平面,0,,
RPUPMLSLLHIFFAB08CA,坡道平面,0,,
RPTPMLSLLHIFFAB97CA,坡道平面,0,,
RPWPMLSLLHIFFAB28CA,坡道平面,0,,
RPVOMLMKLHIFFAB37CA,坡道平面,0,13.97,
RPUPMLSKLHIFFAB97CA,坡道平面,0,18.57,
RPSNMLNLLHIFFAB17CA,坡道平面,0,,
RPRQMLKLLHIFFAB07CA,坡道平面,0,,
RPXOMLTKLHIFFAB28CA,坡道平面,0,23.14,
RPXOMLTKLHIFFAB28CA,坡道平面,0,23.14,
RPRNMLKLLHIFFAB76CA,坡道機械,0,4.84,
RPTPMLKLLHIFFGL78CA,坡道平面,0,,
RPUPMLKLLHIFFGL88CA,坡道平面,0,,
RPROMLLKLHIFFGL48CA,坡道平面,0,,
RPTOMLLKLHIFFGL68CA,坡道機械,0,,
RPQWMLPKLHIFFAB97CA,坡道平面,0,,
RPXQMLSLLHIFFAB48CA,坡道平面,0,,
RPWQMLSLLHIFFAB38CA,坡道平面,0,,
RPWQMLSLLHIFFAB38CA,坡道平面,0,,
RPQNMLKLLHIFFFL18CA,坡道機械,0,16.59,
RPTQMLQLLHIFFAB87CA,坡道平面,0,25.27,
RPORMLSLLHIFFAB67CA,坡道平面,0,,
RPORMLSLLHIFFAB67CA,坡道平面,0,,
RPQSMLTLLHIFFCB28CA,坡道機械,0,,
RPOSMLTLLHIFFCB08CA,坡道機械,0,,
RPPSMLTLLHIFFCB18CA,坡道機械,0,,
RPURMLTLLHIFFCB58CA,坡道機械,0,,
RPWRMLTLLHIFFCB78CA,坡道機械,0,,
RPXRMLTLLHIFFCB88CA,坡道機械,0,,
RPRSMLTLLHIFFCB38CA,坡道機械,0,,
RPUNMLPKLHIFFAL48CA,坡道機械,345000,10.76,
RPUNMLPKLHIFFAL48CA,坡道機械,345000,10.76,
RPUNMLPKLHIFFCL68CA,坡道平面,0,,
RPTPMLLJMHIFFCB37CA,坡道平面,0,17.85,
RPTPMLLJMHIFFCB37CA,坡道平面,0,17.85,
RPORMLNJMHIFFCB27CA,坡道機械,0,18.98,
RPWNMLNKLHIFFGL09CA,坡道平面,0,38.45,
RPXNMLNKLHIFFGL56CA,坡道機械,0,,
RPVNMLKLLHIFFAB17CA,坡道平面,0,,
RPPQMLTKLHIFFAB67CA,坡道平面,0,12.38,
RPTQMLKLLHIFFAB27CA,坡道平面,0,,
RPWNMLOKLHIFFAB57CA,坡道機械,0,,
RPSWMLPKLHIFFAB18CA,升降機械,210000,,
RPRNMLQKLHIFFAB27CA,升降機械,0,,
RPXNMLLKLHIFFAB37CA,坡道機械,0,6.76,
RPTNMLMKLHIFFAB07CA,坡道平面,0,31.97,
RPTPMLMKLHIFFAB27CA,坡道平面,0,14.34,
RPTPMLMKLHIFFAB27CA,坡道平面,0,16.53,
RPUQMLQLLHIFFAB97CA,坡道平面,0,29.84,
RPPOMLQLLHIFFAB27CA,坡道平面,0,,
RPPRMLSLLHIFFAB77CA,坡道平面,0,,
RPPRMLSLLHIFFAB77CA,坡道平面,0,,
RPPRMLSLLHIFFAB77CA,坡道平面,0,,
RPQRMLSLLHIFFAB87CA,坡道平面,0,,
RPQRMLSLLHIFFAB87CA,坡道平面,0,,
RPXOMLRLLHIFFAB18CA,坡道平面,0,33.17,
RPOPMLKLLHIFFGL28CA,坡道機械,0,,
RPSQMLTKLHIFFBB08CA,升降機械,0,,
RPPNMLNJMHIFFCB96CA,坡道平面,500000,18.40,
RPPNMLNJMHIFFCB96CA,坡道平面,500000,18.40,
RPQPMLSKLHIFFBB67CA,坡道平面,0,28.14,
RPQPMLSKLHIFFBB67CA,坡道平面,0,28.14,
RPTOMLOKLHIFFBB47CA,坡道機械,0,14.29,
RPTOMLOKLHIFFBB47CA,坡道機械,0,14.29,
RPSPMLPKLHIFFBB57CA,坡道平面,0,,
RPSPMLPKLHIFFBB57CA,坡道平面,0,,
RPSPMLPKLHIFFBB57CA,坡道平面,0,,
RPTRMLSLLHIFFAB18CA,坡道平面,0,,
RPSRMLSLLHIFFAB08CA,坡道平面,0,,
RPSRMLSLLHIFFAB08CA,坡道平面,0,,
RPUNMLNKLHIFFBB37CA,坡道平面,0,18.57,
RPUSMLMKLHIFFBB77CA,坡道平面,0,,
RPRNMLKKLHIFFBB76CA,坡道機械,0,,
RPQNMLNKLHIFFBB96CA,坡道平面,0,,
RPRQMLNKLHIFFAB27CA,坡道平面,0,,
RPPRMLKLLHIFFBB07CA,坡道平面,0,29.45,
RPVPMLPLLHIFFBB97CA,坡道機械,0,,
RPRSMLQLLHIFFCB08CA,坡道機械,0,,
RPVSMLPLLHIFFCB38CA,坡道平面,0,26.48,
RPXNMLKLLHIFFCB57CA,坡道平面,0,23.35,
RPXNMLKLLHIFFCB57CA,坡道平面,0,23.35,
RPQOMLLLLHIFFCB07CA,坡道機械,0,,
RPORMLKLLHIFFCB07CA,坡道機械,0,,
RPSOMLOKLHIFFCB47CA,坡道機械,0,,
RPOPMLQLLHIFFCB47CA,坡道平面,0,,
RPRNMLPKLHIFFCB37CA,坡道平面,0,,
RPRNMLPKLHIFFCB37CA,坡道平面,0,,
RPTPMLNKLHIFFCB57CA,坡道平面,0,20.27,
RPTPMLNKLHIFFCB57CA,坡道平面,0,20.27,
RPTPMLNKLHIFFCB57CA,坡道機械,0,10.68,
RPTPMLNKLHIFFCB57CA,坡道機械,0,10.68,
RPWSMLMKLHIFFCB08CA,坡道機械,0,,
RPVPMLSJLHIFFCB18CA,坡道平面,0,,
RPVRMLSLLHIFFAB38CA,坡道平面,0,,
RPRNMLNLLHIFFHL78CA,坡道平面,0,,
RPTPMLLKLHIFFBB37DA,坡道平面,0,,
RPPOMLMKLHIFFGL48DA,其他,0,,
RPPNMLQLLHIFFGL88DA,坡道機械,0,,
RPVQMLSLLHIFFAB38DA,坡道機械,0,,
RPVQMLSLLHIFFAB38DA,坡道機械,0,,
RPVRMLMKLHIFFCB97DA,坡道平面,0,20.92,
RPTNMLMKLHIFFCB37DA,坡道平面,0,29.82,
RPXQMLLLLHIFFAB87DA,坡道機械,0,,
RPXQMLLLLHIFFAB87DA,坡道機械,0,,
RPXNMLOKLHIFFHL76CA,坡道機械,0,,
RPXNMLNKLHIFFCB77CA,坡道機械,0,,
RPSNMLMKLHIFFCB17CA,坡道平面,0,,
RPTOMLNKLHIFFCB47CA,坡道平面,0,33.20,
RPWOMLSKLHIFFCB28CA,坡道機械,0,18.99,
RPUPMLKLLHIFFCB47CA,坡道機械,0,,
RPUPMLKLLHIFFCB47CA,坡道機械,0,,
RPSNMLKLLHIFFCB07CA,坡道平面,0,,
RPSNMLKLLHIFFCB07CA,坡道平面,0,,
RPQOMLMLLHIFFCB17CA,坡道平面,0,23.78,
RPTPMLRLLHIFFCB08CA,坡道平面,0,,
RPTPMLRLLHIFFCB08CA,坡道平面,0,,
RPPQMLPLLHIFFBB47CA,坡道平面,0,,
RPPQMLPLLHIFFBB47CA,坡道平面,0,,
RPPQMLPLLHIFFBB47CA,坡道平面,0,,
RPPQMLPLLHIFFBB47CA,坡道平面,0,,
RPQQMLPLLHIFFBB57CA,坡道平面,0,,
RPQQMLPLLHIFFBB57CA,坡道平面,0,,
RPQQMLPLLHIFFBB57CA,坡道平面,0,,
RPQQMLPLLHIFFBB57CA,坡道平面,0,,
RPVOMLMKLHIFFBB47CA,坡道平面,0,18.42,
RPQQMLRLLHIFFCB87CA,坡道平面,0,,
RPVOMLLLLHIFFCB57CA,坡道平面,0,21.71,
RPVOMLLLLHIFFCB57CA,坡道機械,0,13.92,
RPQPMLQLLHIFFBB57CA,坡道平面,0,30.89,
RPXRMLPKLHIFFCB38CA,坡道平面,0,,
RPWQMLQLLHIFFAB18CA,坡道機械,0,,
RPSNMLMJMHIFFAB96CA,坡道平面,0,,
RPSPMLMKLHIFFAB17CA,坡道機械,0,,
RPQOMLQLLHIFFAB37CA,坡道平面,0,,
RPQOMLQLLHIFFAB37CA,坡道平面,0,,
RPQOMLQLLHIFFAB37CA,坡道平面,0,,
RPTNMLMJMHIFFAB07CA,坡道平面,0,,
RPTOMLRLLHIFFAB77CA,坡道機械,0,,
RPOOMLNKLHIFFAB76CA,坡道平面,0,29.84,
RPRNMLRKLHIFFAB37CA,坡道平面,0,12.94,
RPRNMLRKLHIFFAB37CA,坡道平面,0,15.01,
RPUNMLMJMHIFFAB17CA,坡道機械,0,,
RPOQMLPLLHIFFAB27CA,坡道平面,0,,
RPSQMLLLLHIFFAB27CA,坡道機械,0,,
RPQQMLLLLHIFFAB07CA,坡道機械,0,,
RPQQMLLLLHIFFAB07CA,坡道機械,0,,
RPWQMLKLLHIFFAB57CA,坡道機械,0,,
RPXNMLPKLHIFFGL76CA,坡道平面,0,32.12,
RPTNMLNKLHIFFGL78CA,坡道平面,0,15.88,
RPOQMLLLLHIFFAB86CA,坡道平面,0,,
RPVPMLLLLHIFFAB47CA,坡道機械,0,,
RPVPMLLLLHIFFAB47CA,坡道機械,0,,
RPWNMLMKLHIFFFL88CA,坡道機械,0,,
RPTNMLMJMHIFFCL28CA,一樓平面,0,,
RPOOMLLJMHIFFCL77CA,一樓平面,0,,
RPWNMLMJMHIFFCL58CA,一樓平面,0,,
RPRNMLMJMHIFFCL08CA,一樓平面,0,,
RPWNMLLJMHIFFCL48CA,一樓平面,0,,
RPUNMLTLLHIFFCL56CA,一樓平面,0,,
RPRPMLMJMHIFFCL28CA,一樓平面,0,,
RPVOMLMJMHIFFCL58CA,一樓平面,0,,
RPPPMLMJMHIFFCL08CA,一樓平面,0,,
RPSOMLMJMHIFFCL28CA,一樓平面,0,,
RPOPMLMJMHIFFCL97CA,一樓平面,0,,
RPUPMLMJMHIFFCL58CA,一樓平面,0,,
RPVPMLMJMHIFFCL68CA,一樓平面,0,,
RPTNMLNJMHIFFCL38CA,一樓平面,0,,
RPSNMLNJMHIFFCL28CA,一樓平面,0,,
RPTOMLNJMHIFFCL48CA,一樓平面,0,,
RPQOMLNJMHIFFCL18CA,一樓平面,0,,
RPROMLNJMHIFFCL28CA,一樓平面,0,,
RPPOMLNJMHIFFCL08CA,一樓平面,0,,
RPVOMLNJMHIFFCL68CA,一樓平面,0,,
RPSNMLSJMHIFFCL78CA,一樓平面,0,,
RPXOMLNJMHIFFCL88CA,一樓平面,0,,
RPQQMLNJMHIFFCL38CA,一樓平面,0,,
RPUNMLSJMHIFFCL98CA,一樓平面,0,,
RPRNMLSJMHIFFCL68CA,一樓平面,0,,
RPQNMLSJMHIFFCL58CA,一樓平面,0,,
RPPNMLSJMHIFFCL48CA,一樓平面,0,,
RPQOMLSJMHIFFCL68CA,一樓平面,0,,
RPOPMLSJMHIFFCL58CA,一樓平面,0,,
RPPPMLSJMHIFFCL68CA,一樓平面,0,,
RPQPMLSJMHIFFCL78CA,一樓平面,0,,
RPSOMLSJMHIFFCL88CA,一樓平面,0,,
RPTNMLTJMHIFFCL98CA,一樓平面,0,,
RPRNMLTJMHIFFCL78CA,一樓平面,0,,
RPSNMLTJMHIFFCL88CA,一樓平面,0,,
RPWNMLTJMHIFFCL66CA,一樓平面,0,,
RPVNMLTJMHIFFCL56CA,一樓平面,0,,
RPOOMLTJMHIFFCL58CA,一樓平面,0,,
RPVNMLSJMHIFFCL09CA,一樓平面,0,,
RPOOMLSJMHIFFCL48CA,一樓平面,0,,
RPWNMLSJMHIFFCL56CA,一樓平面,0,,
RPRNMLNKLHIFFAL97CA,坡道機械,0,,
RPOQMLSJMHIFFCL68CA,一樓平面,0,,
RPXPMLSJMHIFFCL86CA,一樓平面,0,,
RPSPMLSJMHIFFCL98CA,一樓平面,0,,
RPXPMLSKLHIFFCL86CA,坡道平面,800000,26.46,
RPQRMLSLLHIFFCB08CA,坡道平面,0,,
RPQRMLSLLHIFFCB08CA,坡道平面,0,,
RPWPMLSKLHIFFCL76CA,坡道平面,900000,26.46,
RPOQMLSKLHIFFCL68CA,坡道平面,800000,26.46,
RPPQMLSKLHIFFCL78CA,坡道平面,900000,26.46,
RPPQMLSKLHIFFCL78CA,坡道平面,800000,26.46,
RPPQMLSKLHIFFCL78CA,坡道平面,800000,26.46,
RPWNMLTKLHIFFCL66CA,坡道平面,0,,
RPXNMLNJMHIFFCB77CA,其他,0,,
RPOOMLTKLHIFFEL78CA,坡道平面,0,,
RPPNMLLMLHIFFCB96CA,坡道平面,0,,
RPTOMLKLLHIFFGL68CA,坡道平面,0,,
RPVNMLSJMHIFFCB08CA,坡道平面,1200000,28.18,
RPTQMLLLLHIFFAB37CA,坡道機械,200000,15.40,
RPTPMLPLLHIFFAB67CA,坡道平面,0,,
RPRRMLNKLHIFFAB37CA,坡道平面,0,32.33,
RPSNMLPKLHIFFAB27CA,坡道平面,0,19.36,
RPPPMLPKLHIFFAB17CA,坡道平面,0,37.54,
RPPPMLPKLHIFFAB17CA,坡道平面,0,37.54,
RPSPMLTJMHIFFCB08CA,坡道平面,1350000,28.12,
RPUTMLSLLHIFFAB48CA,坡道平面,0,,
RPUTMLSLLHIFFAB48CA,坡道平面,0,,
RPTTMLSLLHIFFAB38CA,坡道平面,0,,
RPTTMLSLLHIFFAB38CA,坡道平面,0,,
RPSTMLSLLHIFFAB28CA,坡道平面,0,,
RPTSMLSLLHIFFAB28CA,坡道平面,0,22.62,
RPTSMLSLLHIFFAB28CA,坡道平面,0,22.62,
RPVTMLSLLHIFFAB58CA,坡道平面,0,,
RPVTMLSLLHIFFAB58CA,坡道平面,0,,
RPWTMLSLLHIFFAB68CA,坡道平面,0,,
RPWTMLSLLHIFFAB68CA,坡道平面,0,,
RPQNMLOJMHIFFAB96CA,坡道平面,0,28.11,
RPXTMLSLLHIFFAB78CA,坡道平面,0,,
RPXTMLSLLHIFFAB78CA,坡道平面,0,,
RPRTMLSLLHIFFAB18CA,坡道平面,0,,
RPRTMLSLLHIFFAB18CA,坡道平面,0,,
RPQTMLSLLHIFFAB08CA,坡道平面,0,,
RPVNMLMJMHIFFAB27CA,坡道平面,0,,
RPVNMLMJMHIFFAB27CA,坡道機械,0,,
RPPUMLSLLHIFFAB08CA,坡道平面,0,,
RPOUMLSLLHIFFAB97CA,坡道平面,0,,
RPOUMLSLLHIFFAB97CA,坡道平面,0,,
RPXOMLMJMHIFFAB57CA,坡道平面,0,,
RPQPMLMJMHIFFAB96CA,升降機械,0,14.98,
RPSOMLMJMHIFFAB07CA,坡道平面,0,,
RPVOMLMJMHIFFAB37CA,坡道平面,0,,
RPTOMLMJMHIFFAB17CA,坡道平面,0,,
RPWOMLMJMHIFFAB47CA,坡道平面,0,,
RPPOMLTKLHIFFBB57CA,升降機械,0,,
RPWOMLTKLHIFFBB28CA,坡道平面,0,,
RPWOMLTKLHIFFBB28CA,坡道平面,0,,
RPVPMLPKLHIFFBB87CA,坡道平面,0,,
RPSPMLOKLHIFFBB47CA,坡道機械,0,15.94,
RPXNMLKMLHIFFAB47CA,坡道平面,0,22.62,
RPXNMLKMLHIFFAB47CA,坡道平面,0,22.62,
RPVNMLPKLHIFFBB67CA,坡道平面,300000,27.19,
RPXNMLNKLHIFFBB67CA,坡道平面,0,,
RPRNMLKMLHIFFAB86CA,坡道平面,0,22.62,
RPRNMLKMLHIFFAB86CA,坡道平面,0,22.62,
RPROMLKLLHIFFBB96CA,坡道機械,0,,
RPVRMLQLLHIFFCB38CA,坡道平面,0,28.00,
RPVRMLQLLHIFFCB38CA,坡道平面,0,28.00,
RPVRMLQLLHIFFCB38CA,坡道平面,0,28.00,
RPVRMLQLLHIFFCB38CA,坡道平面,0,28.00,
RPTVMLQLLHIFFCB58CA,坡道平面,0,23.18,
RPWNMLMJMHIFFAB37CA,坡道平面,0,,
RPOOMLMJMHIFFAB66CA,坡道平面,0,,
RPOOMLMJMHIFFAB66CA,坡道平面,0,,
RPOOMLMJMHIFFAB66CA,坡道平面,0,,
RPPQMLMLLHIFFCB27CA,坡道平面,0,20.98,
RPPQMLMLLHIFFCB27CA,坡道平面,0,20.98,
RPSRMLKLLHIFFCB47CA,坡道平面,0,,
RPROMLTKLHIFFCB87CA,坡道機械,0,,
RPUNMLOKLHIFFCB57CA,坡道平面,0,,
RPWRMLNKLHIFFCB08CA,坡道平面,0,24.79,
RPWRMLNKLHIFFCB08CA,坡道平面,0,24.79,
RPXQMLLLLHIFFCB97CA,坡道平面,0,,
RPXNMLOKLHIFFCB87CA,坡道機械,0,,
RPXOMLPKLHIFFCB08CA,坡道平面,0,23.16,
RPUSMLMKLHIFFCB87CA,坡道平面,0,16.61,
RPUSMLMKLHIFFCB87CA,坡道平面,0,16.61,
RPVNMLTJMHIFFAB97CA,坡道平面,0,,
RPTNMLNKLHIFFCB47DA,坡道平面,0,22.28,
RPPQMLNKLHIFFCB37DA,坡道平面,0,24.42,
RPXUMLQLLHIFFCB88CA,坡道平面,0,15.03,
RPROMLOKLHIFFCB47DA,坡道平面,0,37.80,
RPQQMLLJMHIFFAB96CA,坡道平面,0,22.62,
RPQQMLLJMHIFFAB96CA,坡道平面,0,22.62,
RPPNMLTKLHIFFHL56DA,坡道平面,0,,
RPWNMLPKLHIFFGL76DA,坡道平面,0,,
RPSNNLPKLHIFFAB47DA,坡道機械,0,,
RPRNNLPKLHIFFAB37DA,坡道平面,0,26.71,
RPSNMLRLLHIFFHL66CA,坡道機械,0,,
RPURMLQLLHIFFCB38DA,坡道平面,0,,
RPUNMLMLLHIFFCB57DA,坡道平面,0,42.50,
RPUNMLMLLHIFFCB57DA,坡道平面,0,42.50,
RPVNMLMLLHIFFCB67DA,坡道平面,0,35.75,
RPTNMLMLLHIFFCB47DA,坡道平面,0,42.50,
RPTNMLMLLHIFFCB47DA,坡道平面,0,42.50,
RPUNMLPLLHIFFHL66CA,坡道平面,0,,
RPSNMLOJMHIFFGL78CA,坡道機械,0,,
RPWSMLPKLHIFFCB38CA,坡道機械,0,,
RPOOMLPKLHIFFCB17CA,坡道平面,0,27.12,
RPOOMLPKLHIFFCB17CA,坡道平面,0,13.56,
RPVPMLOKLHIFFCB87CA,升降機械,0,,
RPVPMLNKLHIFFCB77CA,坡道機械,0,,
RPWPMLNKLHIFFCB87CA,坡道平面,0,31.40,
RPWNMLSKLHIFFCB18CA,坡道平面,0,33.20,
RPSPMLSKLHIFFCB97CA,坡道平面,0,21.71,
RPSPMLSKLHIFFCB97CA,坡道平面,0,21.71,
RPSQMLLLLHIFFCB47CA,坡道平面,0,20.87,
RPSQMLLLLHIFFCB47CA,坡道平面,0,20.87,
RPOTMLPLLHIFFCB77CA,坡道機械,0,,
RPRVMLQLLHIFFCB38CA,坡道機械,0,11.09,
RPRVMLQLLHIFFCB38CA,坡道機械,0,11.09,
RPWOMLSJMHIFFAB18DA,升降機械,0,,
RPTNMLRLLHIFFCB87CA,坡道機械,0,,
RPPOMLNLLHIFFBB07CA,坡道平面,0,28.12,
RPPOMLNLLHIFFBB07CA,坡道平面,0,28.12,
RPTPMLKLLHIFFBB27CA,坡道平面,0,18.56,
RPUOMLRLLHIFFCB08CA,坡道機械,0,7.51,
RPVOMLMLLHIFFBB57CA,坡道機械,0,,
RPWOMLOKLHIFFBB77CA,坡道平面,0,,
RPTOMLPKLHIFFBB57CA,坡道平面,0,,
RPXNMLTJMHIFFGL17CA,坡道平面,0,,
RPOQMLSKLHIFFBB57CA,坡道平面,0,32.69,
RPOQMLSKLHIFFBB57CA,坡道平面,0,32.69,
RPUPMLSKLHIFFBB08CA,坡道機械,0,,
RPWQMLTKLHIFFBB48CA,坡道平面,0,15.04,
RPWQMLTKLHIFFBB48CA,坡道平面,0,9.31,
RPUQMLTKLHIFFBB28CA,坡道平面,0,15.04,
RPUQMLTKLHIFFBB28CA,坡道平面,0,9.31,
RPVQMLTKLHIFFBB38CA,坡道平面,0,17.91,
RPVQMLTKLHIFFBB38CA,坡道平面,0,9.31,
RPXQMLTKLHIFFBB58CA,坡道平面,0,15.04,
RPXQMLTKLHIFFBB58CA,坡道平面,0,9.31,
SPORMLTKLHIFFBB87CA,坡道平面,0,17.91,
SPORMLTKLHIFFBB87CA,坡道平面,0,9.31,
RPORMLTKLHIFFBB77CA,坡道平面,0,15.04,
RPORMLTKLHIFFBB77CA,坡道平面,0,9.31,
RPQQMLTKLHIFFBB87CA,坡道平面,0,15.04,
RPSNMLKMLHIFFAB96CA,坡道平面,0,22.62,
RPSNMLKMLHIFFAB96CA,坡道平面,0,22.62,
RPTNMLKMLHIFFAB07CA,坡道平面,0,22.62,
RPTNMLKMLHIFFAB07CA,坡道平面,0,22.62,
RPXQMLLJMHIFFAB67CA,坡道平面,0,22.62,
RPXQMLLJMHIFFAB67CA,坡道平面,0,22.62,
RPPNMLKMLHIFFAB66CA,坡道平面,0,22.62,
RPPNMLKMLHIFFAB66CA,坡道平面,0,22.62,
RPOQMLLJMHIFFAB76CA,坡道平面,0,22.62,
RPOQMLLJMHIFFAB76CA,坡道平面,0,22.62,
SPSQMLSJMHIFFAB97CA,坡道平面,0,22.62,
SPSQMLSJMHIFFAB97CA,坡道平面,0,22.62,
RPUNMLKMLHIFFAB17CA,坡道平面,0,22.62,
RPUNMLKMLHIFFAB17CA,坡道平面,0,22.62,
RPSQMLSJMHIFFAB87CA,坡道平面,0,22.62,
RPSQMLSJMHIFFAB87CA,坡道平面,0,22.62,
RPSQMLLJMHIFFAB17CA,坡道平面,0,22.62,
RPSQMLLJMHIFFAB17CA,坡道平面,0,22.62,
RPORMLLJMHIFFAB86CA,坡道平面,0,22.62,
RPORMLLJMHIFFAB86CA,坡道平面,0,22.62,
RPWQMLLJMHIFFAB57CA,坡道平面,0,22.62,
RPWQMLLJMHIFFAB57CA,坡道平面,0,22.62,
RPWQMLLJMHIFFAB57CA,坡道平面,0,22.62,
RPVQMLLJMHIFFAB47CA,坡道平面,0,22.62,
RPVQMLLJMHIFFAB47CA,坡道平面,0,22.62,
RPVQMLLJMHIFFAB47CA,坡道平面,0,22.62,
RPUQMLLJMHIFFAB37CA,坡道平面,0,22.62,
RPUQMLLJMHIFFAB37CA,坡道平面,0,22.62,
RPPRMLLJMHIFFAB96CA,坡道平面,0,22.62,
RPPRMLLJMHIFFAB96CA,坡道平面,0,22.62,
RPVNMLPJMHIFFAB57CA,坡道平面,0,,
RPUNMLPJMHIFFAB47CA,坡道平面,0,,
RPUNMLPJMHIFFAB47CA,坡道平面,0,,
RPVSMLSLLHIFFAB48CA,坡道平面,0,22.62,
RPVSMLSLLHIFFAB48CA,坡道平面,0,22.62,
RPXRMLSLLHIFFAB58CA,坡道平面,0,22.62,
RPQRMLLJMHIFFAB07CA,坡道平面,0,22.62,
RPQRMLLJMHIFFAB07CA,坡道平面,0,22.62,
RPRRMLLJMHIFFAB17CA,坡道平面,0,22.62,
RPRRMLLJMHIFFAB17CA,坡道平面,0,22.62,
RPSRMLLJMHIFFAB27CA,坡道平面,0,22.62,
RPSRMLLJMHIFFAB27CA,坡道平面,0,22.62,
RPRRMLSLLHIFFAB97CA,坡道平面,0,22.62,
RPRRMLSLLHIFFAB97CA,坡道平面,0,22.62,
RPSOMLTLLHIFFAB87CA,坡道機械,0,,
RPQPMLSKLHIFFAB57CA,坡道平面,0,29.84,
RPUQMLNKLHIFFAB57CA,坡道平面,0,12.94,
RPUQMLNKLHIFFAB57CA,坡道平面,0,12.94,
RPOOMLQLLHIFFAB17CA,坡道平面,0,25.66,
RPOOMLQLLHIFFAB17CA,坡道平面,0,25.66,
RPPNMLLLLHIFFAB66CA,坡道平面,0,,
RPUNMLTKLHIFFAB87CA,坡道機械,0,,
RPUNMLTKLHIFFAB87CA,坡道機械,0,,
RPQPMLPKLHIFFGL88CA,升降機械,0,,
RPRPMLKLLHIFFGL58CA,坡道平面,0,,
RPVNMLKKMHIFFFL68CA,坡道機械,0,,
RPQOMLPLLHIFFAB27CA,坡道平面,0,,
RPRNMLQKLHIFFFL78CA,坡道機械,0,6.16,
RPWNMLRLLHIFFCL56CA,一樓平面,0,,
RPQPMLLJMHIFFCL08CA,坡道機械,0,,
RPQOMLRLLHIFFCL68CA,一樓平面,0,,
RPURMLLJMHIFFAB47CA,坡道平面,0,22.62,
RPURMLLJMHIFFAB47CA,坡道平面,0,22.62,
RPRNMLSJMHIFFFL98CA,升降機械,0,,
RPRNMLSJMHIFFFL98CA,升降機械,0,,
RPRNMLSJMHIFFFL98CA,升降機械,0,,
RPSSMLTLLHIFFCB48CA,坡道機械,0,,
RPTSMLTLLHIFFCB58CA,坡道機械,0,,
RPPNMLQLLHIFFAB17CA,坡道機械,0,3.49,
RPPNMLQLLHIFFAB17CA,坡道機械,0,3.49,
RPPNMLQLLHIFFAB17CA,坡道平面,0,7.07,
RPPNMLQLLHIFFAB17CA,坡道平面,0,7.07,
RPXOMLOKLHIFFAL78CA,升降機械,0,,
RPUNMLPJMHIFFCB67CA,坡道平面,0,,
RPUNMLPJMHIFFCB67CA,坡道平面,0,,
RPUPMLLJMHIFFAL28CA,升降機械,0,,
RPVSMLTLLHIFFCB78CA,坡道機械,0,,
RPUSMLTLLHIFFCB68CA,坡道平面,0,,
RPWSMLTLLHIFFCB88CA,坡道機械,0,,
RPPNMLNLLHIFFAL87CA,坡道平面,0,,
RPXNMLMLLHIFFAL58CA,坡道平面,0,,
RPRNMLKMLHIFFCB07CA,升降機械,0,,
RPTNMLQKLHIFFCL68CA,坡道平面,0,,
RPVPMLKLLHIFFCL58CA,坡道平面,0,,
RPSNMLLKMHIFFAL97CA,坡道平面,0,,
RPSPMLKLLHIFFGL68CA,坡道平面,0,,
RPQPMLKLLHIFFGL48CA,坡道平面,0,,
RPROMLLLLHIFFAB96CA,坡道機械,0,,
RPTNMLMLLHIFFAB17CA,坡道平面,0,,
RPOOMLTLLHIFFFL98CA,升降機械,0,,
RPTWMLPKLHIFFAB28CA,坡道機械,0,9.09,
RPSSMLSLLHIFFAB18CA,坡道平面,0,22.62,
RPTVMLSLLHIFFAB58CA,坡道平面,0,27.77,
RPURMLSLLHIFFAB28CA,坡道平面,0,22.62,
RPPSMLSLLHIFFAB87CA,坡道平面,0,22.62,
RPPSMLSLLHIFFAB87CA,坡道平面,0,22.62,
RPQSMLSLLHIFFAB97CA,坡道平面,0,22.62,
