鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
西屯區,房地(土地+建物),台中市西屯區文心路三段6號二十樓之12,6.32,商,,,1020303,土地1建物1車位0,二十層,二十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980813,70.47,1,1,1,有,有,5000000,70952,,0.0,0,,RPQNMLLLMHIFFCB07CA,39.42,0.0,8.23,,
西屯區,房地(土地+建物)+車位,台中市西屯區何德里寧夏西四街１２號７樓之２,11.83,商,,,1020318,土地1建物2車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851210,153.17000000000002,4,2,2,有,有,6000000,39175,坡道機械,0.0,0,,RPSOMLKLMHIFFCB27CA,99.14,0.0,15.02,,
南屯區,房地(土地+建物)+車位,台中市南屯區公益路2段615之5號5樓之9,16.19,住,,,1020225,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880429,156.98000000000002,3,2,2,有,有,8880000,56568,坡道平面,0.0,0,,RPUWMLTKMHIFFCB09CA,81.64,0.0,12.73,,
西屯區,房地(土地+建物)+車位,台中市西屯區文心路三段６號八樓之６,5.63,住,,,1020401,土地1建物1車位1,八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,39.61,2,1,1,有,有,5250000,132542,升降機械,18.99,0,,RPPPMLQKMHIFFCB57CA,36.14,0.79,2.68,,
南屯區,房地(土地+建物)+車位,台中市南屯區東興東街４２號五樓之４,12.58,住,,,1020312,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840601,59.22,2,1,2,有,有,4000000,67545,升降機械,0.0,0,,RPPOMLRKMHIFFCB57CA,45.24,3.18,8.93,,
西屯區,房地(土地+建物)+車位,台中市西屯區洛陽路１２５巷５９號５樓之１,21.37,住,,,1020303,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881222,139.66,3,2,2,有,有,8260000,59144,坡道平面,0.0,0,,RPSUMLLKMHIFFCB87CA,81.21,0.0,4.8,,
南屯區,房地(土地+建物)+車位,台中市南屯區向心路109號地下一層等公共設施,1.98,住,,,1020304,土地1建物2車位2,,,住宅大樓(11層含以上有電梯),,,,41.73,0,0,0,無,有,2000000,47927,坡道平面,0.0,0,單獨車位交易。,RPVNMLPKMHIFFCB87CA,0.0,0.0,0.0,,
南屯區,房地(土地+建物)+車位,台中市南屯區向心路１０９號八樓之１６,4.56,住,,,1020304,土地1建物1車位1,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861216,67.55,1,1,1,有,有,3000000,44412,坡道平面,0.0,0,,RPWNMLPKMHIFFCB97CA,28.13,0.0,3.85,,
南屯區,房地(土地+建物)+車位,台中市南屯區向心路１０９號八樓之１８,4.56,住,,,1020304,土地1建物1車位1,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861216,67.55,1,1,1,有,有,3000000,44412,坡道平面,0.0,0,,RPPOMLPKMHIFFCB37CA,28.13,0.0,3.85,,
西屯區,房地(土地+建物)+車位,台中市西屯區上安里上安路130號等公共設施,3.09,商,,,1020225,土地1建物1車位1,,,其他,,,,24.01,0,0,0,無,有,1200000,49979,坡道平面,0.0,1200000,車位獨力買賣,RPRPMLMKMHIFFCB37CA,0.0,0.0,0.0,,
西屯區,房地(土地+建物)+車位,台中市西屯區福林路３８９號１０樓之１,20.0,住,,,1020308,土地1建物1車位2,十層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980324,245.57,3,2,2,有,有,14200000,57825,坡道平面,43.42,0,,RPPPMLLKMHIFFCB07CA,118.2,2.35,18.84,,
西屯區,房地(土地+建物),台中市西屯區臺灣大道三段７６號六樓之５,7.43,住,,,1020310,土地1建物1車位0,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950816,109.10000000000001,3,2,2,有,有,7650000,70119,,0.0,0,,RPTPMLLKMHIFFCB47CA,67.78,2.9,7.91,,
西屯區,房地(土地+建物)+車位,台中市西屯區河南路三段157號八樓之1,39.29,其他,,,1020220,土地1建物1車位2,八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0980623,452.8,0,0,0,無,有,46000000,101590,坡道平面,46.54,0,,RPSNMLTJMHIFFCB87CA,205.32,5.35,37.66,,
西屯區,房地(土地+建物)+車位,台中市西屯區福安七街１１巷１３號四樓,29.74,住,,,1020224,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851001,140.75,3,2,2,有,有,4700000,33393,升降機械,0.0,0,,RPTNMLTJMHIFFCB97CA,83.12,0.0,10.03,,
南屯區,房地(土地+建物),台中市南屯區東興西街１１號五樓之１１,5.19,住,,,1020323,土地1建物1車位0,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801206,45.12,1,1,1,有,有,1200000,26596,,0.0,0,,RPOPMLSJMHIFFCB57CA,24.96,0.7,3.61,,
西屯區,土地,惠來厝段258地號,17.93,其他,,,1020308,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3223022,179756,,0.0,0,道路用地公設移轉,RPVOMLSJMHIFFCB18CA,0.0,0.0,0.0,,
南屯區,房地(土地+建物),台中市南屯區大光街114號二樓之3,7.0,商,,,1020320,土地1建物1車位0,二層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0800125,38.47,1,1,1,有,有,1250000,32493,,0.0,0,,RPSQMLTJMHIFFCB18CA,22.32,0.0,4.34,,
西屯區,土地,民安段749地號,235.26,其他,,,1020322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15706236,66761,,0.0,0,,RPVQMLTJMHIFFCB48CA,0.0,0.0,0.0,,
西屯區,土地,民安段749地號,499.93,其他,,,1020322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33375750,66761,,0.0,0,,RPWQMLTJMHIFFCB58CA,0.0,0.0,0.0,,
南屯區,房地(土地+建物)+車位,台中市南屯區公益路二段615號十樓之9,16.49,住,,,1020316,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880429,158.97,3,2,2,有,有,8400000,52840,坡道平面,0.0,0,,RPXQMLTJMHIFFCB68CA,83.16,0.0,12.66,,
西屯區,房地(土地+建物),台中市西屯區福上巷214弄104號二樓之2,17.67,住,,,1020310,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780620,65.98,3,0,3,有,有,4150000,62898,,0.0,0,,RPQQMLSJMHIFFCB87CA,51.49,0.0,4.28,,
西屯區,房地(土地+建物)+車位,台中市西屯區大容西街１５７號,6.89,住,,,1020228,土地1建物1車位1,一層，夾層,十四層,店面(店鋪),住商用,鋼筋混凝土造,0821214,57.83,0,0,0,無,有,7650000,132284,坡道機械,0.0,0,含增建或未登記建物夾層約3坪。,RPRQMLSJMHIFFCB97CA,39.93,0.0,0.0,,
南屯區,房地(土地+建物)+車位,台中市南屯區黎明路二段４２８號14樓之7,12.69,住,,,1020224,土地1建物2車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850612,109.22,2,2,2,有,有,5500000,50357,坡道機械,0.0,0,,RPROMLPLMHIFFCB67CA,60.32,0.0,9.78,,
南屯區,房地(土地+建物)+車位,台中市南屯區文心南二路３９０號七樓之４,25.99,住,,,1020309,土地1建物3車位2,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830818,230.39,4,2,2,有,有,9800000,42537,坡道平面,0.0,0,,RPPQMLPLMHIFFCB67CA,135.2,1.17,18.55,,
南屯區,房地(土地+建物)+車位,台中市南屯區文心路一段２６０號十五樓之５,19.53,住,,,1020309,土地1建物1車位2,十五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011127,324.04999999999995,4,2,2,有,有,28200000,87024,坡道平面,0.0,0,,RPSOMLTLMHIFFCB18CA,162.36,1.36,19.54,,
南屯區,房地(土地+建物)+車位,台中市南屯區文心路一段２６２號,48.51,住,,,970607,土地1建物1車位4,二層，夾層，一層,二十七層,店面(店鋪),見其他登記事項,鋼骨鋼筋混凝土造,1011127,663.81,3,0,2,有,有,65080000,98040,坡道平面,0.0,0,,RPTOMLTLMHIFFCB28CA,401.76,1.91,17.16,,
南屯區,房地(土地+建物)+車位,台中市南屯區文心路一段２６０號九樓之６,27.4,住,,,1020110,土地1建物1車位3,九層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011127,451.72,4,2,3,有,有,37120000,82175,坡道平面,0.0,0,,RPVOMLTLMHIFFCB48CA,221.81,0.0,32.35,,
南屯區,房地(土地+建物)+車位,台中市南屯區文心路一段２６０號十五樓之６,28.98,住,,,1020112,土地1建物1車位4,十五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011127,485.78999999999996,4,2,3,有,有,38950000,80179,坡道平面,0.0,0,,RPXOMLTLMHIFFCB68CA,221.81,0.0,32.35,,
南屯區,房地(土地+建物),台中市南屯區公益路二段４７９號,977.49,住,,,1020129,土地1建物3車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0890703,2596.3,0,0,0,無,無,406580000,156600,,0.0,0,,RPUQMLKMMHIFFCB77CA,996.14,0.0,40.84,,
西屯區,房地(土地+建物)+車位,台中市西屯區惠來里市政路500號3樓之5,11.19,其他,,,1020301,土地1建物1車位1,三層,二十九層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1011219,211.64,0,0,0,無,有,13940000,65867,坡道平面,0.0,0,,RPWOMLMJNHIFFCB77CA,107.17,2.13,6.22,,
豐原區,房地(土地+建物),台中市豐原區忠孝街７９巷５２號,105.0,商,,,1020304,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,,154.18,4,2,2,有,無,7500000,48644,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPOMLNJMHIFFAL87CA,154.18,0.0,0.0,,
大甲區,土地,日南段443地號,236.0,農,,,1020313,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,11441,,0.0,0,,RPVNMLSJMHIFFBL98CA,0.0,0.0,0.0,,
大安區,房地(土地+建物),台中市大安區埔頭路22巷2號,141.91,住,鄉村區,乙種建築用地,1020225,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0880114,221.99,5,3,5,有,無,4500000,20271,,0.0,0,,RPSNMLKKMHIFFBL97CA,210.99,0.0,11.0,,
大甲區,房地(土地+建物)+車位,台中市大甲區水源路４５２巷７０弄２６號八樓,20.46,住,,,1020311,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831019,85.71,3,2,2,有,無,2500000,29168,升降機械,0.0,0,,RPTNMLKKMHIFFBL08CA,75.21,0.0,10.5,,
大甲區,房地(土地+建物),台中市大甲區錦上街９號,75.02,住,,,1020122,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0960402,222.46,5,2,3,有,無,9280000,41715,,0.0,0,,RPXNMLLJNHIFFBL58CA,214.87,0.0,7.59,,
大甲區,房地(土地+建物),台中市大甲區橫圳街１９７之７號,172.95,住,鄉村區,乙種建築用地,1020314,土地3建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,0811204,160.06,3,3,2,有,無,4200000,26240,,0.0,0,,RPSNMLLJNHIFFBL08CA,160.06,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區三民路190巷15號,64.0,商,,,1020304,土地1建物1車位0,一層，二層，三層，四層，騎樓,四層,店面(店鋪),住家用,加強磚造,0530305,212.43,4,2,2,有,無,6000000,28245,,0.0,0,,RPSNMLTLMHIFFAL88CA,212.43,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區南村路１６號四樓,12.67,商,,,1020310,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820330,106.45,2,2,2,有,有,3250000,30531,,0.0,0,,RPTOMLTLMHIFFAL09CA,72.24,0.0,4.63,,
豐原區,土地,豐原段273-32地號,2.0,其他,,,1020308,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,129840,64920,,0.0,0,,RPXNMLLJNHIFFAL48CA,0.0,0.0,0.0,,
豐原區,土地,鎮宮段834地號,1906.02,農,特定農業區,農牧用地,1020222,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23000000,12067,,0.0,0,,RPRNMLRKMHIFFAL48CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區豐南街240巷105弄18號,81.94,農,,,1020220,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0830408,168.5,4,2,3,有,無,7600000,45104,,0.0,0,,RPRNMLSKMHIFFAL58CA,159.7,0.0,8.8,,
豐原區,房地(土地+建物),台中市豐原區南陽路綠山巷１８６弄９號,116.58,住,山坡地保育區,丙種建築用地,1020315,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820520,236.79,5,2,3,有,無,4400000,18582,,0.0,0,,RPWNMLPKMHIFFAL78CA,209.8,2.08,24.91,,
后里區,土地,四塊厝段178-6地號,2267.0,住,特定農業區,農牧用地,1020306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,6617,,0.0,0,,RPSNMLPKMHIFFAL38CA,0.0,0.0,0.0,,
豐原區,土地,福德段507地號,119.84,住,,,1020301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5600000,46729,,0.0,0,,RPTOMLQKMHIFFAL68CA,0.0,0.0,0.0,,
豐原區,土地,柑宅段238地號,19.63,農,,,1020325,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,10188,,0.0,0,,RPTNMLSJMHIFFAL68CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區中興里圓環南路１巷７－９號,103.23,住,,,1020313,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010926,200.47,5,2,4,有,有,12500000,62353,,0.0,0,,RPSNMLKKMHIFFAL87CA,193.8,0.0,6.67,,
沙鹿區,房地(土地+建物)+車位,台中市沙鹿區三鹿里保寧路12號三樓之一,25.6,商,,,1020318,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970325,100.5,3,2,2,有,有,5980000,59502,坡道平面,0.0,0,,RPQOMLOKMHIFFCL38CA,83.04,6.44,11.02,,
龍井區,房地(土地+建物),台中市龍井區沙田路六段３１７之２號,81.0,住,,,1011231,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011011,196.0,3,2,2,有,無,8221861,41948,,0.0,0,,RPUOMLPKMHIFFCL88CA,179.27,0.0,16.73,,
沙鹿區,房地(土地+建物),台中市沙鹿區錦上街１１３號,100.5,住,,,1020301,土地6建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0840320,325.47,0,0,0,無,無,8200000,25194,,0.0,0,,RPPNMLMKMHIFFCL97CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區清泉路133號,87.47,其他,一般農業區,丙種建築用地,1020305,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0860616,126.15,4,2,3,有,無,4650000,36861,,0.0,0,,RPSPMLNLMHIFFCL68CA,111.9,0.0,14.25,,
大肚區,房地(土地+建物),台中市大肚區太平路8巷83-11號,106.25,其他,鄉村區,乙種建築用地,1020312,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0791110,130.77,5,2,2,有,無,5200000,39764,,0.0,0,,RPTPMLNLMHIFFCL78CA,126.9,0.0,3.87,,
清水區,土地,海風段1111-1地號,5554.9,其他,一般農業區,農牧用地,1020204,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,37600000,6769,,0.0,0,,RPSNMLKLMHIFFCL18CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區六路十六街５６號,133.0,住,,,1010519,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011218,284.43,6,2,5,有,無,14700000,51682,,0.0,0,,RPSOMLKLMHIFFCL28CA,263.61,0.0,20.82,,
大肚區,房地(土地+建物),台中市大肚區大德一街５號,81.0,住,,,1020317,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840819,152.46,4,3,3,有,無,3800000,24925,,0.0,0,,RPSOMLTKMHIFFCL09CA,143.13,4.74,4.59,,
龍井區,土地,三德段1407地號,911.1,住,,,1020319,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11024000,12100,,0.0,0,,RPRNMLTKMHIFFCL88CA,0.0,0.0,0.0,,
龍井區,房地(土地+建物),台中市龍井區龍社路７０號,203.1,住,,,1020126,土地4建物2車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0971113,568.9399999999999,8,8,8,有,有,21680000,38105,,0.0,0,買方一次買二戶,RPSNMLTKMHIFFCL98CA,478.58,10.08,60.61,,
龍井區,土地,三德段1409-2地號,74.0,住,,,1020319,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,447700,6050,,0.0,0,,RPTNMLTKMHIFFCL09CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區六路六街20巷5號四樓,58.63,住,,,1020312,土地1建物1車位0,四層,五層,其他,住家用,鋼筋混凝土造,0971021,124.1,6,0,6,有,有,4200000,33844,,0.0,0,有電梯,RPROMLSJMHIFFCL78CA,0.0,0.0,0.0,,
龍井區,房地(土地+建物)+車位,台中市龍井區沙田路六段２２３號三樓之六,14.25,商,,,1020225,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010214,62.65,2,2,2,有,有,3380000,53951,升降機械,11.0,0,,RPUQMLSJMHIFFCL66CA,59.69,0.5,2.46,,
沙鹿區,土地,南勢坑段埔子小段539-71地號,222.0,住,,,1020304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10100000,45495,,0.0,0,,RPVQMLSJMHIFFCL76CA,0.0,0.0,0.0,,
沙鹿區,建物,台中市沙鹿區自立路１９８巷５８號,0.0,,,,1020304,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010531,281.16,0,0,0,無,無,5200000,18495,,0.0,0,,RPWQMLSJMHIFFCL86CA,270.11,0.0,11.05,,
清水區,土地,裕嘉段1230地號,938.0,農,,,1020225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4300000,4584,,0.0,0,,RPSOMLKKMHIFFCL18CA,0.0,0.0,0.0,,
梧棲區,土地,民生段233地號,109.0,其他,,,1020228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1320000,12110,,0.0,0,,RPXOMLLKMHIFFCL78CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區北勢五街５６號,171.0,住,,,1020315,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1011108,245.2,6,2,6,有,無,17500000,71370,,0.0,0,,RPQRMLOLMHIFFCL78CA,0.0,0.0,0.0,,
大肚區,房地(土地+建物),台中市大肚區蔗南路１８０巷２２之１號,19.38,住,一般農業區,丙種建築用地,1020318,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700520,44.88,2,1,1,有,無,700000,15597,,0.0,0,,RPOOMLPLMHIFFCL38CA,44.88,0.0,0.0,,
潭子區,房地(土地+建物)+車位,台中市潭子區榮興街１７號二樓,29.88,住,,,1020319,土地1建物1車位1,二層，三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840520,189.39,4,2,2,有,有,4580000,24183,坡道平面,0.0,0,,RPSNMLSKMHIFFFL56CA,107.06,9.66,17.34,,
大雅區,房地(土地+建物),台中市大雅區員林里神林路一段１６２巷７８號,76.2,其他,特定農業區,甲種建築用地,1020302,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0840726,234.42,4,3,3,有,無,6180000,26363,,0.0,0,,RPVNMLTKMHIFFFL96CA,177.57,56.85,0.0,,
大雅區,土地,永興段336-27地號,49.03,,,,1020221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4744142,96760,,0.0,0,,RPVNMLKLMHIFFFL78CA,0.0,0.0,0.0,,
大雅區,房地(土地+建物),台中市大雅區中山北路１９７巷８１號,82.67,農,,,1020228,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0821029,296.46,6,3,4,有,有,9000000,30358,,0.0,0,,RPPNMLMLMHIFFFL38CA,295.01,1.45,0.0,,
大雅區,房地(土地+建物),台中市大雅區中山北路3段157巷27號,20.06,住,,,1020222,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830412,124.32,3,2,2,有,有,4380000,35232,,0.0,0,,RPOOMLNLMHIFFFL48CA,84.63,1.0,12.03,,
大雅區,房地(土地+建物),台中市大雅區雅環路二段２５５巷７號,60.73,其他,,,1020305,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0830109,186.46,4,2,3,有,無,9180000,49233,,0.0,0,,RPSNMLLKMHIFFFL48CA,178.76,0.0,7.7,,
潭子區,土地,大埔厝段牛埔子小段55-16地號,99.0,農,,,1011120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,8081,,0.0,0,,RPUNMLPKMHIFFFL09CA,0.0,0.0,0.0,,
大雅區,房地(土地+建物),台中市大雅區永和路５之１４６號,78.93,,特定農業區,甲種建築用地,1020203,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0910806,192.99,4,2,3,有,無,8000000,41453,,0.0,0,,RPRNMLMKMHIFFFL48CA,190.14,0.0,2.85,,
潭子區,房地(土地+建物)+車位,台中市潭子區榮興街13號7樓,30.45,住,,,1020225,土地1建物1車位1,七層，八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840520,179.9,4,2,3,有,有,4100000,22790,坡道平面,0.0,0,,RPPNMLPKMHIFFFL58CA,108.72,0.0,15.32,,
潭子區,土地,聚興段846-3地號,1011.05,農,森林區,林業用地,1020306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,320000,317,,0.0,0,,RPROMLMKMHIFFFL58CA,0.0,0.0,0.0,,
東勢區,房地(土地+建物),台中市東勢區福隆街２７３號,107.69,其他,,,1020308,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0971021,261.94,4,2,5,有,無,6750000,25769,,0.0,0,,RPQNMLMKMHIFFEL28CA,234.07,0.0,27.87,,
新社區,土地,七分段七分小段172地號,1251.0,,一般農業區,農牧用地,1020318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,1439,,0.0,0,,RPRNMLRKMHIFFEL88CA,0.0,0.0,0.0,,
新社區,土地,國校段182-3地號,1257.33,其他,,,1020320,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14450000,11493,,0.0,0,,RPRNMLOJMHIFFEL48CA,0.0,0.0,0.0,,
新社區,土地,三友部段155地號,15006.0,其他,山坡地保育區,農牧用地,1020317,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,267,,0.0,0,,RPPNMLSJMHIFFEL68CA,0.0,0.0,0.0,,
東勢區,土地,東勢段石角小段862地號,194.0,其他,山坡地保育區,農牧用地,1020225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,515,,0.0,0,由承租著承購。,RPPNMLTJMHIFFEL78CA,0.0,0.0,0.0,,
西區,土地,麻園頭段151-127地號,13.86,其他,,,1020312,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1232967,88959,,0.0,0,公共設施保留地之交易。,RPPRMLQLMHIFFAB67CA,0.0,0.0,0.0,,
西區,土地,土庫段34-107地號,398.2,其他,,,1020319,土地18建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19290501,48444,,0.0,0,包含公共設施保留地之交易。持分共有人等8人,RPOOMLTLMHIFFAB57CA,0.0,0.0,0.0,,
西區,房地(土地+建物),台中市西區五權西六街１６６巷１０號３樓之６,40.78,住,,,1011231,土地1建物1車位0,三層,五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830826,155.47,3,1,2,有,無,4800000,30874,,0.0,0,,RPQOMLPLMHIFFAB37CA,88.81,0.0,2.88,,
西區,房地(土地+建物),台中市西區美村路一段５６４巷３號五樓,28.3,住,,,1020309,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,加強磚造,0700512,72.3,3,2,1,有,無,2600000,35961,,0.0,0,,RPSOMLPLMHIFFAB57CA,72.3,0.0,0.0,,
東區,房地(土地+建物)+車位,台中市東區自由路四段222號五樓之1,14.82,商,,,1020227,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0950808,126.28999999999999,3,2,2,有,有,4380000,34682,坡道平面,31.32,0,,RPRQMLPLMHIFFAB67CA,62.46,0.0,9.0,,
西區,土地,麻園頭段187-109地號,175.0,住,,,1011015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18528000,105874,,0.0,0,,RPXOMLNLMHIFFAB87CA,0.0,0.0,0.0,,
東區,土地,東勢子段28-601地號,352.0,其他,,,1020314,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10560000,30000,,0.0,0,包含公共設施保留地之交易。,RPTPMLLKMHIFFAB27CA,0.0,0.0,0.0,,
西區,房地(土地+建物),台中市西區美村路１段１１８巷１６號３樓之２,19.17,住,,,1020305,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820525,97.08,3,2,2,有,有,3940000,40585,,0.0,0,,RPRNMLLKMHIFFAB86CA,63.1,3.63,4.32,,
南區,土地,半平厝段375地號,258.0,住,,,1020205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28000000,108527,,0.0,0,,RPUOMLTJMHIFFAB97CA,0.0,0.0,0.0,,
南區,房地(土地+建物),台中市南區忠明南路７３０巷３５號４樓,10.93,住,,,1020316,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811120,83.89,3,2,1,有,有,2600000,30997,,0.0,0,含增建或未登記建物陽台外推。,RPRQMLSJMHIFFAB77CA,67.33,0.0,7.27,,
西區,土地,麻園頭段151-155地號,20.0,其他,,,1020311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,850000,42500,,0.0,0,道路用地公設移轉,RPXNMLTJMHIFFAB18CA,0.0,0.0,0.0,,
