編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPQOMLPKMHIFFHL98CA,新德隆段,4.15,非都市：一般農業區 ; 非都市編定：甲種建築用地,67,1,持分移轉,07640000
RPSNMLNJMHIFFHL78CA,勤益段,33.61,都市：住,2,1,持分移轉,05640000
RPSNMLNJMHIFFHL78CA,勤益段,33.61,都市：住,2,1,持分移轉,05640000
RPXNMLLJMHIFFHL09CA,樹孝段,69.62,都市：住,1,1,全筆移轉,11040000
RPPOMLTLLHIFFHL66CA,孝平段,18.80,都市：住,10000,126,持分移轉,05490000
RPQOMLTLLHIFFHL76CA,平欣段,72.00,都市：住,1,1,全筆移轉,07370018
RPQOMLTLLHIFFHL76CA,平欣段,13.23,都市：住,10000,888,持分移轉,07370020
RPROMLTJMHIFFHL76CA,頭汴坑段,7.00,都市：農,3707,7,持分移轉,43290002
RPTNMLSJMHIFFHL76CA,勤益段,162.72,都市：住,1,1,全筆移轉,06220000
RPSOMLTJMHIFFHL86CA,孝平段,14.62,都市：住,10000,98,持分移轉,05490000
RPXNMLSJMHIFFAB18DA,土庫段,6.78,都市：住,20000,247,持分移轉,00670023
RPXNMLSJMHIFFAB18DA,土庫段,9.23,都市：住,20000,247,持分移轉,00670055
RPXNMLSJMHIFFAB18DA,土庫段,.10,都市：住,20000,247,持分移轉,00670147
RPVPMLSKMHIFFAB28DA,下橋子頭段,.73,都市：商,10000,65,持分移轉,01400000
RPVPMLSKMHIFFAB28DA,下橋子頭段,1.42,都市：商,10000,65,持分移轉,01400004
RPVPMLSKMHIFFAB28DA,下橋子頭段,1.39,都市：商,10000,65,持分移轉,01400005
RPVPMLSKMHIFFAB28DA,下橋子頭段,.98,都市：商,10000,65,持分移轉,01400006
RPVPMLSKMHIFFAB28DA,下橋子頭段,.14,都市：商,10000,65,持分移轉,01400009
RPVPMLSKMHIFFAB28DA,下橋子頭段,.20,都市：住,10000,65,持分移轉,01400028
RPVPMLSKMHIFFAB28DA,下橋子頭段,.12,都市：住,10000,65,持分移轉,01400029
RPVPMLSKMHIFFAB28DA,下橋子頭段,.17,都市：商,10000,65,持分移轉,01400037
RPVPMLSKMHIFFAB28DA,下橋子頭段,.01,都市：住,10000,65,持分移轉,01400039
RPVPMLSKMHIFFAB28DA,下橋子頭段,.31,都市：住,100000,650,持分移轉,01400043
RPVPMLSKMHIFFAB28DA,下橋子頭段,.60,都市：住,10000,65,持分移轉,01410003
RPVPMLSKMHIFFAB28DA,下橋子頭段,.96,都市：住,10000,65,持分移轉,01410004
RPVPMLSKMHIFFAB28DA,下橋子頭段,.33,都市：住,10000,65,持分移轉,01410005
RPVPMLSKMHIFFAB28DA,下橋子頭段,.76,都市：住,10000,65,持分移轉,01410047
RPRPMLQKMHIFFAB67DA,下橋子頭段,17.86,都市：住,100000,83,持分移轉,02310001
RPROMLNLMHIFFAB37DA,尚武段,72.00,都市：住,1,1,全筆移轉,00450000
RPSNMLSKMHIFFHL76CA,中邑段,12.00,都市：住,1,1,全筆移轉,00040124
RPRNMLSKMHIFFHL66CA,中邑段,12.00,都市：住,1,1,全筆移轉,00040124
RPSNMLSKMHIFFHL76CA,中邑段,69.00,都市：住,1,1,全筆移轉,00040131
RPRNMLSKMHIFFHL66CA,中邑段,69.00,都市：住,1,1,全筆移轉,00040131
RPSNMLSKMHIFFHL76CA,中邑段,6.00,都市：住,1,1,全筆移轉,00040206
RPRNMLSKMHIFFHL66CA,中邑段,6.00,都市：住,1,1,全筆移轉,00040206
RPSNMLSKMHIFFHL76CA,中邑段,12.00,都市：住,1,1,全筆移轉,00040123
RPRNMLSKMHIFFHL66CA,中邑段,12.00,都市：住,1,1,全筆移轉,00040123
RPSNMLSKMHIFFHL76CA,中邑段,70.00,都市：住,1,1,全筆移轉,00040132
RPRNMLSKMHIFFHL66CA,中邑段,70.00,都市：住,1,1,全筆移轉,00040132
RPSNMLSKMHIFFHL76CA,中邑段,5.00,都市：住,1,1,全筆移轉,00040207
RPRNMLSKMHIFFHL66CA,中邑段,5.00,都市：住,1,1,全筆移轉,00040207
RPQNMLTJMHIFFBB67DA,北屯段,22.17,都市：住,100000,788,持分移轉,02290000
RPQOMLQKMHIFFAB37CA,仁愛段三小段,28.83,都市：商,100000,1259,持分移轉,00160000
RPQNMLSJMHIFFBB57DA,同榮段,23.76,都市：住,650000,14002,持分移轉,15130000
RPRNMLSJMHIFFBB67DA,賴厝?段,16.10,都市：住,10000,240,持分移轉,00280049
RPUOMLQKMHIFFAL88DA,車路墘段溝子墘小段,925.00,都市：農,1,1,全筆移轉,00330001
RPQNMLNJMHIFFAL97DA,牛稠坑段,113.00,都市：其他:,1,1,全筆移轉,01210400
RPQNMLMJMHIFFAL87DA,南陽段,58.97,都市：住,1,1,全筆移轉,05510000
RPQNMLMJMHIFFAL87DA,南陽段,5.56,都市：住,1,1,全筆移轉,06390000
RPWNMLSJMHIFFCB28DA,上石碑段,37.00,都市：住,1,1,全筆移轉,18090034
RPWNMLSJMHIFFCB28DA,上石碑段,38.00,都市：住,1,1,全筆移轉,18100008
RPWOMLMJMHIFFCB77DA,信安段,275.87,都市：住,100000,2895,持分移轉,05930002
RPWPMLTLLHIFFCL07DA,慶順段,69.68,都市：其他:鄉村區乙種建築用地,1,1,全筆移轉,08190000
RPPQMLLJMHIFFCL18DA,銀聯段,343.00,都市：住,1,1,全筆移轉,10710000
RPTQMLLJMHIFFCL58DA,竹泉段,74.00,都市：住,1,1,全筆移轉,02800011
RPXNMLNJMHIFFAB57CA,下橋子頭段,88.20,都市：住,1,1,全筆移轉,05040003
RPTPMLMJMHIFFCL58DA,市鎮南段,721.23,都市：商,1,1,全筆移轉,01560000
RPXNMLMKMHIFFEL09DA,新盛段,.53,都市：住,100000,2829,持分移轉,01230000
RPXNMLMKMHIFFEL09DA,新盛段,23.64,都市：住,100000,2829,持分移轉,01240000
RPXNMLMKMHIFFEL09DA,新盛段,3.70,都市：住,100000,2829,持分移轉,01250000
RPXNMLMKMHIFFEL09DA,新盛段,.35,都市：住,100000,2829,持分移轉,01760000
RPRPMLQKMHIFFHL76DA,仁平段,88.00,都市：住,1,1,全筆移轉,08120003
RPOOMLNJMHIFFHL58DA,番子路段,15.58,都市：住,10000,654,持分移轉,02030000
RPXPMLLJMHIFFCL88DA,慶順段,24.97,都市：住,3,1,持分移轉,07850000
RPXPMLLJMHIFFCL88DA,慶順段,24.98,都市：住,3,1,持分移轉,07860000
RPSNMLNLMHIFFFL88DA,甘潭段,20.62,都市：住,100000,1238,持分移轉,04330000
RPVOMLNJMHIFFGL56DA,崇光段,29.82,都市：住,64,1,持分移轉,02210000
RPSNMLSJMHIFFGL66DA,重建段,1200.00,都市：農,1,1,全筆移轉,04120000
RPSNMLSJMHIFFGL66DA,重建段,1978.00,都市：農,1,1,全筆移轉,04150000
RPXOMLMJMHIFFCB87DA,黎明段,13.03,都市：住,100000,191,持分移轉,00310000
RPPQMLMJMHIFFCB27DA,中義段,25.66,都市：住,10000,118,持分移轉,06590000
RPUNMLMLMHIFFGL98CA,霧峰段坑口小段,1892.00,都市：農,1,1,全筆移轉,00590010
RPPOMLMLMHIFFGL58CA,大忠段,17.13,都市：住,10000,105,持分移轉,00650000
RPSNMLSJMHIFFCB87DA,中正段,9.13,都市：商,100000,227,持分移轉,01550000
RPSOMLMJMHIFFCB37DA,何安段,4.98,都市：住,100000,232,持分移轉,09730000
RPTRMLOLMHIFFCB18DA,福安段,15.05,都市：住,10000,156,持分移轉,05540000
RPPPMLOLMHIFFCB57DA,台安段,953.05,都市：其他:道路用地,40,3,持分移轉,01510001
RPOOMLQLMHIFFAL38DA,育仁段,14.88,都市：住,4,1,持分移轉,08040002
RPOOMLQLMHIFFAL38DA,育仁段,1.37,都市：住,16,1,持分移轉,08830000
RPOOMLQLMHIFFAL38DA,育仁段,3.62,都市：住,16,1,持分移轉,08870000
RPOOMLQLMHIFFAL38DA,育仁段,4.76,都市：住,16,1,持分移轉,08980000
RPROMLMJMHIFFBB17DA,錦村段,28.03,都市：住,10000,247,持分移轉,02130084
RPQOMLLJMHIFFBB96DA,大滿段,1.07,都市：其他:風景區,1000000,3472,持分移轉,00060000
RPQOMLLJMHIFFBB96DA,大滿段,1.75,都市：其他:風景區,1000000,3100,持分移轉,00130000
RPQOMLLJMHIFFBB96DA,大滿段,7.49,都市：其他:風景區,1000000,3472,持分移轉,00910000
RPQOMLLJMHIFFBB96DA,大滿段,70.76,都市：其他:風景區,1000000,3472,持分移轉,02150000
RPQOMLLJMHIFFBB96DA,大滿段,144.95,都市：其他:風景區,10000,833,持分移轉,02920000
RPQOMLLJMHIFFBB96DA,大滿段,2.44,都市：其他:風景區,1000000,3472,持分移轉,02990000
RPTNMLOLMHIFFFL09DA,甘潭段,7.07,都市：住,2256500,38244,持分移轉,05140000
RPROMLLJMHIFFBB07DA,太順段,208.02,都市：住,1,1,全筆移轉,01220004
RPSOMLLJMHIFFBB17DA,北屯段,71.00,都市：住,1,1,全筆移轉,01540029
RPTOMLLJMHIFFBB27DA,北屯段,35.00,都市：住,1,1,全筆移轉,01540028
RPUQMLLKMHIFFBB67DA,松茂段,19.10,都市：住,10000,44,持分移轉,02340000
RPPRMLMKMHIFFBB37DA,賴厝?段,23.62,都市：住,8300,88,持分移轉,01640000
RPTQMLMJMHIFFAB47DA,樹子腳段,5.84,都市：住,300000,529,持分移轉,00390000
RPROMLSJMHIFFHL66CA,育賢段,85.64,都市：住,1,1,全筆移轉,00520015
RPROMLSJMHIFFHL66CA,育賢段,27.01,都市：住,10000,278,持分移轉,00520000
RPSPMLSJMHIFFHL86CA,育賢段,54.05,都市：住,1,1,全筆移轉,01400029
RPSPMLSJMHIFFHL86CA,育賢段,3.47,都市：住,37,1,持分移轉,01400008
RPSPMLSJMHIFFHL86CA,育賢段,15.52,都市：住,13,1,持分移轉,01400019
RPOPMLTLLHIFFAB67DA,旱溪段,25.00,都市：住,1,1,全筆移轉,02330062
RPOPMLTLLHIFFAB67DA,旱溪段,53.00,都市：住,1,1,全筆移轉,02330063
RPUPMLMJMHIFFAB47DA,樹子腳段,42.15,都市：住,6000,38,持分移轉,12620000
RPUPMLMJMHIFFAB47DA,樹子腳段,.69,都市：住,6000,38,持分移轉,12620024
RPUPMLMJMHIFFAB47DA,樹子腳段,.01,都市：住,6000,38,持分移轉,12620092
RPUPMLMJMHIFFAB47DA,樹子腳段,.13,都市：住,6000,38,持分移轉,12720009
RPRQMLMJMHIFFAB27DA,頂橋子頭段,31.93,都市：住,1000,52,持分移轉,01140064
RPTPMLSJMHIFFHL96CA,興隆段,45.18,都市：農,256,23,持分移轉,08660000
RPTOMLSJMHIFFHL86CA,育賢段,85.64,都市：住,1,1,全筆移轉,00520015
RPTOMLSJMHIFFHL86CA,育賢段,27.01,都市：住,10000,278,持分移轉,00520000
RPUOMLSJMHIFFHL96CA,育賢段,95.80,都市：住,1,1,全筆移轉,00520016
RPQNMLRJMHIFFHL98CA,頭汴坑段,2541.00,都市：其他:,1,1,全筆移轉,05670001
RPUOMLSJMHIFFHL96CA,育賢段,27.01,都市：住,10000,278,持分移轉,00520000
RPOPMLSJMHIFFHL09CA,頭汴坑段,196.00,都市：住,1,1,全筆移轉,02030203
RPVOMLSJMHIFFHL07CA,育賢段,95.80,都市：住,1,1,全筆移轉,00520016
RPVOMLSJMHIFFHL07CA,育賢段,27.01,都市：住,10000,278,持分移轉,00520000
RPVNMLSKMHIFFHL07CA,愛平段,305.00,都市：住,1,1,全筆移轉,09670000
RPVNMLSKMHIFFHL07CA,愛平段,64.25,都市：住,75,61,持分移轉,09680000
RPOQMLPLMHIFFCB67DA,永安段,1468.13,都市：農,1,1,全筆移轉,00140000
RPTNMLMKMHIFFHL88CA,新坪段,164.15,都市：住,1,1,全筆移轉,08050000
RPTNMLMKMHIFFHL88CA,新坪段,9.61,都市：住,1,1,全筆移轉,08060000
RPRQMLNLMHIFFHL56CA,愛平段,11.00,都市：住,100000,376,持分移轉,02960000
RPROMLMKMHIFFGL68CA,大仁段,.58,都市：住,16,1,持分移轉,03390000
RPROMLMKMHIFFGL68CA,大仁段,58.36,都市：住,1,1,全筆移轉,03390006
RPROMLMKMHIFFGL68CA,大仁段,.16,都市：住,16,1,持分移轉,03390017
RPROMLMKMHIFFGL68CA,大仁段,12.45,都市：住,1,1,全筆移轉,03390023
RPROMLMKMHIFFGL68CA,大仁段,.23,都市：住,16,1,持分移轉,03390034
RPROMLMKMHIFFGL68CA,大仁段,1.20,都市：住,16,1,持分移轉,03390035
RPUNMLNLMHIFFGL09CA,霧峰段北溝小段,2877.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,00013550
RPXNMLLKMHIFFGL09CA,溪南東段,8.75,都市：農,8,2,持分移轉,02670007
RPWOMLKKMHIFFGL98CA,峰南段,29.48,都市：住,10000,340,持分移轉,06750001
RPWOMLKKMHIFFGL98CA,峰南段,13.09,都市：住,10000,340,持分移轉,07130001
RPXOMLLKMHIFFGL56CA,高鐵段,26.12,都市：其他:道路用地公設移轉,1,1,全筆移轉,05400000
RPXNMLMKMHIFFGL56CA,大峰段,69.24,都市：住,1,1,全筆移轉,06140000
RPXNMLMKMHIFFGL56CA,大峰段,37.04,都市：住,6,1,持分移轉,06180000
RPOPMLLKMHIFFGL38CA,湖日段,84.21,都市：其他:道路用地公設移轉,1,1,全筆移轉,04300000
RPTNMLKKMHIFFGL58CA,霧峰段霧峰小段,119.80,都市：,10000,45,持分移轉,00210037
RPTNMLKKMHIFFGL58CA,霧峰段霧峰小段,4.91,都市：,10000,45,持分移轉,03720000
RPPPMLSJMHIFFGL09CA,成功段,22.14,都市：住,10000,93,持分移轉,04850000
RPPNMLNJMHIFFGL38CA,信義段,72.48,都市：住,1,1,全筆移轉,03550000
RPOOMLMJMHIFFGL28CA,錦州段,96.68,都市：住,1,1,全筆移轉,06830000
RPOOMLMJMHIFFGL28CA,錦州段,98.00,都市：住,1,1,全筆移轉,06840000
RPUNMLNJMHIFFGL88CA,東湖段,15.08,都市：住,100000,830,持分移轉,09640000
RPRNMLOJMHIFFGL68CA,霧工段,152.52,非都市：鄉村區 ; 非都市編定：丁種建築用地,30000,1543,持分移轉,09090000
RPVQMLLJMHIFFGL09CA,峰南段,17.52,都市：住,10000,118,持分移轉,09280000
RPVQMLLJMHIFFGL09CA,峰南段,7.87,都市：住,10000,118,持分移轉,09450000
RPQOMLLJMHIFFGL38CA,頭前厝段,.26,都市：工,5760,25,持分移轉,01040000
RPPQMLLJMHIFFGL48CA,九德段,44.97,都市：住,1,1,全筆移轉,06470000
RPPQMLLJMHIFFGL48CA,中華段,22.26,都市：住,1,1,全筆移轉,06390000
RPQOMLMLMHIFFGL68CA,丁台三段,2930.12,都市：農,1,1,全筆移轉,01170000
RPPPMLSKMHIFFGL56CA,錦州段,65.39,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,03350000
RPPPMLSKMHIFFGL56CA,錦州段,14.38,非都市：鄉村區 ; 非都市編定：乙種建築用地,10000,230,持分移轉,03540000
RPRNMLTKMHIFFGL66CA,溪南東段,92.00,都市：農,1,1,全筆移轉,02670009
RPRNMLLJMHIFFBB86CA,昌平段,142.88,都市：住,1,1,全筆移轉,01350000
RPRNMLLJMHIFFBB86CA,昌平段,7.50,都市：住,8,1,持分移轉,01350004
RPRNMLLJMHIFFBB86CA,昌平段,3.48,都市：住,16,1,持分移轉,01350009
RPRQMLLJMHIFFBB17CA,東新段,8.11,都市：住,10000,186,持分移轉,01140000
RPSNMLMLMHIFFHL88CA,頭汴坑段,3240.00,都市：其他:山坡地保育區-農牧用地,1,1,全筆移轉,00680001
RPSNMLMLMHIFFHL88CA,頭汴坑段,2582.00,都市：其他:山坡地保育區-農牧用地,1,1,全筆移轉,00680011
RPSNMLMLMHIFFHL88CA,頭汴坑段,2556.00,都市：其他:山坡地保育區-農牧用地,1,1,全筆移轉,00680015
RPSNMLMLMHIFFHL88CA,頭汴坑段,2543.00,都市：其他:山坡地保育區-農牧用地,1,1,全筆移轉,00680016
RPWQMLLJMHIFFBB67CA,陳平段,4.40,都市：其他:,169,62,持分移轉,01580001
RPWQMLLJMHIFFBB67CA,陳平段,62.00,都市：住,1,1,全筆移轉,01580002
RPWQMLLJMHIFFBB67CA,陳平段,18.50,都市：住,2,1,持分移轉,01580004
RPTQMLLJMHIFFBB37CA,文正段,3.90,都市：住,10000,29,持分移轉,00840017
RPTQMLLJMHIFFBB37CA,水源段,.70,都市：住,10000,29,持分移轉,03440001
RPSNMLMJMHIFFBB07CA,錦村段,17.75,都市：住,10000,625,持分移轉,02900005
RPSNMLMJMHIFFBB07CA,錦村段,.50,都市：住,10000,625,持分移轉,02900049
RPSNMLMJMHIFFBB07CA,錦村段,7.50,都市：住,10000,625,持分移轉,03600013
RPSPMLMKMHIFFBB37CA,青萍段,1.12,都市：住,10000,158,持分移轉,02400000
RPSPMLMKMHIFFBB37CA,青萍段,21.58,都市：住,10000,158,持分移轉,02410000
RPUQMLMKMHIFFBB67CA,倡和段,122.42,都市：住,1,1,全筆移轉,00800004
RPWQMLMKMHIFFBB87CA,松昌段,15.53,都市：住,10000,73,持分移轉,06020000
RPVRMLLKMHIFFBB77CA,青田段,98.00,都市：住,1,1,全筆移轉,09700000
RPWTMLMKMHIFFBB18CA,文正段,57.00,都市：其他:,1,1,全筆移轉,00740075
RPWTMLMKMHIFFBB18CA,文正段,17.00,都市：其他:,1,1,全筆移轉,00740091
RPSPMLMJMHIFFBB27CA,太祥段,280.13,都市：住,1,1,全筆移轉,02510000
RPTOMLMJMHIFFBB27CA,乾溝子段,.80,都市：住,110,4,持分移轉,01160001
RPTOMLMJMHIFFBB27CA,乾溝子段,8.47,都市：住,110,4,持分移轉,01170001
RPTOMLMJMHIFFBB27CA,乾溝子段,23.60,都市：住,10,2,持分移轉,01170016
RPSPMLSKMHIFFGL86CA,東湖段,22.38,都市：住,10000,81,持分移轉,09650000
RPROMLQLMHIFFHL66CA,宜欣段,11.66,都市：住,10000,105,持分移轉,11730000
RPVNMLNJMHIFFBB47CA,錦村段,30.53,都市：住,1000,159,持分移轉,01900046
RPSNMLNJMHIFFBB17CA,軍和段,17.20,都市：住,10000,68,持分移轉,02340000
RPXPMLNJMHIFFBB87CA,平田段,18.49,都市：住,100000,186,持分移轉,02440000
RPTOMLNJMHIFFBB37CA,水源段,14.98,都市：住,10000,666,持分移轉,03200016
RPQPMLNJMHIFFBB17CA,賴厝?段,144.00,都市：住,1,1,全筆移轉,01630028
RPTQMLNJMHIFFBB57CA,長安段,19.00,都市：住,1,1,全筆移轉,00600000
RPPRMLNJMHIFFBB27CA,邱厝子段,12.78,都市：住,10000,93,持分移轉,00190000
RPQRMLNJMHIFFBB37CA,賴厝?段,7.92,都市：其他:公設保留地,10000,880,持分移轉,01350174
RPQRMLNJMHIFFBB37CA,邱厝子段,8.61,都市：其他:公設保留地,100,7,持分移轉,00200015
RPQRMLNJMHIFFBB37CA,邱厝子段,32.00,都市：其他:公設保留地,7,2,持分移轉,00530011
RPRRMLNJMHIFFBB47CA,文正段,90.00,都市：商,1,1,全筆移轉,00080157
RPRRMLNJMHIFFBB47CA,文正段,7.00,都市：商,1,1,全筆移轉,00080158
RPXQMLNJMHIFFBB97CA,水源段,.14,都市：住,90960,74,持分移轉,02300077
RPXQMLNJMHIFFBB97CA,水源段,8.84,都市：住,90960,74,持分移轉,02310000
RPXQMLNJMHIFFBB97CA,錦村段,11.05,都市：住,90960,74,持分移轉,02840000
RPXQMLNJMHIFFBB97CA,錦村段,.05,都市：住,90960,74,持分移轉,02840003
RPXQMLNJMHIFFBB97CA,錦村段,1.26,都市：住,90960,74,持分移轉,02840004
RPXQMLNJMHIFFBB97CA,錦村段,.02,都市：住,90960,74,持分移轉,02840007
RPXQMLNJMHIFFBB97CA,錦村段,.01,都市：其他:住宅區及道路用地,90960,74,持分移轉,02840008
RPXQMLNJMHIFFBB97CA,錦村段,.00,都市：其他:住宅區及道路用地,90960,74,持分移轉,02840009
RPPNMLOJMHIFFBB96CA,文正段,10.47,都市：住,10000,51,持分移轉,00660000
RPQOMLTJMHIFFBB67CA,平田段,14.31,都市：住,30000,66,持分移轉,08810000
RPRNMLTJMHIFFBB67CA,平田段,5.74,都市：住,60000,53,持分移轉,08810000
RPRNMLTJMHIFFBB67CA,平田段,5.74,都市：住,60000,53,持分移轉,08810000
RPSOMLTJMHIFFBB87CA,同榮段,660.00,都市：其他:住宅區+道路用地,1,1,全筆移轉,05130004
RPSOMLTJMHIFFBB87CA,同榮段,684.00,都市：其他:住宅區+道路用地,1,1,全筆移轉,05140000
RPSOMLTJMHIFFBB87CA,同榮段,46.00,都市：其他:道路用地,1,1,全筆移轉,05140001
RPUOMLKKMHIFFGL78CA,峰南段,30.78,都市：住,10000,355,持分移轉,06750001
RPUOMLKKMHIFFGL78CA,峰南段,13.67,都市：住,10000,355,持分移轉,07130001
RPVOMLKKMHIFFGL88CA,峰南段,29.13,都市：住,10000,336,持分移轉,06750001
RPVOMLKKMHIFFGL88CA,峰南段,12.94,都市：住,10000,336,持分移轉,07130001
RPSOMLQJMHIFFBB57CA,水源段,8.46,都市：商,52230,194,持分移轉,00030009
RPSOMLQJMHIFFBB57CA,水源段,4.76,都市：住,10000,13,持分移轉,00030019
RPPPMLTJMHIFFBB67CA,松竹段,21.15,都市：住,10000,256,持分移轉,10790000
RPPPMLTJMHIFFBB67CA,松竹段,101.00,都市：住,1,1,全筆移轉,10790038
RPPNMLRJMHIFFBB27CA,水湳段,18.24,都市：住,10000,204,持分移轉,01580003
RPUOMLSJMHIFFBB97CA,邱厝子段,9.55,都市：住,10000,77,持分移轉,00190057
RPSOMLSJMHIFFBB77CA,中清段,16.20,都市：住,5,1,持分移轉,04380000
RPSOMLSJMHIFFBB77CA,中清段,4.72,都市：住,10000,111,持分移轉,04450000
RPPQMLTKMHIFFBB87CA,東新段,4.74,都市：住,50000,117,持分移轉,01530000
RPWPMLTKMHIFFBB48CA,陳平段,8.00,都市：商,1,1,全筆移轉,13210012
RPTNMLSJMHIFFBB77CA,仁美段,195.00,都市：住,1,1,全筆移轉,00900003
RPTNMLSJMHIFFBB77CA,仁美段,168.00,都市：住,1,1,全筆移轉,00900008
RPTNMLSJMHIFFBB77CA,仁美段,1.00,都市：住,1,1,全筆移轉,00900009
RPPNMLOKMHIFFBB07CA,北屯段,84.00,都市：住,1,1,全筆移轉,05480048
RPQOMLPJMHIFFAB17CA,麻園頭段,16.67,都市：住,1000000,3166,持分移轉,01320000
RPVQMLTKMHIFFBB48CA,陳平段,19.39,都市：住,10000,145,持分移轉,18970000
RPQUMLNJMHIFFAB57CA,後?子段,6.02,都市：住,10000,84,持分移轉,02480015
RPWNMLQJMHIFFAB77CA,半平厝段,6.42,都市：住,1000000,2695,持分移轉,13720000
RPWNMLQJMHIFFAB77CA,半平厝段,10.76,都市：商,1000000,2695,持分移轉,13760000
RPQNMLSJMHIFFAB37CA,麻園頭段,14.94,都市：住,72084,2570,持分移轉,01510721
RPQNMLSJMHIFFAB37CA,麻園頭段,3.39,都市：住,72084,2570,持分移轉,01590098
RPRNMLRJMHIFFAB37CA,下橋子頭段,17.87,都市：住,10000,159,持分移轉,01910006
RPTNMLSJMHIFFAB67CA,下橋子頭段,19.54,都市：住,10000,140,持分移轉,01930019
RPTNMLSJMHIFFAB67CA,下橋子頭段,.69,都市：其他:道路用地,10000,140,持分移轉,01930194
RPWNMLNJMHIFFAB47CA,下橋子頭段,13.77,都市：住,10000,14,持分移轉,02210006
RPWNMLNJMHIFFAB47CA,下橋子頭段,1.07,都市：其他:道路用地,10000,14,持分移轉,02210450
RPUTMLNJMHIFFAB87CA,旱溪段,4.04,都市：其他:公設保留地,490000,40376,持分移轉,01791165
RPXOMLLJMHIFFAB47CA,中華段三小段,1.95,都市：商,10000,13,持分移轉,00020021
RPPNMLLJMHIFFAB56CA,旱平段,99.34,都市：住,1,1,全筆移轉,05300000
RPXOMLMLMHIFFCB08DA,惠順段,19.88,都市：住,100000,1283,持分移轉,01630000
SPXOMLMLMHIFFCB18DA,惠順段,35.66,都市：住,100000,2301,持分移轉,01630000
RPQNMLMJMHIFFAB76CA,下橋子頭段,10.06,都市：住,100000,535,持分移轉,02330014
RPXNMLMJMHIFFAB47CA,半平厝段,108.00,都市：住,1,1,全筆移轉,08610000
RPPOMLMJMHIFFAB76CA,後?子段,8.00,都市：其他:道路用地公設移轉,1,1,全筆移轉,01500199
RPVPMLLJMHIFFAB37CA,樹子腳段,6.00,都市：住,1,1,全筆移轉,02960000
RPVPMLLJMHIFFAB37CA,樹子腳段,8.00,都市：其他:,1,1,全筆移轉,02960001
RPVPMLLJMHIFFAB37CA,樹子腳段,149.00,都市：住,1,1,全筆移轉,03030000
RPUQMLPKMHIFFAB87CA,土庫段,7.29,都市：住,1000000,9827,持分移轉,00010001
RPUQMLPKMHIFFAB87CA,土庫段,14.83,都市：商,1000000,9827,持分移轉,02890000
RPXPMLQKMHIFFAB18CA,後?子段,11.93,都市：住,10000,255,持分移轉,01480017
RPUPMLLJMHIFFAB27CA,後?子段,30.19,都市：住,10000,683,持分移轉,03250014
RPQOMLRKMHIFFAB47CA,大益段,43.15,都市：住,100000,4586,持分移轉,09640000
RPOOMLRKMHIFFAB27CA,旱溪段,5.00,都市：其他:,1,1,全筆移轉,01890242
RPOOMLRKMHIFFAB27CA,頂橋子頭段,84.00,都市：其他:,1,1,全筆移轉,00360049
RPOOMLRKMHIFFAB27CA,頂橋子頭段,4.00,都市：其他:,1,1,全筆移轉,00360064
RPQOMLSKMHIFFAB57CA,旱新段,29.85,都市：住,10000,228,持分移轉,02400000
RPROMLSKMHIFFAB67CA,旱新段,28.54,都市：住,10000,218,持分移轉,02400000
RPOQMLPKMHIFFAB27CA,旱新段,88.36,都市：住,1,1,全筆移轉,06850003
RPUWNLQKMHIFFBB78CA,水湳段,4.00,都市：住,1,1,全筆移轉,10780014
RPUWNLQKMHIFFBB78CA,水湳段,1.00,都市：住,1,1,全筆移轉,10780020
RPUWNLQKMHIFFBB78CA,水湳段,2.00,都市：住,1,1,全筆移轉,10780024
RPOOMLMKMHIFFAB76CA,大益段,5.84,都市：住,10000,55,持分移轉,03160000
RPWNMLTJMHIFFAB08CA,下橋子頭段,17.26,都市：住,100000,1338,持分移轉,02930000
RPSQMLTJMHIFFAB97CA,東勢子段,18.50,都市：住,11000,149,持分移轉,00280000
RPRPMLLKMHIFFBB17CA,錦村段,17.50,都市：住,10000,65,持分移轉,02130085
RPRPMLLKMHIFFBB17CA,錦村段,.36,都市：住,10000,65,持分移轉,02130167
RPRNMLKKMHIFFAB76CA,土庫段,18.77,都市：住,100000,1247,持分移轉,00570269
RPXQMLTJMHIFFAB48CA,公館段,1.34,都市：其他:住，商，停車場,1000000,424,持分移轉,00620001
RPXQMLTJMHIFFAB48CA,公館段,1.16,都市：其他:住，商，停車場,1000000,424,持分移轉,00630001
RPQNMLLJMHIFFEL08CA,保民段,32.70,都市：住,1,1,全筆移轉,03910000
RPQNMLLJMHIFFEL08CA,保民段,2.01,都市：住,1,1,全筆移轉,03920000
RPQNMLLJMHIFFEL08CA,保民段,39.11,都市：住,4,2,持分移轉,03930000
RPQNMLLJMHIFFEL08CA,保民段,7.01,都市：住,1,1,全筆移轉,03940000
RPQNMLTJMHIFFEL88CA,新農段,971.36,都市：住,1,1,全筆移轉,05230000
RPSNMLTJMHIFFEL09CA,二櫃段,3.00,都市：農,3006,3,持分移轉,01380006
RPRNMLSJMHIFFEL88CA,大茅埔段,1001.75,都市：農,4,1,持分移轉,45320001
