編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPPPMLSLMHKGFFB58DA,安仁段,56.00,都市：其他:第四種住宅區,1,1,全筆移轉,03420000
RPWOMLSLMHKGFIB86DA,東湖段,34.49,都市：其他:住宅區,1,1,全筆移轉,01440000
RPWOMLSLMHKGFIB86DA,東湖段,132.45,都市：其他:住宅區,1,1,全筆移轉,01480000
RPWOMLSLMHKGFIB86DA,東湖段,525.92,都市：其他:住宅區,1,1,全筆移轉,09710000
RPRNMLSLMHKGFJB98DA,福平段,93.50,都市：其他:住宅區,1,1,全筆移轉,11840006
RPPNMLKMMHKGFFB77EA,美仁段,1.22,都市：其他:第四種住宅區,63080100,9536700,持分移轉,07000000
RPQNMLSLKHKGFKB78DA,瑞井段,46.09,非都市：一般農業區 ; 非都市編定：農牧用地,32640,150,持分移轉,07980000
RPVNMLRKKHKGFKB09DA,瑞井段,170.96,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,06750000
RPVNMLRKKHKGFKB09DA,瑞井段,171.12,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,06820000
RPTNMLSLLHKGFAB18DA,下橋子頭段,17.01,都市：其他:第二種住宅區,100000,1600,持分移轉,01240791
RPQNMLLKLHKGFAB07DA,後壠子段,29.15,都市：其他:第二種住宅區,1000,28,持分移轉,02250018
RPTPNLLKLHKGFBB77DA,東光段,10.01,都市：其他:第三種住宅區。,100000,896,持分移轉,00890000
RPWPMLRJMHKGFCB68DA,上石碑段,26.47,都市：其他:第二種住宅區,19,1,持分移轉,08160000
RPQNMLSKLHKGFBB87DA,錦村段,17.75,都市：其他:第二種住宅區,300000,738,持分移轉,00610000
RPTOMLNLMHKGFBB97DA,太原段,21.39,都市：其他:第三種住宅區。,100000,106,持分移轉,01400004
RPSNMLSLMHKGFGB78DA,南眉段,145.45,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,05490001
RPSNMLLLLHKGFEB77DA,西勢段,877.00,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,01080004
RPSNMLLLLHKGFEB77DA,西勢段,49.00,非都市：特定農業區 ; 非都市編定：交通用地,1,1,全筆移轉,02110001
RPTNMLOKKHKGFGB18DA,羊崎段,63.00,都市：其他:住宅區,1,1,全筆移轉,02080020
RPTOMLKMMHKGFCB87DA,大進段,15.38,都市：其他:第二種住宅區,1000,20,持分移轉,08140001
RPTOMLKMMHKGFCB87DA,大進段,3.54,都市：其他:第二種住宅區,1000,20,持分移轉,08150000
RPPPMLRKLHKGFIB58DA,便行段,65.09,都市：其他:第一種住宅區,1,1,全筆移轉,01930000
RPSNMLQLLHKGFKB88DA,萬陵段,128.37,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01220000
RPROMLTLMHKGFIB09DA,溪南西段,28.69,非都市：鄉村區 ; 非都市編定：乙種建築用地,10000,86,持分移轉,03880000
RPQNMLNKKHKGFIB97DA,中興段,26.32,都市：其他:住宅區,500000000,60100000,持分移轉,01540001
RPXNMLSLMHKGFIB86DA,新高鐵段,10.12,都市：其他:商業區,100000,40,持分移轉,00890000
RPTNMLRLKHKGFAB97DA,後壠子段,3.15,都市：其他:第二種商業區,6000,126,持分移轉,00930061
RPVNMLNKLHKGFBB87DA,中清段,22.40,都市：其他:第二種住宅區,60,2,持分移轉,03790000
RPUNMLMLMHKGFDB08DA,大洲段,253.71,都市：其他:農業區,1,1,全筆移轉,11450000
RPUNMLMLMHKGFDB08DA,大洲段,470.00,都市：其他:農業區,1,1,全筆移轉,11470000
RPUPMLMKLHKGFBB87DA,中清段,22.40,都市：其他:第二種住宅區,60,2,持分移轉,03790000
RPRNMLOLMHKGFGB28DA,大南段大南小段,85.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01270492
RPVPMLSLMHKGFBB78DA,錦村段,10.79,都市：其他:第三種住宅區。,10000,85,持分移轉,00770000
RPSNMLKMMHKGFCB77EA,楓樹段,21.00,都市：其他:第二之二種住宅區,1,1,全筆移轉,14300000
RPTNMLLKKHKGFAB27DA,藍興段,2.77,都市：其他:第一種商業區,10000,70,持分移轉,08310000
RPSNMLKMMHKGFCB77EA,楓樹段,54.00,都市：其他:第二之二種住宅區,1,1,全筆移轉,14310000
RPRNMLMLKHKGFAB27DA,後壠子段,18.03,都市：其他:第二種住宅區,100000,342,持分移轉,03300000
RPPUNLRLKHKGFBB48DA,水源段,76.00,都市：其他:第二種住宅區,1,1,全筆移轉,00030000
RPPUNLRLKHKGFBB48DA,水源段,21.00,都市：其他:第二種住宅區,1,1,全筆移轉,00030063
RPQOMLTLMHKGFIB98DA,吉隆段,19.51,都市：其他:住宅區,100000,368,持分移轉,14350000
RPXNMLLLLHKGFAB87DA,下橋子頭段,9.96,都市：其他:第三種住宅區。,100000,250,持分移轉,02480000
RPROMLOLMHKGFBB87DA,東山段,16.52,都市：其他:第二種住宅區,10000000,95207,持分移轉,03140000
RPPNMLNKLHKGFBB27DA,東峰段,24.20,都市：其他:第二種住宅區,10000,406,持分移轉,01440001
RPTNMLMJNHKGFBB67DA,錦村段,28.95,都市：其他:第二種住宅區,10000,517,持分移轉,03240000
RPTNMLMJNHKGFBB67DA,錦村段,1.40,都市：其他:第二種住宅區,10000,517,持分移轉,03600020
RPXNMLSLMHKGFDB98DA,李洲段,687.41,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,05950000
RPXPMLRJMHKGFCB78DA,大進段,23.46,都市：其他:第二種住宅區,10000,80,持分移轉,08430000
RPRNMLTLMHKGFEB58DA,文安段,109.52,非都市：鄉村區 ; 非都市編定：乙種建築用地,576,75,持分移轉,07430000
RPPNMLRKMHKGFFB18DA,朝天段,86.09,都市：其他:農業區,1,1,全筆移轉,06470000
RPOQMLRJMHKGFCB97DA,大進段,23.46,都市：其他:第二種住宅區,10000,80,持分移轉,08430000
RPQNMLMJNHKGFCB47DA,大墩段,18.39,都市：其他:第二種住宅區,100000,527,持分移轉,00080000
RPPNMLRJLHKGFHB18DA,四德段,.36,都市：其他:第二種住宅區,143,1,持分移轉,02710035
RPPNMLRJLHKGFHB18DA,四德段,22.48,都市：其他:第二種住宅區,100000,721,持分移轉,02950000
RPUNMLSJMHKGFAB18DA,大智段,8.05,都市：其他:第二種住宅區,10,5,持分移轉,07950000
RPUNMLSJMHKGFAB18DA,大智段,1.07,都市：其他:第二種住宅區,10,5,持分移轉,07950001
RPUNMLSJMHKGFAB18DA,大智段,11.09,都市：其他:第二種住宅區,10,5,持分移轉,07960000
RPUNMLSJMHKGFAB18DA,大智段,.31,都市：其他:道路用地,10,5,持分移轉,07980000
RPUNMLSLLHKGFAB28DA,麻園頭段,38.30,都市：其他:第二種住宅區,20,1,持分移轉,08570001
RPQNMLPJNHKGFAB57DA,樹子腳段,20.71,都市：其他:第三種住宅區。,100000,1442,持分移轉,00670000
RPVOMLPKMHKGFAB18DA,旱溪段,27.02,都市：其他:第一種住宅區,100000,857,持分移轉,00210020
RPVOMLPKMHKGFAB18DA,旱溪段,2.29,都市：其他:第一種住宅區,100000,857,持分移轉,00210142
RPRPMLPKMHKGFBB97DA,仁和段,5.01,都市：其他:第一種商業區,10000,37,持分移轉,05130000
RPRPMLPKMHKGFBB97DA,仁和段,8.09,都市：其他:第一種商業區,10000,37,持分移轉,05240000
RPTNMLRKMHKGFAB08DA,尚武段,16.63,都市：其他:第二種住宅區,100000,1700,持分移轉,03020000
RPRPMLPKMHKGFBB97DA,仁和段,3.36,都市：其他:第一種商業區,10000,37,持分移轉,05260000
RPRPMLPKMHKGFBB97DA,仁和段,4.86,都市：其他:第一種商業區,10000,37,持分移轉,05280000
RPTNMLRKMHKGFAB08DA,尚武段,10.59,都市：其他:第二種住宅區,100000,1700,持分移轉,03030000
RPSOMLSKLHKGFAB08DA,萬安段九小段,6.47,都市：其他:第二種住宅區,100000,89,持分移轉,00010000
RPSOMLSKLHKGFAB08DA,正義段九小段,2.40,都市：其他:第二種住宅區,100000,89,持分移轉,00060000
RPSOMLSKLHKGFAB08DA,正義段九小段,.71,都市：其他:第一種商業區,100000,89,持分移轉,00070000
RPTNMLOLMHKGFKB88DA,中社段,40.90,都市：其他:保護區,241,1,持分移轉,02620000
RPTNMLOLMHKGFKB88DA,中社段,6.38,都市：其他:第二種住宅區,59,1,持分移轉,03130000
RPTNMLOLMHKGFKB88DA,中社段,48.76,都市：其他:保護區,1,1,全筆移轉,03490000
RPTNMLOLMHKGFKB88DA,中社段,25.92,都市：其他:第二種住宅區,1,1,全筆移轉,03500000
RPTNMLOLMHKGFKB88DA,中社段,57.17,都市：其他:第二種住宅區,1,1,全筆移轉,03510000
RPTNMLOLMHKGFKB88DA,中社段,13.58,都市：其他:第二種住宅區,59,1,持分移轉,03980000
RPXOMLLJNHKGFBB08DA,錦村段,20.50,都市：其他:第三種住宅區。,20000,428,持分移轉,01920028
RPOPMLNJLHKGFCB37DA,昌明段,154.00,都市：其他:第一之一種住宅區,1,1,全筆移轉,05010000
RPPOMLOKLHKGFCB57DA,中和段,34.69,都市：其他:第二種住宅區,10000,196,持分移轉,04820000
RPSNMLRLLHKGFCB18DA,上石碑段,3.30,都市：其他:第三種商業區,100000,94,持分移轉,27700000
RPQOMLRLLHKGFCB08DA,廣昌段,155.31,都市：其他:第二種住宅區,1,1,全筆移轉,04810000
RPWNMLLLLHKGFFB28DA,中清段,511.07,都市：其他:農業區,115,29,持分移轉,07430020
RPWNMLLLLHKGFFB28DA,中清段,26.56,都市：其他:農業區,8000,58,持分移轉,07430044
RPVNMLSJMHKGFCB48DA,上石碑段,39.70,都市：其他:第三之二種住宅區,100000,76,持分移轉,05410000
RPTNMLLJNHKGFFB97DA,護安段,789.66,都市：其他:第四種住宅區,1,1,全筆移轉,05460000
RPRNMLQLLHKGFFB28DA,保成段,3.10,都市：其他:第二種住宅區,54,1,持分移轉,00730000
RPRNMLQLLHKGFFB28DA,保成段,.15,都市：其他:第二種住宅區,54,1,持分移轉,00810000
RPRNMLQLLHKGFFB28DA,保成段,72.36,都市：其他:第二種住宅區,1,1,全筆移轉,00920000
RPRNMLQLLHKGFFB28DA,保成段,4.60,都市：其他:第二種住宅區,54,1,持分移轉,00940000
RPRNMLQLLHKGFFB28DA,南勢段,2.61,都市：其他:第二種住宅區,54,1,持分移轉,04350000
RPRNMLQLLHKGFFB28DA,南勢段,.15,都市：其他:第二種住宅區,54,1,持分移轉,04370000
RPUQMLSKMHKGFFB09DA,南簡段,37.59,都市：其他:第四種住宅區,100000,2481,持分移轉,05350000
RPPNMLPKMHKGFDB77DA,議前段,21.93,都市：其他:第三種住宅區。,100000,1168,持分移轉,14860000
RPPNMLPKMHKGFDB77DA,議前段,.98,都市：其他:第三種住宅區。,100000,1168,持分移轉,14870000
RPPNMLPKMHKGFDB77DA,議前段,2.37,都市：其他:第三種住宅區。,100000,1168,持分移轉,14880000
RPPNMLPKMHKGFDB77DA,議前段,.55,都市：其他:第三種住宅區。,100000,1168,持分移轉,14890000
RPUNMLRJMHKGFIB88DA,新仁段,26.50,都市：其他:住宅區,10000,217,持分移轉,01150000
RPRNMLKKMHKGFIB97DA,新喀哩段,22.36,非都市：鄉村區 ; 非都市編定：乙種建築用地,12,1,持分移轉,01130000
RPRNMLKKMHKGFIB97DA,新喀哩段,50.39,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01130001
RPRNMLKKMHKGFIB97DA,新喀哩段,17.73,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,01150000
RPQNMLLJNHKGFAB27EA,土庫段,1.16,都市：其他:第二種住宅區,100000,4000,持分移轉,00170074
RPQNMLLJNHKGFAB27EA,土庫段,11.68,都市：其他:第二種住宅區,100000,4000,持分移轉,00170077
RPPOMLNLMHKGFAB47DA,大益段,4.20,都市：其他:第二種住宅區,10000,51,持分移轉,00250000
RPWNMLSKMHKGFBB58DA,賴厝廍段,8.00,都市：其他:第二種住宅區,1,1,全筆移轉,00640018
RPQOMLMJMHKGFBB37DA,太順段,20.66,都市：其他:第三種住宅區。,100000,431,持分移轉,00570000
RPWNMLSKMHKGFBB58DA,賴厝廍段,12.00,都市：其他:第二種住宅區,1,1,全筆移轉,00640021
RPWNMLSKMHKGFBB58DA,賴厝廍段,107.00,都市：其他:第二種住宅區,1,1,全筆移轉,00650057
RPQNMLNKKHKGFDB47DA,社南段,6.00,都市：其他:乙種工業區,1,1,全筆移轉,05450005
RPPPMLPJNHKGFCB87DA,保安段,7.18,都市：其他:第一種商業區,1000000,5571,持分移轉,09930000
RPPPMLPJNHKGFCB87DA,保安段,5.81,都市：其他:第三之二種住宅區,1000000,5571,持分移轉,09940000
RPTPMLRKLHKGFBB28DA,平田段,6.88,都市：其他:第二種住宅區,100000,117,持分移轉,05140000
RPOUMLRJLHKGFFB58DA,中清段,761.76,都市：其他:農業區,4,1,持分移轉,07190040
RPPOMLPLLHKGFDB87DA,圳前段,21.84,都市：其他:第一之一種住宅區,100000,728,持分移轉,08350000
RPRNMLMKKHKGFGB77DA,延平段,22.23,都市：其他:住宅區,3,2,持分移轉,05260000
RPRNMLMKKHKGFGB77DA,延平段,38.30,都市：其他:住宅區,3,2,持分移轉,05270000
RPQNMLMKKHKGFGB67DA,東安段,.55,都市：其他:住宅區,3,2,持分移轉,05680000
RPQNMLMKKHKGFGB67DA,東安段,44.71,都市：其他:住宅區,3,2,持分移轉,05690000
RPXOMLSJMHKGFIB76DA,新三和段,106.17,都市：其他:第二種住宅區,1,1,全筆移轉,00580001
RPQNMLQJNHKGFIB48DA,內新段,14.31,都市：其他:商業區,10000,88,持分移轉,07570000
RPXOMLSJMHKGFIB76DA,新三和段,21.81,都市：其他:第二種住宅區,28,2,持分移轉,00580007
RPUNMLRKMHKGFJB09DA,育賢段,16.90,都市：其他:住宅區,100000,450,持分移轉,02040001
RPPNMLQJNHKGFAB67EA,頂橋子頭段,13.00,都市：其他:第一種商業區,35500,1300,持分移轉,01440057
RPPNMLMLMHKGFAB27DA,樹子腳段,14.64,都市：其他:第三種住宅區。,10000,58,持分移轉,00230000
RPQNMLPJNHKGFBB77EA,松昌段,13.69,都市：其他:第二種住宅區,10000,37,持分移轉,06050000
RPTNMLOLLHKGFBB87DA,賴厝廍段,3.11,都市：其他:第一種商業區,100000,218,持分移轉,00310003
RPSOMLMJMHKGFCB67DA,西屯段,106.00,都市：其他:第二種住宅區,1,1,全筆移轉,13000000
RPROMLQJNHKGFCB08DA,寶山段,17.38,都市：其他:第三之二種住宅區,10000,59,持分移轉,02690000
RPTNMLOLLHKGFBB87DA,邱厝子段,2.49,都市：其他:第一種商業區,100000,218,持分移轉,00310062
RPWNMLRJNHKGFCB58DA,惠民段,14.98,都市：其他:第六種新市政中心專用區,100000,512,持分移轉,01090000
RPWNMLRKMHKGFDB68DA,南陽段,18.19,都市：其他:第三種住宅區。,100000,6367,持分移轉,06090000
RPWNMLRKMHKGFDB68DA,南陽段,26.95,都市：其他:第三種住宅區。,100000,6367,持分移轉,06110000
RPRNMLNKLHKGFEB77DA,松雅段,57.74,非都市：鄉村區 ; 非都市編定：乙種建築用地,2,1,持分移轉,00940001
RPTOMLSKMHKGFDB58DA,神林段,120.82,都市：其他:農業區,1,1,全筆移轉,07210004
RPTOMLSKMHKGFDB58DA,神林段,23.16,都市：其他:農業區,214458,83856,持分移轉,07210005
RPVNMLKKLHKGFFB97DA,國昌段,19.16,都市：其他:第二種住宅區,22868,630,持分移轉,04730000
RPVNMLKKLHKGFFB97DA,國昌段,47.88,都市：其他:第二種住宅區,1,1,全筆移轉,04800000
RPTNMLRJNHKGFJB98DA,育賢段,23.89,都市：其他:住宅區,100000,636,持分移轉,02040001
RPTNMLLLMHKGFGB18DA,文昌段,49.10,都市：其他:住宅區,1,1,全筆移轉,14410000
RPPNMLSJNHKGFIB68EA,五張犁西段,34.22,都市：其他:零星工業區,1,1,全筆移轉,10060001
RPPNMLMKNHKGFEB77EA,安港段,105.38,非都市：鄉村區 ; 非都市編定：乙種建築用地,40,5,持分移轉,02140000
RPVNMLPJNHKGFJB98DA,樹孝段,15.61,都市：其他:住宅區,10000,30,持分移轉,00850000
RPVNMLPJNHKGFJB98DA,樹孝段,.06,都市：其他:住宅區,10000,30,持分移轉,00850001
RPXNMLLKMHKGFAB87DA,土庫段,.06,都市：其他:第二種住宅區,900,29,持分移轉,00330407
RPXNMLLKMHKGFAB87DA,土庫段,10.25,都市：其他:第二種住宅區,900,29,持分移轉,00360001
RPXNMLLKMHKGFAB87DA,土庫段,.16,都市：其他:第二種住宅區,900,29,持分移轉,00360013
RPXNMLLKMHKGFAB87DA,土庫段,1.84,都市：其他:第二種住宅區,900,29,持分移轉,00370004
RPXNMLLKMHKGFAB87DA,土庫段,3.93,都市：其他:第二種住宅區,900,29,持分移轉,00380030
RPXNMLLKMHKGFAB87DA,土庫段,.23,都市：其他:第二種住宅區,900,29,持分移轉,00380048
RPXNMLLKMHKGFAB87DA,土庫段,.03,都市：其他:第二種住宅區,900,29,持分移轉,00380093
RPXNMLLKMHKGFAB87DA,土庫段,.55,都市：其他:第二種住宅區,900,29,持分移轉,00400116
RPQPMLOLLHKGFBB77DA,洲際段,26.17,都市：其他:第一之一種住宅區,100000,1080,持分移轉,04520000
RPPNMLNLKHKGFBB27DA,錦村段,67.00,都市：其他:第二之一種商業區,1,1,全筆移轉,02520025
RPRQMLSJMHKGFBB28DA,錦村段,.15,都市：其他:甲種住宅區,200000,1382,持分移轉,02130170
RPRQMLSJMHKGFBB28DA,錦村段,10.48,都市：其他:第二種住宅區,200000,1382,持分移轉,02940002
RPPNMLNLKHKGFBB27DA,錦村段,7.27,都市：其他:第二之一種商業區,15,1,持分移轉,02520026
RPPNMLNLKHKGFBB27DA,錦村段,.20,都市：其他:第二之一種商業區,30,1,持分移轉,02520027
RPPNMLSJLHKGFDB87DA,豐原段,106.00,都市：其他:第三種住宅區。,1,1,全筆移轉,07360004
RPSOMLPLKHKGFIB58DA,光正段,94.80,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,13890000
RPRNMLQJLHKGFHB28DA,聖宮段,146.43,都市：其他:第一之二種住宅區(註),1,1,全筆移轉,12930000
RPVOMLPLMHKGFCB48DA,廣昌段,20.79,都市：其他:第二種住宅區,10000,75,持分移轉,03190000
RPVOMLPLMHKGFCB48DA,廣昌段,3.45,都市：其他:道路保留地,10000,75,持分移轉,03190002
RPWOMLPJNHKGFCB48DA,豐功段,7.89,都市：其他:第四種商業區,100000,179,持分移轉,02520000
RPQNMLSJNHKGFHB58DA,甘潭段,12.93,都市：其他:第一之二種住宅區,100000,850,持分移轉,03760000
RPPPMLRJMHKGFAB77DA,自由段六小段,8.67,都市：其他:第一種商業區,10000,818,持分移轉,00010000
RPPPMLRJMHKGFAB77DA,重慶段六小段,4.66,都市：其他:第二種商業區,10000,818,持分移轉,00050001
RPPPMLRJMHKGFAB77DA,重慶段六小段,34.93,都市：其他:第二種商業區,10000,818,持分移轉,00050006
RPPPMLRJMHKGFAB77DA,重慶段六小段,22.66,都市：其他:第一種商業區,10000,818,持分移轉,00050020
RPROMLQLLHKGFBB97DA,錦村段,20.46,都市：其他:第二種住宅區,10000,39,持分移轉,00210000
RPOQMLTKKHKGFBB97DA,仁美段,14.94,都市：其他:第一種商業區,100000,2445,持分移轉,06970000
RPOQMLTKKHKGFBB97DA,仁美段,10.05,都市：其他:第一種商業區,100000,2445,持分移轉,17690000
RPUPMLOKLHKGFBB08DA,邱厝子段,8.15,都市：其他:第二種住宅區,10000,37,持分移轉,00390003
RPOOMLLLMHKGFEB57DA,永豐段,3453.01,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02080000
RPQOMLPLKHKGFFB08DA,三民段,48.00,都市：其他:第四種住宅區,1,1,全筆移轉,00580023
RPQOMLPLKHKGFFB08DA,三民段,28.00,都市：其他:第四種住宅區,1,1,全筆移轉,00580048
RPWWMLTJNHKGFBB96DA,溝背段,21.56,都市：其他:第二之一種住宅區,100000,405,持分移轉,00860000
RPQOMLSLLHKGFCB18DA,惠民段,19.04,都市：其他:第六種新市政中心專用區,100000,618,持分移轉,00110000
RPROMLPLKHKGFFB18DA,三民段,48.00,都市：其他:第四種住宅區,1,1,全筆移轉,00580022
RPPOMLMKNHKGFCB57DA,鎮安段,17.24,都市：其他:農業區,100000,2435,持分移轉,06250009
RPROMLPLKHKGFFB18DA,三民段,28.00,都市：其他:第四種住宅區,1,1,全筆移轉,00580047
RPPOMLMKNHKGFCB57DA,鎮安段,75.00,都市：其他:農業區,1,1,全筆移轉,06250030
RPPOMLMKNHKGFCB57DA,鎮安段,9.72,都市：其他:農業區,100000,2435,持分移轉,06250046
RPOOMLPLLHKGFIB28DA,東湖段,14.01,都市：其他:住宅區,1000,43,持分移轉,03800000
RPPOMLPLLHKGFIB38DA,東湖段,19.71,都市：其他:住宅區,1000,72,持分移轉,03800005
RPOOMLPLLHKGFIB28DA,東湖段,15.88,都市：其他:住宅區,1000,58,持分移轉,03800005
RPTOMLSLMHKGFIB56DA,大里段,19.28,都市：其他:住宅區,10000,330,持分移轉,16420000
RPQOMLSJNHKGFIB78DA,仁城段,96.07,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02980000
RPWPMLOJLHKGFAB08DA,後壠子段,43.07,都市：其他:第三種住宅區。,10000,563,持分移轉,02820045
RPQNMLMKNHKGFEB87EA,福德段,8.50,非都市：鄉村區 ; 非都市編定：乙種建築用地,81648,100,持分移轉,05000000
RPVNMLSJMHKGFAB28DA,頂橋子頭段,69.00,都市：其他:第二種住宅區,1,1,全筆移轉,01410099
RPVNMLTKLHKGFJB66DA,樹孝段,14.07,都市：其他:住宅區,10000,50,持分移轉,16340000
RPVNMLSJMHKGFAB28DA,頂橋子頭段,23.00,都市：其他:道路用地,1,1,全筆移轉,01410157
RPXOMLLJMHKGFAB87DA,樹子腳段,19.65,都市：其他:第三種住宅區。,100000,475,持分移轉,05590000
RPVNMLTKLHKGFJB66DA,樹孝段,.91,都市：其他:住宅區,10000,50,持分移轉,16340001
RPVNMLTKLHKGFJB66DA,樹孝段,.05,都市：其他:住宅區,10000,50,持分移轉,16340002
RPRNMLRKMHKGFAB87DA,下橋子頭段,13.79,都市：其他:第三種住宅區。,100000,748,持分移轉,01820009
RPXNMLRKKHKGFBB38DA,水湳段,91.00,都市：其他:第二種住宅區,1,1,全筆移轉,01230018
RPWNMLOKLHKGFBB08DA,文正段,9.10,都市：其他:第一種商業區,10000,81,持分移轉,01070004
RPSQMLSJMHKGFBB38DA,水源段,103.00,都市：其他:第二種住宅區,1,1,全筆移轉,03680002
RPWNMLOKLHKGFBB08DA,文正段,8.63,都市：其他:第二種商業區,10000,81,持分移轉,01070025
RPPNMLNLMHKGFHB08DA,聖宮段,15.51,都市：其他:第一之二種住宅區,10000,261,持分移轉,11150000
RPXNMLKMMHKGFAB97DA,樹子腳段,16.71,都市：其他:第二種住宅區,10000,185,持分移轉,04140000
RPXNMLKMMHKGFAB97DA,樹子腳段,.07,都市：其他:第三種住宅區。,10000,185,持分移轉,04140002
RPSOMLLKMHKGFCB67DA,保安段,6.31,都市：其他:第一種商業區,1000000,5290,持分移轉,09730005
RPSOMLLKMHKGFCB67DA,保安段,11.33,都市：其他:第三之二種住宅區,1000000,5290,持分移轉,09940003
RPXOMLOLLHKGFJB56DA,福星段,74.62,都市：其他:住宅區,1,1,全筆移轉,01720001
RPWOMLOLLHKGFJB09DA,福星段,184.46,都市：其他:住宅區,1,1,全筆移轉,01710000
RPWOMLOLLHKGFJB09DA,福星段,162.85,都市：其他:住宅區,1,1,全筆移轉,01720000
RPQNNLTJNHKGFBB18DA,軍和段,20.49,都市：其他:第三種住宅區。,10000,81,持分移轉,02340000
RPOPMLOLLHKGFJB38DA,福星段,4.55,都市：其他:住宅區,1,1,全筆移轉,01720002
RPPNMLTJNHKGFHB68EA,華泰段,127.83,都市：其他:第一之二種住宅區,1,1,全筆移轉,00660007
RPOOMLQJNHKGFJB48DA,東興段,13.89,都市：其他:第一種住宅區,10000,38,持分移轉,01990000
RPOOMLQJNHKGFJB48DA,東興段,.34,都市：其他:第二種住宅區,10000,38,持分移轉,01990001
RPXQMLMJNHKGFJB56DA,育賢段,24.77,都市：其他:住宅區,10000,39,持分移轉,01840002
RPSNMLLMLHKGFBB57DA,環中段,94.87,都市：其他:第一之一種住宅區,1,1,全筆移轉,01830001
RPPVMLMKNHKGFAB08DA,旱新段,20.36,都市：其他:第二種商業區,10000,255,持分移轉,00060000
RPSNMLLMLHKGFBB57DA,環中段,12.67,都市：其他:第一之一種住宅區,100,15,持分移轉,01830002
RPXNMLSLMHKGFBB78DA,東新段,11.60,都市：其他:第二種住宅區,100000,185,持分移轉,00080000
RPPOMLQLKHKGFCB77DA,台安段,10206.54,都市：其他:乙種工業區,1,1,全筆移轉,00910006
RPPQMLMKNHKGFBB67DA,東義段,11.85,都市：其他:第二種商業區,1240,54,持分移轉,03250000
RPPQMLMKNHKGFBB67DA,東義段,8.58,都市：其他:第二種商業區,1240,54,持分移轉,03260000
RPPQMLMKNHKGFBB67DA,東義段,10.41,都市：其他:第二種商業區,1240,54,持分移轉,03270000
RPROMLTKLHKGFCB28DA,永富段,13.73,都市：其他:第一之C種住宅區,1000000,10715,持分移轉,05320000
RPROMLTKLHKGFCB28DA,永富段,29.37,都市：其他:第一之B種住宅區,1000000,10715,持分移轉,05330000
RPRNMLTJMHKGFFB48DA,國昌段,1679.29,都市：其他:保護區,4,1,持分移轉,13900000
RPXOMLOLLHKGFCB48DA,新富段,1798.00,都市：其他:第一之C種住宅區,1,1,全筆移轉,03760000
RPUOMLTKLHKGFCB58DA,西屯段,119.00,都市：其他:第二種住宅區,1,1,全筆移轉,09470020
RPXOMLOLLHKGFCB48DA,新富段,526.51,都市：其他:第一之B種住宅區,1,1,全筆移轉,03770000
RPWOMLLLKHKGFCB97DA,建功段,13.41,都市：其他:第五種住宅區,100000,294,持分移轉,00160001
RPTNMLPJNHKGFHB58DA,僑興段,26.65,都市：其他:住宅區,100000,345,持分移轉,00140000
RPVNMLKMMHKGFFB28DA,市鎮南段,9.78,都市：其他:第四種商業區,100000,137,持分移轉,01330001
RPPNMLTJKHKGFIB38DA,新光段,14.87,都市：其他:住宅區,10000,55,持分移轉,06210000
RPXNMLSKKHKGFJB66DA,育賢段,29.66,都市：其他:住宅區,10000,55,持分移轉,02360000
RPSNMLOKNHKGFIB58DA,新榮泉段,31.98,都市：其他:第二種住宅區,10000,71,持分移轉,01570000
RPVNMLNKNHKGFKB98DA,萬陵段,1.01,都市：其他:道路用地,1588,1,持分移轉,06380000
RPVOMLRKLHKGFJB56DA,育賢段,23.01,都市：其他:住宅區,10000,72,持分移轉,00650000
RPVNMLNKNHKGFKB98DA,萬陵段,72.18,都市：其他:住宅區,1,1,全筆移轉,06510002
RPPPMLSKLHKGFBB97DA,太和段,37.03,都市：其他:第二種住宅區,100000,684,持分移轉,01210000
RPSNMLOLMHKGFAB77DA,下橋子頭段,3.21,都市：其他:第二種住宅區,10000,41,持分移轉,03410009
RPSNMLOLMHKGFAB77DA,下橋子頭段,11.43,都市：其他:第三種住宅區。,10000,41,持分移轉,03410039
RPQNMLTJNHKGFAB97DA,後壠子段,8.00,都市：其他:第二種住宅區,7340,160,持分移轉,01170007
RPTOMLPLMHKGFBB18DA,中清段,27.65,都市：其他:第二種住宅區,10000,500,持分移轉,05340000
RPPOMLQJKHKGFCB57DA,豐功段,25.17,都市：其他:第一種商業區,100000,790,持分移轉,02090000
