編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPWPMLQKPHIFFBB48CA,文正段,18.00,都市：其他:道路用地,1,1,全筆移轉,00270612
RPWPMLQKPHIFFBB48CA,文正段,18.00,都市：商,1,1,全筆移轉,00270613
RPPSMLRKPHIFFCB28CA,春社段,54.38,都市：農,8,1,持分移轉,03230000
RPPSMLRKPHIFFCB28CA,春安段,9.92,都市：住,12,1,持分移轉,02070000
RPSSMLTJPHIFFAB48CA,旱新段,14.10,都市：商,10000,28,持分移轉,08090000
RPWOMLQKPHIFFAB28CA,下橋子頭段,10.81,都市：住,100000,586,持分移轉,01820009
RPROMLMKPHIFFAB37CA,麻園頭段,3.86,都市：商,10000,39,持分移轉,06390000
RPXOMLTKPHIFFAB68CA,旱溪段,134.00,都市：住,1,1,全筆移轉,01820000
RPXOMLTKPHIFFAB68CA,旱溪段,81.00,都市：住,1,1,全筆移轉,01820100
RPXOMLTKPHIFFAB68CA,旱溪段,75.00,都市：住,1,1,全筆移轉,01820101
RPXOMLTKPHIFFAB68CA,旱溪段,75.00,都市：住,1,1,全筆移轉,01820102
RPXOMLTKPHIFFAB68CA,旱溪段,62.00,都市：住,1,1,全筆移轉,01820103
RPSTMLTJPHIFFAB58CA,旱新段,14.60,都市：商,10000,29,持分移轉,08090000
RPRTMLTJPHIFFAB48CA,旱新段,14.10,都市：商,10000,28,持分移轉,08090000
RPTTMLTJPHIFFAB68CA,旱新段,11.08,都市：商,10000,22,持分移轉,08090000
RPOVMLTJPHIFFAB38CA,旱新段,14.60,都市：商,10000,29,持分移轉,08090000
RPTPMLTJPHIFFAB28CA,中華段三小段,1.65,都市：商,10000,11,持分移轉,00020021
RPTNMLRJPHIFFAB87CA,後?子段,5.23,都市：住,100000,601,持分移轉,02350184
RPOUMLTJPHIFFAB28CA,旱新段,14.10,都市：商,10000,28,持分移轉,08090000
RPUTMLTJPHIFFAB78CA,旱新段,14.10,都市：商,10000,28,持分移轉,08090000
RPVTMLTJPHIFFAB88CA,旱新段,14.10,都市：商,10000,28,持分移轉,08090000
RPUNMLTJPHIFFAB18CA,樹子腳段,890.80,都市：其他:,10000,4000,持分移轉,16890000
RPPUMLTJPHIFFAB38CA,旱新段,11.08,都市：商,10000,22,持分移轉,08090000
RPQUMLTJPHIFFAB48CA,旱新段,14.60,都市：商,10000,29,持分移轉,08090000
RPQRMLTJPHIFFAB18CA,旱新段,14.60,都市：商,10000,29,持分移轉,08090000
RPPNMLTJPHIFFAB67CA,麻園頭段,18.89,都市：商,10000,58,持分移轉,00290000
RPXQMLTJPHIFFAB78CA,旱新段,11.08,都市：商,10000,22,持分移轉,08090000
RPPRMLTJPHIFFAB08CA,旱新段,11.08,都市：商,10000,22,持分移轉,08090000
RPSQMLTJPHIFFAB28CA,旱新段,13.60,都市：商,10000,27,持分移轉,08090000
RPVQMLTJPHIFFAB58CA,旱新段,10.57,都市：商,10000,21,持分移轉,08090000
RPWQMLTJPHIFFAB68CA,麻園頭段,3.77,都市：商,10000,35,持分移轉,00460000
RPUQMLTJPHIFFAB48CA,旱新段,11.58,都市：商,10000,23,持分移轉,08090000
RPWRMLTJPHIFFAB78CA,後?子段,32.25,都市：住,4,3,持分移轉,01710137
RPOSMLTJPHIFFAB08CA,旱新段,11.08,都市：商,10000,22,持分移轉,08090000
RPQSMLTJPHIFFAB28CA,旱新段,11.58,都市：商,10000,23,持分移轉,08090000
RPURMLTJPHIFFAB58CA,旱新段,14.10,都市：商,10000,28,持分移轉,08090000
RPTRMLTJPHIFFAB48CA,旱新段,11.08,都市：商,10000,22,持分移轉,08090000
RPSRMLTJPHIFFAB38CA,旱新段,11.08,都市：商,10000,22,持分移轉,08090000
RPRRMLTJPHIFFAB28CA,旱新段,11.08,都市：商,10000,22,持分移轉,08090000
RPWPMLPJPHIFFAB18CA,麻園頭段,123.00,都市：商,1,1,全筆移轉,00760005
RPXNMLOJPHIFFAB97CA,樹子腳段,12.12,都市：住,100000,870,持分移轉,12660002
RPPRMLPJPHIFFAB67CA,半平厝段,4.07,都市：住,1000000,1707,持分移轉,13720000
RPPRMLPJPHIFFAB67CA,半平厝段,6.82,都市：商,1000000,1707,持分移轉,13760000
RPRNMLMJPHIFFAB17CA,旱平段,153.85,都市：住,1,1,全筆移轉,02370000
RPXPMLNJPHIFFAB08CA,公館段,8.19,都市：其他:1.第一種商業區，2.道路用地(截角),10000,77,持分移轉,00820005
RPXPMLNJPHIFFAB08CA,公館段,5.03,都市：住,10000,77,持分移轉,00850000
RPVSMLTJPHIFFAB78CA,旱新段,12.08,都市：商,10000,24,持分移轉,08090000
RPOTMLTJPHIFFAB18CA,麻園頭段,7.73,都市：商,10000,78,持分移轉,06390000
RPWSMLTJPHIFFAB88CA,旱新段,11.08,都市：商,10000,22,持分移轉,08090000
RPXSMLTJPHIFFAB98CA,旱新段,14.10,都市：商,10000,28,持分移轉,08090000
RPUSMLTJPHIFFAB68CA,旱新段,10.57,都市：商,10000,21,持分移轉,08090000
RPXOMLMJPHIFFAB87CA,下橋子頭段,3.61,都市：住,10000,46,持分移轉,03410009
RPXOMLMJPHIFFAB87CA,下橋子頭段,12.82,都市：住,10000,46,持分移轉,03410039
RPSOMLLLOHIFFAB37CA,平等段三小段,5.00,都市：商,1,1,全筆移轉,00560028
RPRPMLLLOHIFFAB37CA,萬安段六小段,17.60,都市：住,5,1,持分移轉,00020025
RPRPMLLLOHIFFAB37CA,萬安段六小段,5.00,都市：住,5,1,持分移轉,00020031
RPOQMLKLOHIFFAB07CA,仁愛段二小段,82.00,都市：商,1,1,全筆移轉,00020006
RPSPMLOLOHIFFAB77CA,後?子段,65.17,都市：商,6,1,持分移轉,01060000
RPSPMLOLOHIFFAB77CA,後?子段,16.67,都市：商,6,1,持分移轉,01110028
RPSPMLOLOHIFFAB77CA,後?子段,13.33,都市：商,6,1,持分移轉,01110029
RPSPMLOLOHIFFAB77CA,後?子段,4.17,都市：商,6,1,持分移轉,01110030
RPSPMLOLOHIFFAB77CA,後?子段,4.17,都市：商,6,1,持分移轉,01110031
RPSPMLOLOHIFFAB77CA,後?子段,5.33,都市：商,6,1,持分移轉,01110032
RPSPMLOLOHIFFAB77CA,後?子段,11.67,都市：商,6,1,持分移轉,01110033
RPSPMLOLOHIFFAB77CA,後?子段,2.50,都市：商,4,1,持分移轉,01110036
RPSPMLOLOHIFFAB77CA,後?子段,5.50,都市：商,4,1,持分移轉,01110037
RPSPMLOLOHIFFAB77CA,後?子段,10.50,都市：商,4,1,持分移轉,01110039
RPSPMLOLOHIFFAB77CA,後?子段,3.25,都市：商,4,1,持分移轉,01110040
RPSPMLOLOHIFFAB77CA,後?子段,9.50,都市：商,4,1,持分移轉,01110041
RPSPMLOLOHIFFAB77CA,後?子段,11.25,都市：商,4,1,持分移轉,01110043
RPSPMLOLOHIFFAB77CA,後?子段,17.50,都市：商,4,1,持分移轉,01110044
RPQNMLOLOHIFFAB37CA,下橋子頭段,5.14,都市：住,100000,187,持分移轉,02580003
RPUPMLOLOHIFFAB97CA,麻園頭段,56.34,都市：住,10000,112,持分移轉,01730002
RPVNMLOLOHIFFAB87CA,中華段三小段,1.65,都市：住,10000,11,持分移轉,00020021
RPPQMLOLOHIFFAB57CA,下橋子頭段,1.94,都市：住,100000,107,持分移轉,02170014
RPWQMLOLOHIFFAB28CA,麻園頭段,9.43,都市：住,1000000,1791,持分移轉,01320000
RPSOMLPLOHIFFAB77CA,信義段八小段,2.34,都市：住,10000,49,持分移轉,00050000
RPQQMLTJPHIFFAB08CA,旱新段,11.58,都市：商,10000,23,持分移轉,08090000
RPXQMLOLOHIFFAB38CA,麻園頭段,4.36,都市：住,10000,56,持分移轉,05910000
RPXQMLOLOHIFFAB38CA,麻園頭段,5.38,都市：商,10000,56,持分移轉,05980000
RPTOMLPLOHIFFAB87CA,麻園頭段,3.11,都市：住,100000,261,持分移轉,00020246
RPTPMLPLOHIFFAB97CA,麻園頭段,36.59,都市：其他:住二，道路用地,10000,1119,持分移轉,01530029
RPWPMLSLOHIFFAB58CA,樹子腳段,16.19,都市：住,1000,64,持分移轉,05500000
RPPQMLKLOHIFFCB47DA,協成段,71.45,都市：其他:道路用地,5,1,持分移轉,01620000
RPTTMLOLOHIFFCB58DA,三塊厝段,31.33,都市：住,10000,130,持分移轉,04330000
RPRNNLQLOHIFFCB08DA,惠國段,5.43,都市：其他:第六種新市政中心專用區,100000,453,持分移轉,01020000
RPROMLLLOHIFFAL38DA,福興段,252.50,都市：農,4,2,持分移轉,02680000
RPOOMLQLOHIFFAL58DA,牛稠坑段,34.00,非都市：山坡地保育區 ; 非都市編定：特定目的事業用地,1,1,全筆移轉,01780133
RPRNMLPLOHIFFCL88DA,大庄段大庄小段,3.56,都市：住,5996,1124,持分移轉,01210019
RPRNMLPLOHIFFCL88DA,大庄段大庄小段,74.23,都市：住,5996,1124,持分移轉,01210020
RPPRMLRLOHIFFAB97CA,半平厝段,105.00,都市：住,1,1,全筆移轉,07470003
RPPNMLNLOHIFFBB37DA,賴厝?段,3.96,都市：住,10000,11,持分移轉,00710000
SPPNMLNLOHIFFBB47DA,賴厝?段,4.32,都市：住,10000,12,持分移轉,00710000
RPPNMLLLOHIFFBB17DA,邱厝子段,11.84,都市：住,10825,85,持分移轉,00990000
RPSNMLLLOHIFFBB47DA,錦村段,28.93,都市：住,10000,91,持分移轉,02210000
RPSNMLLLOHIFFBB47DA,錦村段,1.85,都市：住,10000,91,持分移轉,02210011
RPOPMLMJPHIFFAB07CA,萬安段九小段,.01,都市：住,100000,1,持分移轉,00080011
RPOPMLMJPHIFFAB07CA,頂橋子頭段,.02,都市：住,100000,1,持分移轉,03680000
RPOPMLMJPHIFFAB07CA,頂橋子頭段,1.72,都市：住,10000,23,持分移轉,03680092
RPOPMLMJPHIFFAB07CA,信義段九小段,9.11,都市：住,10000,23,持分移轉,00090000
RPOPMLMJPHIFFAB07CA,信義段九小段,.00,都市：住,100000,1,持分移轉,00090004
RPSNMLSLOHIFFBB18DA,東山段,10.70,都市：住,100000,520,持分移轉,00390000
RPSOMLSJPHIFFGL07DA,長春段,31.53,都市：住,10000,323,持分移轉,05970000
RPOPMLOLOHIFFGL09DA,大孝段,50.18,都市：住,1,1,全筆移轉,04380001
RPRNMLQLOHIFFGL76DA,光日段,31.99,都市：其他:道路用地,8,2,持分移轉,13080000
RPRNMLQLOHIFFGL76DA,光日段,7.02,都市：其他:道路用地,8,2,持分移轉,13350000
RPRNMLQLOHIFFGL76DA,光日段,199.43,都市：住,1,1,全筆移轉,13280002
RPRNMLKLOHIFFFL68DA,四德段,308.00,都市：住,1,1,全筆移轉,01480022
RPVPMLRLOHIFFAB38CA,樹子腳段,2.56,都市：住,10000,18,持分移轉,02680000
RPVPMLRLOHIFFAB38CA,樹子腳段,1.01,都市：其他:道路用地,10000,18,持分移轉,02680002
RPVPMLRLOHIFFAB38CA,樹子腳段,8.92,都市：住,10000,18,持分移轉,02680003
RPVPMLRLOHIFFAB38CA,樹子腳段,.00,都市：其他:道路用地,10000,18,持分移轉,02680004
RPRNMLLLOHIFFFL78DA,自立段,21.00,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,14370008
RPRNMLLLOHIFFFL78DA,自立段,38.00,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,14370009
RPRNMLLLOHIFFFL78DA,自立段,27.00,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,14370010
RPQNMLOLOHIFFFL98DA,頭家段,18.49,都市：住,10000,100,持分移轉,09650000
RPTOMLTKPHIFFGL37DA,頭前厝段,39.33,都市：住,60,2,持分移轉,01230000
RPTOMLTKPHIFFGL37DA,頭前厝段,10.73,都市：住,60,2,持分移轉,01230002
RPRNMLOLOHIFFFL09DA,聚興段新興小段,140.00,都市：農,1,1,全筆移轉,03440012
RPQQMLOLOHIFFHL86DA,福隆段,89.07,都市：其他:,1,1,全筆移轉,10700000
RPUOMLSLOHIFFHL47DA,福星段,10.02,都市：住,44,1,持分移轉,09380018
RPUOMLSLOHIFFHL47DA,福星段,64.91,都市：住,1,1,全筆移轉,09380017
RPPQMLNJPHIFFHL09CA,福平段,36.78,都市：商,10000,147,持分移轉,02120000
RPQOMLNJPHIFFAB27CA,土庫段,9.41,都市：住,10000,1023,持分移轉,00220014
RPQOMLNJPHIFFAB27CA,土庫段,11.25,都市：住,10000,1023,持分移轉,00220057
RPQOMLNJPHIFFAB27CA,土庫段,11.15,都市：住,10000,1023,持分移轉,00220058
RPQNMLOJPHIFFHL98CA,車籠埔段黃竹坑小段,11218.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,00171262
RPTOMLNJPHIFFAB57CA,後?子段,11.65,都市：住,10000,45,持分移轉,03320003
RPPPMLRKPHIFFCB08DA,永定段,18.00,都市：其他:道路用地,1,1,全筆移轉,00170000
RPRPMLRKPHIFFCB28DA,永定段,16.00,都市：其他:道路用地,1,1,全筆移轉,00220000
RPRPMLRKPHIFFCB28DA,永定段,16.00,都市：其他:道路用地,1,1,全筆移轉,00210000
RPVPMLRKPHIFFCB68DA,永定段,13.00,都市：其他:道路用地,1,1,全筆移轉,00290000
RPVNMLOJPHIFFHL86CA,番子路段,18.17,都市：住,10000,46,持分移轉,01830000
RPWNMLQJPHIFFHL17CA,新福段,79.39,都市：住,1,1,全筆移轉,06350000
RPXNMLLJPHIFFHL76CA,愛平段,68.00,都市：住,1,1,全筆移轉,10590057
RPXNMLLJPHIFFHL76CA,愛平段,5.53,都市：住,19,1,持分移轉,10590000
RPXNMLLJPHIFFHL76CA,愛平段,22.21,都市：住,19,1,持分移轉,10590068
RPWQMLRLOHIFFHL67CA,樹孝段,439.18,都市：住,1,1,全筆移轉,14060000
RPWQMLRLOHIFFHL67CA,樹孝段,56.84,都市：住,1,1,全筆移轉,14070000
RPVOMLLJPHIFFHL66CA,東平段,29.19,都市：住,19170,273,持分移轉,13030000
RPTPMLRLOHIFFHL27CA,育賢段,88.58,都市：住,1,1,全筆移轉,00520001
RPTPMLRLOHIFFHL27CA,育賢段,10.01,都市：住,10000,103,持分移轉,00520000
RPTNMLRLOHIFFHL07CA,新坪段,153.86,都市：住,1,1,全筆移轉,03740000
RPWPMLRLOHIFFHL57CA,永豐段,96.57,都市：商,1,1,全筆移轉,04860000
RPUPMLRLOHIFFHL37CA,育賢段,88.58,都市：住,1,1,全筆移轉,00520001
RPUPMLRLOHIFFHL37CA,育賢段,10.01,都市：住,10000,103,持分移轉,00520000
RPUQMLOLOHIFFHL17CA,中邑段,69.00,都市：住,1,1,全筆移轉,00060030
RPUQMLOLOHIFFHL17CA,中邑段,17.38,都市：住,13,1,持分移轉,00060032
RPPQMLPLOHIFFHL76CA,平欣段,2.00,都市：住,1,1,全筆移轉,01520033
RPWOMLQLOHIFFHL37CA,光明段,104.36,都市：住,1,1,全筆移轉,09590000
RPWPMLPLOHIFFHL37CA,溪洲段,29.80,都市：住,10000,277,持分移轉,02270000
RPWPMLPLOHIFFHL37CA,溪洲段,.35,都市：其他:道路,10000,277,持分移轉,02270001
RPRQMLPLOHIFFHL96CA,平欣段,2.00,都市：住,1,1,全筆移轉,01520031
RPQQMLPLOHIFFHL86CA,平欣段,2.00,都市：住,1,1,全筆移轉,01520032
RPSQMLPLOHIFFHL07CA,平欣段,2.00,都市：住,1,1,全筆移轉,01520030
RPTQMLPLOHIFFHL17CA,平欣段,2.00,都市：住,1,1,全筆移轉,01520029
RPUQMLPLOHIFFHL27CA,平欣段,2.00,都市：住,1,1,全筆移轉,01520028
RPXQMLPLOHIFFHL57CA,平欣段,2.00,都市：住,1,1,全筆移轉,01520025
RPWQMLPLOHIFFHL47CA,平欣段,2.00,都市：住,1,1,全筆移轉,01520026
RPORMLPLOHIFFHL76CA,平欣段,2.00,都市：住,1,1,全筆移轉,01520024
RPVQMLPLOHIFFHL37CA,平欣段,2.00,都市：住,1,1,全筆移轉,01520027
RPPRMLPLOHIFFHL86CA,平欣段,1.00,都市：住,1,1,全筆移轉,01520023
RPSOMLKKPHIFFGL88CA,中興段,8.58,都市：其他:,1000,60,持分移轉,04250001
RPROMLLKPHIFFGL88CA,涼傘樹段,477.70,都市：其他:農牧用地,1000,340,持分移轉,07150000
RPSOMLKKPHIFFGL88CA,中興段,66.00,都市：住,1,1,全筆移轉,04270009
RPSOMLKKPHIFFGL88CA,中興段,1.98,都市：其他:,1000,60,持分移轉,04280001
RPTNMLOLOHIFFHL76CA,平欣段,2.00,都市：住,1,1,全筆移轉,01520034
RPRNMLMKPHIFFGL88CA,文化段,85.58,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,07950000
RPPOMLMJPHIFFGL68CA,吉峰段,28.23,都市：其他:鄉村區,5,1,持分移轉,02900001
RPPOMLMJPHIFFGL68CA,吉峰段,88.95,都市：其他:鄉村區,1,1,全筆移轉,02900002
RPVNMLTJPHIFFGL27CA,天時段,9.44,都市：住,10000,117,持分移轉,04080000
RPVNMLTJPHIFFGL27CA,天時段,16.39,都市：商,10000,117,持分移轉,04120000
RPPPMLLJPHIFFGL68CA,中興段,14.60,都市：商,100000,887,持分移轉,02030000
RPQOMLMKPHIFFHL98CA,光華段,76.99,都市：住,1,1,全筆移轉,05290000
RPTNMLOJPHIFFGL56CA,大峰段,97.79,都市：住,1,1,全筆移轉,03820000
RPTNMLOJPHIFFGL56CA,大峰段,27.12,都市：住,3,1,持分移轉,03830000
RPXOMLNJPHIFFGL96CA,東榮段,15.41,都市：其他:道路用地,1,1,全筆移轉,08800000
RPXOMLNJPHIFFGL96CA,東榮段,103.73,都市：住,1,1,全筆移轉,08810000
RPUOMLSLOHIFFGL27CA,喬城段,38.31,都市：住,61,2,持分移轉,03480000
RPUOMLSLOHIFFGL27CA,喬城段,2.77,都市：住,61,2,持分移轉,03480024
RPUOMLSLOHIFFGL27CA,喬城段,94.26,都市：住,1,1,全筆移轉,03480065
RPUOMLSLOHIFFGL27CA,喬城段,105.06,都市：住,1,1,全筆移轉,03480066
RPUOMLSLOHIFFGL27CA,喬城段,33.99,都市：住,1,1,全筆移轉,03480078
RPUOMLSLOHIFFGL27CA,喬城段,5.62,都市：住,1,1,全筆移轉,03480079
RPTOMLSLOHIFFGL17CA,仁化段,26.97,都市：住,2000,27,持分移轉,08650000
RPXNMLQLOHIFFGL27CA,仁德段,67.20,都市：其他:市場用地,10000,655,持分移轉,04810000
RPXOMLPLOHIFFGL27CA,螺潭段,3841.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,03490000
RPPPMLQLOHIFFGL66CA,興祥段,19.00,都市：其他:道路,3,1,持分移轉,08660000
RPPPMLQLOHIFFGL66CA,興祥段,81.75,都市：其他:道路,3,1,持分移轉,08900000
RPPPMLQLOHIFFGL66CA,信義段,30.07,都市：其他:道路,3,2,持分移轉,00520000
RPTPMLQLOHIFFGL07CA,吉峰段,101.02,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,06780000
RPWPMLQLOHIFFGL37CA,公教段,58.65,都市：住,1,1,全筆移轉,01610202
RPWPMLQLOHIFFGL37CA,公教段,12.36,都市：住,64,2,持分移轉,01610203
RPWPMLQLOHIFFGL37CA,公教段,.37,都市：住,166,2,持分移轉,01610278
RPPOMLLLOHIFFGL68CA,樹王段,96.00,都市：其他:,1,1,全筆移轉,01660001
RPQNMLMLOHIFFGL78CA,瑞城段,131.31,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,10860000
RPVOMLMKPHIFFGL76CA,中興段,21.00,都市：住,100000,769,持分移轉,00930000
RPRQMLOLOHIFFGL76CA,新榮泉段,413.58,都市：住,1,1,全筆移轉,00570000
RPQPMLOLOHIFFGL56CA,九德段,59.95,都市：住,1,1,全筆移轉,07280000
RPSPMLOLOHIFFGL76CA,中興段,16.78,都市：商,10000,133,持分移轉,02010000
RPUOMLPLOHIFFGL96CA,烏日段,77.00,都市：住,1,1,全筆移轉,07110002
RPVOMLPLOHIFFGL07CA,新義段,6.82,都市：商,10000,142,持分移轉,00310000
RPTOMLPLOHIFFGL86CA,東城段,115.87,都市：住,1,1,全筆移轉,00190000
RPVQMLOLOHIFFGL17CA,溪南西段,2277.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,22930000
RPWNMLPLOHIFFGL07CA,詹厝園段,2844.00,都市：農,1,1,全筆移轉,02060002
RPQNMLMLOHIFFFL68CA,聚興段新興小段,37.86,都市：農,10000,2227,持分移轉,06900006
RPQNMLMLOHIFFFL68CA,聚興段新興小段,816.00,都市：農,1,1,全筆移轉,06910004
RPQNMLMLOHIFFFL68CA,聚興段新興小段,135.00,都市：農,1,1,全筆移轉,06920003
RPVNMLPLOHIFFFL86CA,四德段,17.79,都市：住,10000,31,持分移轉,03780002
RPSOMLSLOHIFFFL96CA,自強段,73.00,都市：其他:特定農業區,1,1,全筆移轉,23540025
RPSOMLSLOHIFFFL96CA,自強段,21.00,都市：其他:特定農業區,490,21,持分移轉,23540000
RPXNMLOLOHIFFFL96CA,自強段,84.47,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,268,持分移轉,24630000
RPPNMLPJPHIFFEL68CA,石岡段金星面小段,88.56,都市：農,19621,1005,持分移轉,04890024
RPPNMLPJPHIFFEL68CA,石岡段金星面小段,46.41,都市：農,19621,1005,持分移轉,04890025
RPPNMLPJPHIFFEL68CA,石岡段金星面小段,156.33,都市：農,19621,1005,持分移轉,04890026
RPPNMLPJPHIFFEL68CA,石岡段金星面小段,131.59,都市：農,19621,1005,持分移轉,04890027
RPPNMLPJPHIFFEL68CA,石岡段金星面小段,156.89,都市：農,19621,1005,持分移轉,04890028
RPPNMLPJPHIFFEL68CA,石岡段金星面小段,102.54,都市：農,19621,1005,持分移轉,04890029
RPPNMLPJPHIFFEL68CA,石岡段金星面小段,165.65,都市：農,19621,1005,持分移轉,04890030
RPPNMLPJPHIFFEL68CA,石岡段金星面小段,157.04,都市：農,19621,1005,持分移轉,04890031
RPUNMLLLOHIFFEL88CA,新梅子段,704.89,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,03230004
RPQNMLMLOHIFFEL58CA,月湖段,495.19,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,09060000
RPVNMLQLOHIFFEL86CA,二櫃段,1000.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,6287,1000,持分移轉,05440000
RPXNMLTJPHIFFCL07CA,瑞井段,54.86,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,09590000
RPXNMLTJPHIFFCL07CA,瑞井段,36.74,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,09860000
RPROMLSJPHIFFCL09CA,慶順段,23.48,都市：其他:鄉村區乙建,50,1,持分移轉,02150000
RPROMLSJPHIFFCL09CA,慶順段,67.60,都市：其他:鄉村區乙建,1,1,全筆移轉,02150002
RPRNMLRJPHIFFCL88CA,梧棲段,121.60,都市：商,10000,987,持分移轉,27690000
RPTNMLMKPHIFFFL98CA,十三寮段,99.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,00870078
RPTNMLMKPHIFFFL98CA,十三寮段,85.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,00870079
RPTNMLMKPHIFFFL98CA,十三寮段,50.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,00870080
RPTNMLMKPHIFFFL98CA,十三寮段,32.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,00870081
RPRQMLSKPHIFFGL17CA,九如段,11.86,都市：住,100000,203,持分移轉,05260000
RPUNMLQKPHIFFCL66DA,南簡段,96.00,都市：住,1,1,全筆移轉,00980025
RPOPMLLKPHIFFCL28CA,南勢坑段埔子小段,102.00,都市：住,1,1,全筆移轉,05500062
RPUOMLLKPHIFFCL78CA,南勢坑段埔子小段,94.00,都市：住,1,1,全筆移轉,05500064
RPVPMLPKPHIFFCL76CA,竹林段竹林小段,76.90,都市：住,244700,7690,持分移轉,04360000
RPVNMLMKPHIFFCL88CA,南勢坑段埔子小段,108.00,都市：住,1,1,全筆移轉,05500060
RPUNMLMKPHIFFCL78CA,南勢坑段埔子小段,105.00,都市：住,1,1,全筆移轉,05500059
RPTNMLMKPHIFFCL68CA,南勢坑段埔子小段,175.00,都市：住,1,1,全筆移轉,05500000
RPPOMLRLOHIFFCL88CA,龍目井段水裡社小段,26.00,都市：住,756,26,持分移轉,01880012
RPPOMLRLOHIFFCL88CA,龍目井段水裡社小段,89.00,都市：住,1,1,全筆移轉,01880107
RPRNMLNKPHIFFCL58CA,新興段,3.26,都市：住,10000,47,持分移轉,04200020
RPRNMLNKPHIFFCL58CA,新興段,13.50,都市：住,10000,215,持分移轉,04200027
RPOQMLRKPHIFFCL98CA,北勢坑段北勢坑小段,15.92,都市：住,74,2,持分移轉,03410001
RPOQMLRKPHIFFCL98CA,北勢坑段北勢坑小段,81.00,都市：住,1,1,全筆移轉,03410062
RPXNMLMKPHIFFCL09CA,南勢坑段埔子小段,119.00,都市：住,1,1,全筆移轉,05500066
RPXNMLMKPHIFFCL09CA,南勢坑段埔子小段,105.00,都市：其他:路地,1,1,全筆移轉,05500061
RPQOMLRLOHIFFCL98CA,龍目井段水裡社小段,26.00,都市：住,756,26,持分移轉,01880012
RPQOMLRLOHIFFCL98CA,龍目井段水裡社小段,87.00,都市：住,1,1,全筆移轉,01880088
RPPOMLQLOHIFFCL78CA,南簡段,1598.00,都市：住,1,1,全筆移轉,07270001
RPPOMLQLOHIFFCL78CA,南簡段,169.00,都市：其他:,1,1,全筆移轉,07270002
RPPOMLQLOHIFFCL78CA,南簡段,135.00,都市：住,1,1,全筆移轉,07270003
RPTNMLRKPHIFFBL09CA,新城段,72.06,都市：住,1,1,全筆移轉,02090000
RPQNMLOLOHIFFCL58CA,仁愛段,2500.00,都市：農,1,1,全筆移轉,00650002
RPWNMLNJPHIFFBL88CA,下鐵山段,18.62,都市：其他:,1,1,全筆移轉,01520001
RPOOMLOLOHIFFCL48CA,中山段,1901.00,都市：農,1,1,全筆移轉,08480000
RPOOMLMLOHIFFCL28CA,鹿寮段,149.00,都市：住,1,1,全筆移轉,09340003
RPPOMLMLOHIFFCL38CA,南簡段,354.00,都市：住,1,1,全筆移轉,06940005
RPQOMLOLOHIFFCL68CA,榔段,323.00,都市：農,1102,323,持分移轉,07560000
RPQNMLNJPHIFFCL38CA,龍田段,2960.00,都市：農,1,1,全筆移轉,11680000
RPTQMLOLOHIFFCL56CA,頂街段,358.11,都市：其他:機關用地,1,1,全筆移轉,02960000
RPRNMLTLOHIFFCL56CA,龍目井段水裡社小段,28.14,都市：住,7048,228,持分移轉,02020000
RPRNMLTLOHIFFCL56CA,龍目井段水裡社小段,83.00,都市：住,1,1,全筆移轉,02020094
RPQNMLTLOHIFFCL09CA,南勢坑段埔子小段,2.42,都市：住,360,1,持分移轉,01120000
RPQNMLTLOHIFFCL09CA,南勢坑段埔子小段,1.11,都市：其他:保護區,360,1,持分移轉,01120002
RPQNMLTLOHIFFCL09CA,南勢坑段埔子小段,1.66,都市：住,360,1,持分移轉,01120003
RPQNMLTLOHIFFCL09CA,南勢坑段埔子小段,.38,都市：其他:保護區,360,1,持分移轉,01120004
RPQNMLTLOHIFFCL09CA,南勢坑段埔子小段,.59,都市：住,240,1,持分移轉,01780014
RPQNMLTLOHIFFCL09CA,南勢坑段埔子小段,.03,都市：住,240,1,持分移轉,01780021
