編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPQNMLQLKIHFFAL18CA,南村段,3.16,都市：商,100000,230,持分移轉,05990000
RPQNMLQLKIHFFAL18CA,南村段,.39,都市：住,100000,230,持分移轉,05990001
RPRNMLLLKIHFFGL38CA,中興段,1023.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,04670000
RPSOMLLLKIHFFGL58CA,頭前厝段,41.00,都市：其他:,4,1,持分移轉,00360000
RPSOMLLLKIHFFGL58CA,頭前厝段,82.75,都市：其他:,4,1,持分移轉,00360001
RPSOMLLLKIHFFGL58CA,頭前厝段,337.75,都市：住,4,1,持分移轉,00370000
RPTOMLLLKIHFFGL68CA,頭前厝段,96.75,都市：住,4,1,持分移轉,00370001
RPTOMLLLKIHFFGL68CA,頭前厝段,233.50,都市：其他:,4,1,持分移轉,00370002
RPXNMLLMKIHFFGL09CA,人和段,.25,都市：其他:,8,1,持分移轉,00300010
RPRPMLQLKIHFFGL09CA,中興段,23.95,都市：住,10000,382,持分移轉,00600002
RPRPMLQLKIHFFGL09CA,中興段,69.00,都市：住,1,1,全筆移轉,00600028
RPOOMLLMKIHFFGL28CA,人和段,.25,都市：其他:,8,1,持分移轉,00300010
RPQOMLLMKIHFFGL48CA,人和段,.88,都市：其他:,8,1,持分移轉,00300011
RPROMLLMKIHFFGL58CA,人和段,.88,都市：其他:,8,1,持分移轉,00300011
RPUNMLLMKIHFFGL78CA,人和段,2.12,都市：其他:,8,1,持分移轉,00300007
RPVNMLLMKIHFFGL88CA,人和段,2.12,都市：其他:,8,1,持分移轉,00300007
RPRNMLLMKIHFFGL48CA,人和段,.62,都市：其他:,8,1,持分移轉,00300006
RPSNMLLMKIHFFGL58CA,人和段,.62,都市：其他:,8,1,持分移轉,00300006
RPSNMLNJJHIFFGL38CA,大仁段,67.91,都市：住,1,1,全筆移轉,02750004
RPXNMLNJJHIFFGL88CA,大忠段,119.84,都市：住,1,1,全筆移轉,01740029
RPOOMLRKKIHFFHL78CA,東興段,98.21,都市：住,1,1,全筆移轉,00550000
RPPOMLRKKIHFFHL88CA,頭汴坑段,8199.00,都市：農,1,1,全筆移轉,06160000
RPPOMLOLKIHFFAB07DA,麻園頭段,4.25,都市：商,100000,61,持分移轉,00090001
RPOOMLSLKIHFFFL78CA,東寶一段,24.98,都市：住,10000,143,持分移轉,03850000
RPVNMLSLKIHFFFL76CA,下橫山段,3422.00,都市：其他:,1,1,全筆移轉,03140023
RPPNMLRJJHIFFFL38CA,家興段,11.80,都市：住,1000000,3419,持分移轉,05610000
RPSNMLPKKIHFFFL68CA,聚興段新興小段,47.14,都市：農,10000,2773,持分移轉,06900006
RPSNMLPKKIHFFFL68CA,聚興段新興小段,81.00,都市：其他:農業區甲種建地,1,1,全筆移轉,06920001
RPSNMLPKKIHFFFL68CA,聚興段新興小段,87.00,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,06920002
RPPOMLTKKIHFFFL88CA,家興段,52.73,都市：住,1,1,全筆移轉,07070000
RPPOMLTKKIHFFFL88CA,家興段,11.50,都市：住,1,1,全筆移轉,07080000
RPPOMLTKKIHFFFL88CA,家興段,19.43,都市：住,1,1,全筆移轉,07090000
RPQNMLOJJHIFFBB86DA,青雲段,102.00,都市：其他:,1,1,全筆移轉,00560001
RPQNMLOJJHIFFBB86DA,青雲段,472.00,都市：其他:,1,1,全筆移轉,00600000
RPSNMLMLKIHFFFL48CA,民生段,135.49,都市：住,1,1,全筆移轉,11150000
RPVNMLMLKIHFFFL78CA,家興段,18.46,都市：住,10000,59,持分移轉,08710000
RPSNMLLLKIHFFFL38CA,甘潭段,12.93,都市：住,10000,85,持分移轉,03760000
RPXNMLSKKIHFFCB18CA,南屯段,19.63,都市：住,100000,1206,持分移轉,00630000
RPXOMLSKKIHFFCB28CA,田心段,325.00,都市：其他:,1,1,全筆移轉,13740002
RPXOMLSKKIHFFCB28CA,田心段,185.00,都市：其他:,1,1,全筆移轉,13740004
RPXOMLSKKIHFFCB28CA,田心段,184.00,都市：其他:,1,1,全筆移轉,13740067
RPOQMLSKKIHFFCB57CA,大明段,22.50,都市：住,10000,312,持分移轉,02920000
RPPNMLTKKIHFFCB47CA,埔興段,89.81,都市：其他:,576,179,持分移轉,13140105
RPPNMLTKKIHFFCB47CA,埔興段,171.85,都市：其他:,576,179,持分移轉,13140111
RPPNMLTKKIHFFCB47CA,埔興段,183.04,都市：其他:,576,179,持分移轉,13140113
RPPOMLLLKIHFFCB86CA,大墩段,17.25,都市：住,10000,14,持分移轉,04690000
RPPPMLTKKIHFFCB67CA,西屯段,60.00,都市：商,1,1,全筆移轉,11640000
RPRNMLTKKIHFFCB67CA,上石碑段,.43,都市：其他:,16200,350,持分移轉,04230000
RPRNMLTKKIHFFCB67CA,上石碑段,7.97,都市：其他:,16200,350,持分移轉,04240000
RPRNMLTKKIHFFCB67CA,上石碑段,.69,都市：其他:,16200,350,持分移轉,13730001
RPRNMLTKKIHFFCB67CA,上石碑段,1.71,都市：其他:,16200,350,持分移轉,14130001
RPRNMLTKKIHFFCB67CA,上石碑段,.60,都市：其他:,16200,350,持分移轉,14150001
RPRNMLTKKIHFFCB67CA,上石碑段,.13,都市：其他:,16200,350,持分移轉,14160001
RPRNMLTKKIHFFCB67CA,上石碑段,.02,都市：其他:,16200,350,持分移轉,14160003
RPXNMLTKKIHFFCB28CA,永富段,285.04,都市：住,1,1,全筆移轉,03630000
RPXNMLTKKIHFFCB28CA,永富段,32.13,都市：住,1,1,全筆移轉,03650000
RPVNMLOLKIHFFCB67CA,國安段,11.24,都市：住,10000,21,持分移轉,05930066
RPSNMLTJJHIFFGL98CA,萬豐段,118.77,非都市：山坡地保育區 ; 非都市編定：丙種建築用地,1,1,全筆移轉,11990000
RPRSMLOLKIHFFCB77CA,協安段,1005.05,都市：農,300000,84800,持分移轉,00370000
RPTOMLQLKIHFFCB77CA,東林段,393.34,都市：其他:道路用地,6,3,持分移轉,05090000
RPTOMLQLKIHFFCB77CA,東林段,285.40,都市：其他:道路用地,6,3,持分移轉,05150000
RPTOMLQLKIHFFCB77CA,東林段,258.92,都市：其他:道路用地,6,3,持分移轉,05140000
RPPNMLOJJHIFFAB66DA,後?子段,29.00,都市：住,1,1,全筆移轉,01640267
RPPNMLOJJHIFFAB66DA,後?子段,23.00,都市：住,1,1,全筆移轉,01640270
RPPPMLLLKIHFFCB96CA,上石碑段,5.62,都市：商,100000,207,持分移轉,16570000
RPOPMLLLKIHFFCB86CA,上石碑段,10.00,都市：住,100000,409,持分移轉,09650000
RPRPMLLLKIHFFCB17CA,南屯段,6.77,都市：住,900000,3888,持分移轉,16020000
RPQPMLLLKIHFFCB07CA,國安段,17.35,都市：住,10000,35,持分移轉,02920000
RPVQMLLLKIHFFCB67CA,惠民段,17.51,都市：其他:,100000,238,持分移轉,00120000
RPXPMLLLKIHFFCB77CA,上石碑段,14.62,都市：住,10000,86,持分移轉,08860000
RPPNMLMLKIHFFCB86CA,惠來厝段,7.01,都市：住,100000,166,持分移轉,03150000
RPRRMLLLKIHFFCB37CA,西屯段,29.57,都市：住,10000,352,持分移轉,20320017
RPXNMLMLKIHFFCB67CA,惠來厝段,17.00,都市：住,10,1,持分移轉,05600000
RPVQMLNJJHIFFCB57CA,順安段,27.74,都市：其他:道路用地,32640,672,持分移轉,02720000
RPRSMLMJJHIFFCB27CA,福安段,16.80,都市：住,10000,112,持分移轉,07760000
RPRSMLMJJHIFFCB27CA,福安段,5.77,都市：住,10000,112,持分移轉,07760001
RPVQMLMJJHIFFCB47CA,南屯段,14.34,都市：住,10000,78,持分移轉,01740000
RPQQMLNJJHIFFCB07CA,何安段,3.77,都市：住,30000,101,持分移轉,04860000
RPPNMLMJJHIFFCB56CA,三塊厝段,2.42,都市：住,100000,16,持分移轉,05990000
RPUNMLKMKIHFFCB27CA,何安段,4.92,都市：住,10000,129,持分移轉,09140000
RPUNMLKMKIHFFCB27CA,何安段,15.36,都市：商,10000,129,持分移轉,09150000
RPPNMLKKJHIFFCB09CA,大墩段,18.23,都市：住,10000,283,持分移轉,00220000
RPVPMLSJJHIFFCB97CA,三塊厝段,210.00,都市：住,1,1,全筆移轉,08410002
RPXPMLSJJHIFFCB18CA,三塊厝段,3.00,都市：住,2,1,持分移轉,08410003
RPROMLRJJHIFFCB37CA,惠來厝段,1.40,都市：住,5,1,持分移轉,04740011
RPROMLRJJHIFFCB37CA,惠來厝段,.80,都市：住,5,1,持分移轉,05440001
RPROMLRJJHIFFCB37CA,惠來厝段,35.20,都市：住,5,1,持分移轉,05540000
RPWQMLSJJHIFFCB18CA,三塊厝段,210.00,都市：住,1,1,全筆移轉,08410000
RPWQMLSJJHIFFCB18CA,三塊厝段,3.00,都市：住,2,1,持分移轉,08410003
RPRQMLMLKIHFFCB37CA,惠國段,13.42,都市：其他:第六種新市政中心專用區,10000,106,持分移轉,01240000
RPPPMLLKJHIFFCB86DA,國安段,8.38,都市：住,1000,34,持分移轉,01950002
RPWNMLLLKIHFFCB57DA,民安段,1.61,都市：住,1716,78,持分移轉,08080032
RPWNMLLLKIHFFCB57DA,民安段,1.24,都市：住,1716,78,持分移轉,08080033
RPWNMLLLKIHFFCB57DA,民安段,1.23,都市：住,1716,78,持分移轉,08080034
RPWNMLLLKIHFFCB57DA,民安段,3.72,都市：住,1716,78,持分移轉,08080043
RPWNMLLLKIHFFCB57DA,民安段,52.60,都市：住,1,1,全筆移轉,08080055
RPWNMLLLKIHFFCB57DA,民安段,13.52,都市：住,1000000,3732,持分移轉,10040000
RPQNMLOKJHIFFAL87DA,大洲段,2.72,都市：農,1,1,全筆移轉,08550004
RPSNMLOKJHIFFAL08DA,大洲段,10.11,都市：農,1,1,全筆移轉,08550007
RPTNMLOKJHIFFAL18DA,大洲段,3.55,都市：農,1,1,全筆移轉,08550005
RPTNMLOKJHIFFAL18DA,大洲段,4.83,都市：農,1,1,全筆移轉,08550006
RPQNMLNLKIHFFAL87CA,豐原段,4.00,都市：住,1,1,全筆移轉,07650506
RPRNMLTKKIHFFAL48CA,四塊厝段,1862.00,都市：其他:特定農業區 農牧用地,1,1,全筆移轉,02480005
RPSOMLLLKIHFFAL97CA,大洲段,33.51,都市：住,10000,60,持分移轉,03230000
RPROMLSKKIHFFFL98CA,上楓段,14.78,都市：住,1000,22,持分移轉,12680000
RPTUMLSJJHIFFCB28CA,西屯段,8.00,都市：其他:,1,1,全筆移轉,07440002
RPTUMLSJJHIFFCB28CA,西屯段,6.00,都市：其他:,1,1,全筆移轉,07450001
RPSNMLMLKIHFFAL97CA,陽明段,62.89,都市：住,1,1,全筆移轉,05790014
RPSNMLMLKIHFFAL97CA,陽明段,26.88,都市：住,10000,1219,持分移轉,05790015
RPROMLRJJHIFFBL28CA,安劃段,150.00,都市：住,1,1,全筆移轉,04650000
RPSOMLSKKIHFFFL09CA,東員寶段,58.00,都市：住,1,1,全筆移轉,03530021
RPPPMLTKKIHFFCL68CA,公館南段,94.55,都市：農,1,1,全筆移轉,07440000
RPPPMLTKKIHFFCL68CA,公館南段,7.14,都市：農,28,1,持分移轉,07190000
RPPOMLKLKIHFFCL77CA,北勢坑段北勢坑小段,70.00,都市：住,1,1,全筆移轉,04340047
RPPOMLRKKIHFFCL38CA,銀聯段,159.00,都市：住,1,1,全筆移轉,22860006
RPVSMLOJJHIFFCB87CA,上石碑段,8.05,都市：商,10000,273,持分移轉,10390009
RPVNMLMLKIHFFCL48CA,萬陵段,59.78,都市：其他:鄉村區乙種建築用地,4,1,持分移轉,00910000
RPVNMLMLKIHFFCL48CA,萬陵段,59.67,都市：其他:鄉村區乙種建築用地,4,1,持分移轉,00920000
RPVNMLMLKIHFFCL48CA,萬陵段,25.76,都市：其他:鄉村區乙種建築用地,4,1,持分移轉,01090000
RPPPMLLLKIHFFAL77CA,屯子腳段,3730.00,都市：農,1,1,全筆移轉,06850004
RPPPMLLLKIHFFAL77CA,屯子腳段,84.00,都市：農,1,1,全筆移轉,06940000
RPPPMLLLKIHFFAL77CA,屯子腳段,200.00,都市：農,1,1,全筆移轉,06940003
RPOPMLMJJHIFFCL67CA,藝術段,92.01,都市：住,1,1,全筆移轉,04970000
RPOPMLMJJHIFFCL67CA,藝術段,23.62,都市：住,447,24,持分移轉,08630000
RPOOMLRKKIHFFEL48CA,三友部段,1000.00,都市：其他:山坡地保育區農牧用地,1,1,全筆移轉,02320009
RPPOMLRKKIHFFEL58CA,三友部段,1002.00,都市：其他:山坡地保育區農牧用地,11304,3006,持分移轉,05330001
RPSNMLPLKIHFFEL68CA,新萬興段,250.93,都市：住,3,2,持分移轉,07250000
RPSNMLPLKIHFFEL68CA,新萬興段,5.45,都市：農,3,2,持分移轉,07250001
RPSOMLPLKIHFFEL78CA,東勢段中嵙小段,1085.00,都市：其他:,1,1,全筆移轉,14500001
RPSOMLPLKIHFFEL78CA,東勢段中嵙小段,1085.00,都市：其他:,1,1,全筆移轉,14500002
RPSOMLPLKIHFFEL78CA,東勢段中嵙小段,1085.00,都市：其他:,1,1,全筆移轉,14500003
RPQOMLRKKIHFFBB37CA,北屯段,93.00,都市：住,1,1,全筆移轉,05240042
RPUNMLPKKIHFFBB47CA,陳平段,16.99,都市：住,10000,76,持分移轉,18930004
RPVNMLPKKIHFFBB57CA,長安段,14.62,都市：住,10000,39,持分移轉,04640000
RPOOMLPKKIHFFBB96CA,邱厝子段,14.00,都市：其他:,1,1,全筆移轉,00340227
RPOOMLPKKIHFFBB96CA,邱厝子段,45.00,都市：其他:,1,1,全筆移轉,00340492
RPPNMLKMKIHFFCL77CA,北勢坑段六路厝小段,1.57,都市：住,10000,275,持分移轉,00240265
RPPNMLKMKIHFFCL77CA,北勢坑段六路厝小段,77.00,都市：住,1,1,全筆移轉,00240282
RPPNMLKMKIHFFCL77CA,北勢坑段六路厝小段,11.38,都市：住,21,1,持分移轉,00240295
RPPNMLKMKIHFFCL77CA,北勢坑段六路厝小段,19.19,都市：住,21,1,持分移轉,00240296
RPQNMLKMKIHFFCL87CA,北勢坑段六路厝小段,346.00,都市：住,1,1,全筆移轉,00240273
RPVNMLRKKIHFFBB77CA,陳平段,161.00,都市：其他:整體開發區單元八,1,1,全筆移轉,35270000
RPPPMLTKKIHFFBB57CA,中清段,23.47,都市：住,10000,177,持分移轉,04940000
RPVNMLTKKIHFFBB97CA,東光段,8.76,都市：商,800000,15744,持分移轉,04430001
RPVNMLTKKIHFFBB97CA,東光段,8.87,都市：商,800000,15948,持分移轉,04430001
RPUOMLTKKIHFFBB97CA,平田段,22.37,都市：住,100000,225,持分移轉,02440000
RPUOMLOKJHIFFAL28CA,中和段,108.80,都市：農,10,2,持分移轉,00130008
RPUOMLOKJHIFFAL28CA,中和段,2895.00,都市：農,1,1,全筆移轉,00130015
RPRNMLSKKIHFFBB47CA,邱厝子段,24.81,都市：住,75,1,持分移轉,00600002
RPUNMLOLKIHFFCL58CA,榮華段,77.76,都市：住,1,1,全筆移轉,05350088
RPUNMLOLKIHFFCL58CA,榮華段,2.38,都市：住,172,3,持分移轉,05350091
RPVNMLOLKIHFFCL68CA,榮華段,104.48,都市：住,1,1,全筆移轉,05350089
RPVNMLOLKIHFFCL68CA,榮華段,2.38,都市：住,172,3,持分移轉,05350091
RPVOMLSKKIHFFBB97CA,文正段,123.00,都市：商,1,1,全筆移轉,00250024
RPPSMLQLKIHFFBB67CA,仁德段,24.00,都市：住,1,1,全筆移轉,02360000
RPPSMLQLKIHFFBB67CA,仁德段,1249.00,都市：其他:,1,1,全筆移轉,02360002
RPPSMLQLKIHFFBB67CA,仁德段,685.00,都市：住,1,1,全筆移轉,02360003
RPOPMLOKKIHFFBB96CA,陳平段,23.75,都市：住,10008,570,持分移轉,18930047
RPPSMLQLKIHFFBB67CA,仁德段,65.00,都市：住,1,1,全筆移轉,02360004
RPPSMLQLKIHFFBB67CA,仁德段,302.00,都市：住,1,1,全筆移轉,02360005
RPRRMLRLKIHFFBB87CA,松竹段,11.14,都市：住,490500,13625,持分移轉,00080006
RPRRMLRLKIHFFBB87CA,松竹段,5.94,都市：住,490500,13625,持分移轉,00080010
RPRRMLRLKIHFFBB87CA,松竹段,57.00,都市：住,1,1,全筆移轉,00080016
RPRRMLRLKIHFFBB87CA,松竹段,11.92,都市：住,490500,13625,持分移轉,00080022
RPRRMLRLKIHFFBB87CA,松竹段,53.00,都市：住,1,1,全筆移轉,00100002
RPRRMLRLKIHFFBB87CA,松竹段,48.00,都市：住,1,1,全筆移轉,00100003
RPQPMLOKKIHFFBB17CA,松茂段,19.36,都市：商,10000,132,持分移轉,09610000
RPURMLRLKIHFFBB18CA,東信段,23.94,都市：住,1000,70,持分移轉,01090000
RPSNMLTLKIHFFBB77CA,錦村段,8.76,都市：住,10000,69,持分移轉,00770000
RPQNMLNLKIHFFBB96CA,平田段,17.24,都市：住,100000,297,持分移轉,04670000
RPSNMLPLKIHFFBB37CA,松觀段,23.40,都市：住,10000,500,持分移轉,10280000
RPROMLOLKIHFFBB27CA,景美段,205.10,都市：其他:住宅區+道路用地,1,1,全筆移轉,01610001
RPWOMLMLKIHFFBB57CA,松竹段,193.00,都市：住,1,1,全筆移轉,00080003
RPWOMLMLKIHFFBB57CA,松竹段,20.05,都市：住,490500,24525,持分移轉,00080006
RPWOMLMLKIHFFBB57CA,松竹段,10.70,都市：住,490500,24525,持分移轉,00080010
RPWOMLMLKIHFFBB57CA,松竹段,21.45,都市：住,490500,24525,持分移轉,00080022
RPXPMLTKKIHFFBB38CA,乾溝子段,14.66,都市：住,10000,97,持分移轉,00730007
RPXNMLKLKIHFFBB37CA,中興段,10.14,都市：住,10000,30,持分移轉,05300000
RPURMLSJJHIFFBB97CA,青萍段,440.67,都市：其他:,3,2,持分移轉,00540007
RPRRMLOJJHIFFBB27CA,大滿段,1.07,都市：其他:,1000000,3473,持分移轉,00060000
RPRRMLOJJHIFFBB27CA,大滿段,1.75,都市：其他:,1000000,3100,持分移轉,00130000
RPRRMLOJJHIFFBB27CA,大滿段,7.49,都市：其他:,1000000,3472,持分移轉,00910000
RPRRMLOJJHIFFBB27CA,大滿段,95.43,都市：其他:,1,1,全筆移轉,01900000
RPRRMLOJJHIFFBB27CA,大滿段,70.76,都市：其他:,1000000,3472,持分移轉,02150000
RPRRMLOJJHIFFBB27CA,大滿段,2.44,都市：其他:,1000000,3472,持分移轉,02990000
RPQRMLKLKIHFFBB07CA,平田段,7.15,都市：住,30000,33,持分移轉,08810000
RPQOMLMLKIHFFBB96CA,賴厝?段,12.95,都市：住,10000,445,持分移轉,00490003
RPPNMLMLKIHFFBB76CA,松竹段,22.28,都市：住,490500,27250,持分移轉,00080006
RPPNMLMLKIHFFBB76CA,松竹段,11.89,都市：住,490500,27250,持分移轉,00080010
RPPNMLMLKIHFFBB76CA,松竹段,23.83,都市：住,490500,27250,持分移轉,00080022
RPPNMLMLKIHFFBB76CA,松竹段,214.00,都市：住,1,1,全筆移轉,00080025
RPPNMLRJJHIFFBB96CA,東新段,4.17,都市：住,50000,103,持分移轉,01530000
RPPOMLMJJHIFFAB09CA,旱溪段,97.33,都市：其他:,6,2,持分移轉,01170296
RPQOMLMJJHIFFAB56CA,旱溪段,143.00,都市：其他:,1,1,全筆移轉,00320176
RPQOMLMJJHIFFAB56CA,旱溪段,5.00,都市：其他:,1,1,全筆移轉,00320177
RPRNMLNJJHIFFAB66CA,下橋子頭段,8.33,都市：住,100000,443,持分移轉,02330014
RPRQMLRJJHIFFBB47CA,景美段,14.03,都市：住,100000,1278,持分移轉,02060000
RPRQMLRJJHIFFBB47CA,景美段,11.69,都市：住,100000,1278,持分移轉,02160000
RPSNMLOJJHIFFAB86CA,下橋子頭段,115.00,都市：住,1,1,全筆移轉,02710017
RPWOMLRJJHIFFAB67CA,旱溪段,1.20,都市：其他:道路,10,1,持分移轉,01790025
RPWOMLRJJHIFFAB67CA,旱溪段,8.60,都市：其他:道路,5,1,持分移轉,01790224
RPWOMLRJJHIFFAB67CA,旱溪段,1.20,都市：其他:道路,10,1,持分移轉,01790225
RPOPMLKLKIHFFAB56CA,下橋子頭段,15.50,都市：住,100000,313,持分移轉,02710037
RPWOMLLLKIHFFAB37CA,忠孝段二小段,58.00,都市：住,1,1,全筆移轉,00070047
RPSOMLLLKIHFFAB96CA,頂橋子頭段,16.87,都市：其他:住宅區與商業區,10000,139,持分移轉,03850014
RPWPMLLLKIHFFAB47CA,土庫段,41.29,都市：商,10000,336,持分移轉,00550060
RPWPMLLLKIHFFAB47CA,土庫段,5.75,都市：住,10000,336,持分移轉,00550102
RPWPMLLLKIHFFAB47CA,土庫段,.57,都市：住,10000,6,持分移轉,01150000
RPUNMLSKKIHFFAB67CA,頂橋子頭段,10.36,都市：其他:,14,1,持分移轉,03670025
RPUNMLSKKIHFFAB67CA,頂橋子頭段,5.57,都市：其他:,14,1,持分移轉,03670098
RPQQMLSKKIHFFAB57CA,後?子段,10.31,都市：住,100000,1017,持分移轉,01310002
RPVNMLRKKIHFFAB67CA,旱新段,110.71,都市：商,1,1,全筆移轉,07350000
RPRNMLSKKIHFFAB37CA,旱新段,22.92,都市：商,100000,1289,持分移轉,07340000
RPUNMLPKKIHFFAB37CA,麻園頭段,14.91,都市：住,1000000,2831,持分移轉,01320000
RPWOMLRLKIHFFAB97CA,樹子腳段,12.89,都市：住,100000,385,持分移轉,13000015
RPVQMLRJJHIFFBB87CA,景美段,12.46,都市：住,100000,1135,持分移轉,02060000
RPVQMLRJJHIFFBB87CA,景美段,10.39,都市：住,100000,1135,持分移轉,02160000
RPTNMLKMKIHFFAB96CA,下橋子頭段,3.62,都市：商,1000000,1379,持分移轉,01340004
RPTNMLKMKIHFFAB96CA,下橋子頭段,2.98,都市：住,1000000,1379,持分移轉,01360013
RPWNMLLKJHIFFAL08CA,神圳段,79.60,都市：住,1,1,全筆移轉,05780013
RPRPMLOJJHIFFAB96CA,樹子腳段,13.89,都市：住,100000,413,持分移轉,17300000
RPSQMLPLKIHFFAB57CA,土庫段,23.79,都市：住,10000,659,持分移轉,01110028
RPSQMLPLKIHFFAB57CA,土庫段,.66,都市：住,10000,659,持分移轉,01120010
RPSPMLPLKIHFFAB47CA,麻園頭段,2.32,都市：商,10000,7,持分移轉,06630000
RPOPMLPLKIHFFAB07CA,城隍段九小段,15.71,都市：住,100000,844,持分移轉,00020004
RPOPMLPLKIHFFAB07CA,城隍段九小段,.22,都市：住,100000,844,持分移轉,00020007
RPOOMLKLKIHFFFL97CA,聚興段新興小段,99.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02560039
RPXNMLLKJHIFFGL78CA,五張犁段,171.00,都市：農,1,1,全筆移轉,03480006
RPSOMLSLKIHFFGL66CA,便行段,781.36,都市：農,1,1,全筆移轉,06320000
RPSOMLSLKIHFFGL66CA,便行段,282.85,都市：農,1,1,全筆移轉,06330000
RPSPMLQLKIHFFGL56CA,霧峰段北溝小段,1049.90,都市：農,10,1,持分移轉,00012338
RPTOMLTKKIHFFGL76CA,國中段,7.14,都市：工,1,1,全筆移轉,02550001
RPUOMLTKKIHFFGL86CA,國中段,2.74,都市：工,1,1,全筆移轉,02390001
RPUOMLTKKIHFFGL86CA,國中段,.44,都市：工,1,1,全筆移轉,02550002
RPTPMLPLKIHFFGL56CA,霧峰段北溝小段,2677.00,都市：其他:山坡地保育區農牧用地,1,1,全筆移轉,00013334
RPOPMLPLKIHFFGL68CA,霧峰段北溝小段,2677.00,都市：其他:山坡地保育區農牧用地,1,1,全筆移轉,00013333
RPQNMLRKKIHFFBL38DA,三崁段,1564.51,都市：農,1,1,全筆移轉,10260000
RPPNMLKLKIHFFCL77DA,山腳段,19.70,都市：住,10000,127,持分移轉,01260005
RPVNMLSKKIHFFCL09DA,銀聯段,78.00,都市：住,1,1,全筆移轉,21560025
RPRNMLTJJHIFFFL88DA,中山段,7.35,都市：住,1,1,全筆移轉,05750001
RPRNMLTJJHIFFFL88DA,中山段,22.86,都市：住,1,1,全筆移轉,05810001
RPTNMLPLKIHFFEL88DA,仙師段,2.48,都市：住,10000,142,持分移轉,05100014
RPTNMLPLKIHFFEL88DA,仙師段,74.15,都市：住,1,1,全筆移轉,05100017
RPTNMLPLKIHFFEL88DA,仙師段,2.37,都市：住,10000,142,持分移轉,05100028
RPTNMLPLKIHFFEL88DA,仙師段,2.27,都市：住,10000,142,持分移轉,05100042
RPTNMLPLKIHFFEL88DA,仙師段,2.16,都市：住,10000,142,持分移轉,05100056
RPTNMLPLKIHFFEL88DA,仙師段,2.05,都市：住,10000,142,持分移轉,05100068
RPQNMLSKKIHFFEL78DA,石圍墻段石圍墻小段,349.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,07560003
RPSNMLTKKIHFFAL68DA,豐新段,99.57,非都市：特定農業區 ; 非都市編定：農牧用地,53507,3319,持分移轉,06680000
RPXQMLOJJHIFFCB97DA,協成段,238.67,都市：農,32,1,持分移轉,02100000
RPXQMLOJJHIFFCB97DA,協成段,.44,都市：農,32,1,持分移轉,02230000
RPXQMLOJJHIFFCB97DA,協成段,37.72,都市：農,56,3,持分移轉,02270000
RPXQMLOJJHIFFCB97DA,協成段,146.29,都市：農,56,3,持分移轉,02280000
RPXQMLOJJHIFFCB97DA,協成段,67.07,都市：農,56,3,持分移轉,02300000
RPXQMLOJJHIFFCB97DA,協成段,575.45,都市：農,56,3,持分移轉,02320000
RPQRMLOJJHIFFCB37DA,協成段,143.92,都市：農,24,1,持分移轉,01810000
RPQRMLOJJHIFFCB37DA,協成段,122.96,都市：其他:道路用路,24,1,持分移轉,01810001
RPQRMLOJJHIFFCB37DA,協成段,537.51,都市：農,16,1,持分移轉,02030000
RPQRMLOJJHIFFCB37DA,協成段,236.24,都市：其他:道路用地,32,1,持分移轉,02100001
RPQRMLOJJHIFFCB37DA,協成段,25.91,都市：其他:道路用地,32,1,持分移轉,02230001
RPVPMLRKKIHFFCB18DA,何安段,57.50,都市：住,100000,8066,持分移轉,03610000
RPVPMLRKKIHFFCB18DA,何安段,7.70,都市：住,100000,8066,持分移轉,03610003
RPVPMLRKKIHFFCB18DA,何安段,32.81,都市：住,100000,8066,持分移轉,03610004
RPWPMLRKKIHFFCB28DA,台安段,860.00,都市：農,1,1,全筆移轉,02500000
RPVPMLRJJHIFFAB67CA,土庫段,12.00,都市：其他:道路用地,1,1,全筆移轉,00400251
RPWQMLMLKIHFFBB87DA,大豐段,227.93,都市：其他:風景區,1,1,全筆移轉,01030000
RPWQMLMLKIHFFBB87DA,大豐段,252.28,都市：其他:風景區,1,1,全筆移轉,01020000
RPWQMLMLKIHFFBB87DA,大豐段,5.42,都市：其他:風景區,10000,270,持分移轉,00880000
RPWQMLMLKIHFFBB87DA,大豐段,350.59,都市：其他:風景區,10000,270,持分移轉,00710000
RPVOMLTJJHIFFAB87DA,東勢子段,28.34,都市：住,10000,1038,持分移轉,00240160
RPTNMLRLKIHFFAB57CA,旱新段,59.37,都市：住,1,1,全筆移轉,01300001
RPTNMLRLKIHFFAB57CA,旱新段,.14,都市：住,29,1,持分移轉,01300008
RPTNMLRLKIHFFAB57CA,旱新段,1.15,都市：住,56,1,持分移轉,01300012
RPSOMLTKKIHFFAB77DA,東勢子段,18.79,都市：住,10000,53,持分移轉,00470000
RPPPMLRJJHIFFCL28CA,銀聯段,95.00,都市：住,1,1,全筆移轉,15020008
RPUOMLMJJHIFFHL68CA,中華段,63.73,都市：住,1,1,全筆移轉,05120000
RPUOMLMJJHIFFHL68CA,中華段,10.55,都市：住,18,1,持分移轉,05290000
