鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
北屯區,房地(土地+建物)+車位,台中市北屯區景和東街３５８號６樓之２,18.47,住,,,1011211,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951226,141.77,3,2,2,有,有,5400000,38090,坡道平面,0.0,0,,RPQQMLTJJHIFFBB57CA,71.38,1.46,7.55,,
北屯區,房地(土地+建物),台中市北屯區松和街２１７號四樓之１,16.74,住,,,1011130,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810611,90.59,2,2,1,有,無,2400000,26493,,0.0,0,,RPSPMLTJJHIFFBB67CA,65.07,3.12,0.0,,
北區,房地(土地+建物),台中市北區篤行路90巷26號； 篤行路90巷31號地下層,22.03,商,,,1011129,土地1建物2車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0701030,98.85,2,2,1,有,無,2200000,22256,,0.0,0,,RPSRMLRJJHIFFBB67CA,98.85,0.0,0.0,,
北屯區,房地(土地+建物),台中市北屯區太原路三段150巷6弄4號二樓,27.0,住,,,1011206,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680126,90.47,3,2,2,有,無,3350000,37029,,0.0,0,,RPQNMLSJJHIFFBB17CA,77.4,0.0,13.07,,
北屯區,房地(土地+建物)+車位,台中市北屯區東光路７２４巷１１號１２樓,14.46,住,,,1011208,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830512,130.22,3,2,2,有,無,3600000,27646,坡道機械,0.0,0,,RPUQMLSJJHIFFBB87CA,85.35,0.73,10.33,,
北屯區,房地(土地+建物),台中市北屯區景賢五路６６號,158.77,住,,,1011212,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010927,383.2,5,3,6,有,無,26800000,69937,,0.0,0,,RPVRMLSJJHIFFBB08CA,358.87,0.0,24.33,,
北屯區,房地(土地+建物),台中市北屯區景賢五路６８號,158.77,住,,,1011212,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010927,383.68,5,3,6,有,無,26500000,69068,,0.0,0,,RPWRMLSJJHIFFBB18CA,359.35,0.0,24.33,,
北屯區,房地(土地+建物)+車位,台中市北屯區崇德九路369號七樓之7,29.03,住,,,1011205,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000704,268.75,4,2,2,有,有,16600000,61767,坡道平面,64.6,0,,RPTSMLOJJHIFFBB57CA,121.96,9.92,10.33,,
北屯區,房地(土地+建物)+車位,台中市北屯區大連路三段21巷61號10樓之1,19.0,住,,,1011204,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831207,114.06,3,2,2,有,有,4200000,36823,坡道機械,0.0,0,,RPRSMLOJJHIFFBB37CA,79.84,2.25,7.11,,
北區,房地(土地+建物)+車位,台中市北區天津路二段４９巷３之１號４樓,18.84,住,,,1011216,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830430,140.14,3,2,2,有,有,5600000,39960,坡道平面,0.0,0,,RPURMLOJJHIFFBB57CA,83.45,3.0,8.61,,
北區,房地(土地+建物),台中市北區健行路４４３號９樓之２０,3.96,住,,,1011221,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840526,33.13,1,0,1,有,有,1000000,30184,,0.0,0,,RPPNMLPJJHIFFBB76CA,17.15,0.0,3.58,,
北屯區,房地(土地+建物)+車位,台中市北屯區興安路一段３０號４樓之１６　,21.02,住,,,1011210,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880309,157.58,3,2,2,有,有,5700000,36172,坡道平面,0.0,0,,RPQNMLPJJHIFFBB86CA,83.18,0.0,10.77,,
北屯區,房地(土地+建物),台中市北屯區松山街８３號五樓之１,23.01,住,,,1011202,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810908,174.16,4,2,2,有,有,5350000,30719,,0.0,0,,RPSQMLRJJHIFFBB57CA,127.86,1.82,15.89,,
北區,房地(土地+建物),台中市北區青島路一段３８０之３號,30.37,住,,,1011215,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710605,112.5,3,2,2,有,無,3900000,34667,,0.0,0,,RPTQMLRJJHIFFBB67CA,99.31,0.0,13.19,,
北區,土地,賴厝段189-6地號,4.73,其他,,,1011102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,21142,,0.0,0,公共設施保留地之交易。,RPPRMLRJJHIFFBB37CA,0.0,0.0,0.0,,
北區,房地(土地+建物),台中市北區北平路二段2號,51.8,住,,,1011218,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0730831,184.59,2,3,2,有,無,15000000,81261,,0.0,0,,RPQRMLRJJHIFFBB47CA,173.04,3.84,7.71,,
北區,房地(土地+建物),台中市北區漢口路四段49號12樓之4,4.07,住,,,1011031,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821211,36.54,1,1,1,有,有,1130000,30925,,0.0,0,,RPSPMLRJJHIFFBB47CA,23.01,0.0,3.28,,
北屯區,房地(土地+建物),台中市北屯區北屯路２９８巷６之６弄２３號,158.14,住,,,1011022,土地5建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,0930802,362.53,7,3,3,有,有,18800000,51858,,0.0,0,,RPOPMLRJJHIFFBB07CA,331.15,0.92,21.65,,
北屯區,房地(土地+建物),台中市北屯區旅順路二段２０１號　,13.22,住,,,1011224,土地1建物1車位0,一層，二層，騎樓,十三層,店面(店鋪),住商用,鋼筋混凝土造,0840321,117.93,1,2,2,有,有,4500000,38158,,0.0,0,,RPTPMLOJJHIFFBB27CA,94.88,2.05,0.0,,
東區,土地,旱溪段30-24地號,37.0,其他,,,1011205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,13514,,0.0,0,,RPVNMLRKJHIFFAB57CA,0.0,0.0,0.0,,
東區,房地(土地+建物)+車位,台中市東區東英七街３０號二樓之三,28.67,住,,,1011210,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011005,206.15,3,2,2,有,有,9950000,48266,一樓平面,20.05,0,,RPPOMLRKJHIFFAB07CA,109.16,5.64,11.76,,
西區,土地,麻園頭段171-87地號,22.0,其他,,,1011217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1089000,49500,,0.0,0,,RPQNMLQKJHIFFAB96CA,0.0,0.0,0.0,,
中區,房地(土地+建物),台中市中區中華路一段１２１號１１樓之１６,1.65,商,,,1011211,土地1建物1車位0,十一層,十九層,套房(1房1廳1衛),見其他登記事項,鋼骨鋼筋混凝土造,0850520,23.11,1,1,1,有,有,700000,30290,,0.0,0,,RPOOMLQKJHIFFAB86CA,18.36,1.68,3.07,,
南區,房地(土地+建物),台中市南區大慶街二段１１之４３巷３弄３２號,93.06,住,,,1011125,土地8建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0931025,174.84,3,2,3,有,無,11600000,66346,,0.0,0,,RPPRMLPKJHIFFAB17CA,167.53,0.0,7.31,,
南區,房地(土地+建物)+車位,台中市南區工學路１26巷36號14樓之1,14.83,住,,,1011206,土地2建物3車位0,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841130,123.46,3,2,2,有,有,4380000,35480,坡道機械,0.0,0,,RPRNMLLKJHIFFAB56CA,75.67,0.0,8.5,,
西區,房地(土地+建物),台中市西區日進街１１０號五樓之十七,4.76,住,,,1011215,土地1建物1車位0,五層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830208,38.04,1,1,1,有,有,1130000,29706,,0.0,0,,RPPNMLLKJHIFFAB98CA,24.17,0.0,2.89,,
中區,土地,中華段七小段5-13地號,81.0,其他,,,1011205,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2802000,34593,,0.0,0,,RPUNMLLKJHIFFAB86CA,0.0,0.0,0.0,,
西區,房地(土地+建物)+車位,台中市西區英才路470巷7號8樓之3、英才路470巷7號8樓之4,8.78,住,,,1011217,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830606,68.33,1,0,1,有,有,1570000,22977,升降機械,2.48,0,,RPOQMLKKJHIFFAB09CA,27.46,3.0,5.36,,
南區,土地,下橋子頭段282-6地號,91.0,其他,,,1011213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3264000,35868,,0.0,0,,RPQOMLLKJHIFFAB56CA,0.0,0.0,0.0,,
西區,房地(土地+建物)+車位,台中市西區華美西街一段１３７號八樓之１,43.63,住,,,1011125,土地1建物1車位2,八層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0800204,402.82000000000005,0,0,0,無,有,12000000,29790,坡道機械,0.0,0,,RPSPMLLKJHIFFAB86CA,264.54,0.0,0.0,,
西區,房地(土地+建物),台中市西區三民路１段３６號１７樓之１７,2.5,住,,,1011223,土地2建物2車位0,十七層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840113,31.0,1,0,1,有,有,495000,15968,,0.0,0,,RPXPMLLKJHIFFAB37CA,19.77,0.0,1.71,,
南區,土地,頂橋子頭段100-196地號,187.07,其他,,,1011211,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6908279,36929,,0.0,0,,RPUOMLSJJHIFFAB57CA,0.0,0.0,0.0,,
西區,房地(土地+建物),台中市西區大全街２號,134.0,住,,,1011130,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1000719,371.38,3,2,5,有,無,30000000,80780,,0.0,0,,RPUNMLSJJHIFFAB47CA,339.65,0.0,31.73,,
東區,房地(土地+建物)+車位,台中市東區十甲路４１５號４樓之１,11.79,住,,,1011207,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830702,97.88,2,2,2,有,有,2400000,24520,坡道機械,0.0,0,,RPXOMLSJJHIFFAB87CA,73.06,0.0,6.29,,
西區,房地(土地+建物),台中市西區向上路一段105號9樓之1,6.31,商,,,1011120,土地1建物2車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830511,70.4,1,1,1,有,有,2200000,31250,,0.0,0,,RPSNMLSJJHIFFAB27CA,47.11,4.28,0.0,,
中區,房地(土地+建物),台中市南區民族路６４號１０樓之７,5.88,商,,,1011216,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0770929,50.66,1,1,1,有,有,870000,17173,,0.0,0,,RPUNMLTJJHIFFAB57CA,34.29,0.0,0.0,,
南區,房地(土地+建物)+車位,台中市南區五權南一路５１號十三樓之三,9.11,住,,,1011217,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010528,101.14,2,2,1,有,有,4300000,42515,坡道平面,0.0,0,,RPTOMLRJJHIFFAB37CA,46.28,0.0,3.68,,
東區,房地(土地+建物)+車位,台中市東區十甲路４１５號４樓之２,11.6,住,,,1011218,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830702,93.51,3,2,2,有,有,2800000,29943,坡道機械,0.0,0,,RPQNMLPJJHIFFAB76CA,0.0,0.0,0.0,,
南區,房地(土地+建物),台中市南區五權南路４８３號１６樓之７,5.24,住,,,1011213,土地1建物1車位0,十六層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970121,68.15,2,2,2,有,有,3600000,52825,,0.0,0,,RPUNMLTKJHIFFAB67CA,38.27,0.0,6.56,,
南區,房地(土地+建物),台中市南區五權南路４８３號１６樓之６,5.3,住,,,1011213,土地1建物1車位0,十六層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970121,69.0,2,2,2,有,有,3600000,52174,,0.0,0,,RPWNMLTKJHIFFAB87CA,34.7,0.0,10.71,,
西區,土地,土庫段40-251地號,12.0,其他,,,1011222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,617760,51480,,0.0,0,,RPXPMLLLJHIFFAB47CA,0.0,0.0,0.0,,
東區,房地(土地+建物)+車位,台中市東區旱溪東路一段300號七樓之十三,12.59,商,,,1011203,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950801,133.44,3,2,2,有,有,4500000,33723,坡道平面,12.62,0,,RPQOMLNLJHIFFAB86CA,68.44,3.48,10.8,,
東區,房地(土地+建物),台中市東區台中路１２５號１３樓之１,25.62,商,,,1011210,土地1建物3車位0,十三層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0841228,165.6,3,3,3,有,有,3750000,22646,,0.0,0,,RPWNMLPLJHIFFAB57CA,0.0,0.0,0.0,,
中區,房地(土地+建物),台中市中區中華路１段１２１號５樓之３,1.35,商,,,1011217,土地1建物1車位0,五層,十九層,套房(1房1廳1衛),見其他登記事項,鋼骨鋼筋混凝土造,0850520,34.7,1,1,2,有,有,600000,17291,,0.0,0,,RPTPMLOLJHIFFAB37CA,18.91,1.65,2.28,,
西屯區,土地,下石碑段2268-35地號,117.0,其他,,,1011222,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,20513,,0.0,0,,RPSPMLLKJHIFFCB07CA,0.0,0.0,0.0,,
西屯區,房地(土地+建物)+車位,台中市西屯區櫻城六街6號8樓,20.3,住,,,1011211,土地1建物2車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800209,131.85,3,2,2,有,有,5480000,41562,坡道機械,0.0,0,,RPQSMLRJJHIFFCB67CA,89.95,1.32,12.64,,
西屯區,房地(土地+建物),台中市西屯區逢甲路２２５巷１１號,24.06,住,,,1011204,土地1建物1車位0,一層，二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880506,191.39999999999998,2,0,2,有,有,12000000,62696,,0.0,0,,RPWOMLRJJHIFFCB87CA,123.31,0.0,15.58,,
西屯區,房地(土地+建物)+車位,台中市西屯區上明一街73號十四樓之1,15.35,商,,,1011201,土地2建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820615,102.05,3,2,2,有,有,4320000,42332,升降平面,0.0,0,,RPSRMLSJJHIFFCB87CA,68.08,2.04,6.85,,
南屯區,房地(土地+建物)+車位,台中市南屯區忠勇路１０９號九樓之１,13.03,住,,,1011213,土地1建物1車位1,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830905,125.03,3,2,2,有,有,4200000,33592,坡道機械,0.0,0,,RPSOMLTJJHIFFCB67CA,80.55,1.41,13.75,,
南屯區,土地,鎮南段626-3地號,1464.0,農,,,1011103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48700000,33265,,0.0,0,,RPOOMLTJJHIFFCB27CA,0.0,0.0,0.0,,
西屯區,土地,西屯段1174-1地號,3.49,其他,,,1011206,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,180000,51576,,0.0,0,,RPVOMLQKJHIFFCB77CA,0.0,0.0,0.0,,
西屯區,房地(土地+建物)+車位,台中市西屯區福恩里工業區一路２巷１７號４樓之２,23.31,住,,,1011226,土地1建物1車位1,四層,十五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811221,123.18,2,1,1,有,有,6000000,48709,坡道平面,0.0,0,,RPPNMLQKJHIFFCB07CA,100.91,0.0,22.27,,
南屯區,土地,鎮安段87-3地號,692.0,住,,,1011201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24070000,34783,,0.0,0,,RPWRMLQKJHIFFCB18CA,0.0,0.0,0.0,,
西屯區,房地(土地+建物),台中市西屯區上安路６０之６號八樓之２,3.73,住,,,1011212,土地1建物1車位0,八層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841030,30.58,1,0,1,有,有,1460000,47744,,0.0,0,,RPUSMLQKJHIFFCB08CA,15.26,0.0,3.49,,
西屯區,房地(土地+建物)+車位,台中市西屯區天水西五街1號十樓之1,24.58,住,,,1011122,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010523,155.29000000000002,3,2,2,有,有,10000000,64396,坡道平面,26.21,0,,RPXSMLQKJHIFFCB38CA,70.44,1.27,15.05,,
西屯區,土地,福安段174-1地號,116.0,住,,,1011216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,86207,,0.0,0,,RPRSMLOKJHIFFCB57CA,0.0,0.0,0.0,,
西屯區,土地,福順段188地號,72.14,住,,,1011221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6329000,87732,,0.0,0,,RPRRMLOKJHIFFCB47CA,0.0,0.0,0.0,,
西屯區,房地(土地+建物)+車位,台中市西屯區大安西街４０號,14.53,住,,,1011224,土地1建物1車位1,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820511,90.53,2,1,1,有,無,3600000,39766,坡道機械,0.0,0,,RPUNMLOKJHIFFCB37CA,48.88,10.14,0.0,,
南屯區,房地(土地+建物),台中市南屯區大昌街７０號,75.0,住,,,1011212,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0750721,130.65,4,2,2,有,無,11000000,84194,,0.0,0,,RPXNMLOKJHIFFCB67CA,100.91,22.84,6.9,,
西屯區,房地(土地+建物)+車位,台中市西屯區國安一路６７之８號十一樓之２,15.53,住,,,1011210,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960907,117.73,3,2,2,有,有,8000000,67952,坡道平面,20.98,0,,RPXVMLLMJHIFFCB38CA,71.48,5.99,4.87,,
西屯區,房地(土地+建物),台中市西屯區文心路二段５４６號十二樓之５,8.14,住,,,1011213,土地2建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961122,48.1,1,1,1,有,有,4850000,100832,,0.0,0,,RPPTMLTLJHIFFCB08CA,45.68,0.54,1.88,,
西屯區,房地(土地+建物),台中市西屯區青海路二段351號十樓之2,4.82,住,,,1011204,土地1建物1車位0,十層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830517,48.55,1,1,1,有,有,1980000,40783,,0.0,0,,RPXNMLKMJHIFFCB47CA,34.14,3.98,7.92,,
西屯區,房地(土地+建物)+車位,台中市西屯區西平里漢翔路３７號10樓之１,34.04,住,,,1011210,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,273.53,4,2,2,有,有,15680000,57325,坡道平面,0.0,2600000,,RPSOMLSLJHIFFCB77CA,125.66,2.94,11.51,,
西屯區,房地(土地+建物)+車位,台中市西屯區西平里漢翔路３７號１２樓之１,34.04,住,,,1011217,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,273.53,4,2,2,有,有,15430000,56411,坡道平面,0.0,2800000,,RPOPMLSLJHIFFCB47CA,125.66,2.94,11.51,,
西屯區,房地(土地+建物)+車位,台中市西屯區西平里漢翔路３７號１２樓之２,30.05,住,,,1011210,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,243.22,3,2,2,有,有,14140000,58137,坡道平面,0.0,2500000,,RPQPMLSLJHIFFCB67CA,106.26,3.5,10.57,,
西屯區,房地(土地+建物)+車位,台中市西屯區西平里漢翔路３9號7樓之1,25.87,住,,,1011210,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,210.13,3,2,2,有,有,12600000,59963,坡道平面,0.0,1200000,,RPWNMLSLJHIFFCB08CA,106.26,3.5,10.57,,
西屯區,房地(土地+建物)+車位,台中市西屯區西平里漢翔路３７號11樓之2,29.84,住,,,1011210,土地1建物1車位2,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,241.59,3,2,2,有,有,13800000,57122,坡道平面,0.0,2400000,,RPOOMLSLJHIFFCB37CA,106.26,3.5,10.57,,
西屯區,房地(土地+建物)+車位,台中市西屯區西平里漢翔路３9號14樓之2,33.04,住,,,1011210,土地1建物1車位2,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,277.18,4,2,2,有,有,16560000,59745,坡道平面,0.0,2800000,,RPXQMLNLJHIFFCB97CA,120.63,6.0,15.69,,
西屯區,房地(土地+建物)+車位,台中市西屯區上石里西屯路二段２６９之２２號８樓之３,13.46,住,,,1010509,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,116.21000000000001,2,2,1,有,有,5850000,50340,坡道機械,0.0,0,,RPWSMLNLJHIFFCB08CA,47.92,3.02,6.57,,
西屯區,房地(土地+建物)+車位,台中市西屯區西平里漢翔路３７號14樓之2,30.18,住,,,1011210,土地1建物1車位2,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,246.04000000000002,3,2,2,有,有,14300000,58121,坡道平面,0.0,2600000,,RPXRMLPLJHIFFCB28CA,105.78,4.83,10.57,,
西屯區,房地(土地+建物)+車位,台中市西屯區西平里漢翔路３７號9樓之2,30.25,住,,,1011210,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,244.86,3,2,2,有,有,13180000,53827,坡道平面,0.0,2600000,,RPSRMLPLJHIFFCB77CA,106.26,3.5,10.57,,
西屯區,房地(土地+建物)+車位,台中市西屯區西平里漢翔路３７號３樓之２,25.87,住,,,1011210,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,210.13,3,2,2,有,有,11730000,55823,坡道平面,0.0,1100000,,RPVQMLPLJHIFFCB97CA,106.26,3.5,10.57,,
西屯區,房地(土地+建物)+車位,台中市西屯區西平里漢翔路３9號9樓之2,33.84,住,,,1011210,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,271.9,4,2,2,有,有,15500000,57006,坡道平面,0.0,2500000,,RPOUMLPLJHIFFCB67CA,125.66,2.94,11.51,,
西屯區,房地(土地+建物)+車位,台中市西屯區西平里漢翔路３9號7樓之2,34.04,住,,,1011210,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,273.53,4,2,2,有,有,15450000,56484,坡道平面,0.0,2800000,,RPWTMLPLJHIFFCB38CA,125.66,2.94,11.51,,
西屯區,房地(土地+建物)+車位,台中市西屯區西平里漢翔路３９號１２樓之２,33.84,住,,,1011210,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,271.9,4,2,2,有,有,15930000,58588,坡道平面,0.0,2700000,,RPRUMLPLJHIFFCB97CA,125.66,2.94,11.51,,
西屯區,房地(土地+建物)+車位,台中市西屯區西平里漢翔路３9號13樓之2,33.84,住,,,1011210,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,271.9,4,2,2,有,有,16050000,59029,坡道平面,0.0,2700000,,RPSUMLPLJHIFFCB08CA,125.66,2.94,11.51,,
西屯區,房地(土地+建物)+車位,台中市西屯區西平里漢翔路３７號13樓之１,33.84,住,,,1011210,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,271.9,4,2,2,有,有,16080000,59139,坡道平面,0.0,2700000,,RPSQMLPLJHIFFCB67CA,125.66,2.94,11.51,,
西屯區,房地(土地+建物)+車位,台中市西屯區西平里漢翔路３７號４樓之１,34.04,住,,,1011210,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,273.53,4,2,2,有,有,14750000,53925,坡道平面,0.0,2200000,,RPWNMLPLJHIFFCB77CA,125.66,2.94,11.51,,
西屯區,房地(土地+建物),台中市西屯區惠安巷１１０弄９之１號３樓,17.0,住,,,1011017,土地1建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0791207,49.04,1,1,1,有,無,2100000,42822,,0.0,0,,RPVRMLOLJHIFFCB97CA,42.9,0.0,5.2,,
南屯區,房地(土地+建物)+車位,台中市南屯區公益路二段３６０號１１樓,12.18,住,,,1011213,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0930209,140.63,3,2,2,有,有,8500000,60442,坡道平面,13.27,0,,RPSSMLOLJHIFFCB77CA,67.33,1.47,15.3,,
西屯區,房地(土地+建物)+車位,台中市西屯區惠來里市政北七路９９號二十樓之2,25.15,其他,,,1011123,土地1建物1車位2,二十層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010815,409.2,0,0,0,無,有,48300000,132568,坡道平面,65.98,2800000,,RPORMLOLJHIFFCB27CA,197.06,8.37,26.42,,
西屯區,房地(土地+建物),台中市西屯區上石里西屯路二段２６９之２１號３樓之３,8.91,住,,,1010611,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,59.83,1,1,1,有,有,3250000,54321,,0.0,0,,RPQPMLNLJHIFFCB17CA,34.37,1.8,2.15,,
西屯區,房地(土地+建物),台中市西屯區上石里西屯路二段２６９之２１號４樓之６,9.53,住,,,1010306,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,64.68,1,1,1,有,有,3540000,54731,,0.0,0,,RPOQMLNLJHIFFCB07CA,36.61,2.08,2.83,,
西屯區,土地,民安段1718-2地號,469.9,住,,,1011207,土地18建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27012308,57485,,0.0,0,建地及包含公共設施保留地之交易。持分比例狹小買賣價款含買方代為清償賣方未償之債務及增值稅費,RPWPMLLLJHIFFCB57CA,0.0,0.0,0.0,,
西屯區,房地(土地+建物),台中市西屯區西安街277巷25弄20號,7.72,住,,,1011130,土地1建物1車位0,騎樓，一層,八層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0880529,52.62,1,1,1,有,無,3600000,68415,,0.0,0,,RPPPMLSKJHIFFCB47CA,42.47,0.0,0.0,,
神岡區,房地(土地+建物)+車位,台中市神岡區大社里大漢街６３巷２０號五樓,22.9,住,,,1011119,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850202,89.75,3,1,2,有,無,3250000,36212,升降機械,0.0,0,,RPUNMLKKJHIFFAL77CA,79.32,1.56,8.87,,
豐原區,土地,豐原段881-78地號,350.0,住,,,1011129,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11550000,33000,,0.0,0,,RPTNMLTJJHIFFAL48CA,0.0,0.0,0.0,,
