編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPUOMLNLQHJGFDB58DA,庄前段,56.04,都市：其他:農業區,1,1,全筆移轉,09130000
RPVPMLRKOHJGFFB09DA,朝天段,4.84,都市：其他:農業區,100000,5723,持分移轉,07350000
RPVPMLRKOHJGFFB09DA,朝天段,41.92,都市：其他:農業區,100000,13855,持分移轉,07350006
RPQPMLPLOHJGFFB48DA,朝天段,11.94,都市：其他:農業區,100000,14120,持分移轉,07350000
RPQPMLPLOHJGFFB48DA,朝天段,90.99,都市：其他:農業區,1,1,全筆移轉,07350005
RPQPMLPLOHJGFFB48DA,朝天段,31.42,都市：其他:農業區,9,1,持分移轉,07400000
RPPNMLTLOHJGFFB58DA,市鎮南段,13.88,都市：其他:第三種商業區,10000,31,持分移轉,01490000
RPTOMLNKLHJGFDB87DA,神圳段,82.98,都市：其他:第一之二種住宅區,1,1,全筆移轉,03740030
RPVOMLMKNHJGFFB38DA,六福段,31.71,都市：其他:第二種住宅區,100000,5097,持分移轉,06080000
RPVOMLMKNHJGFFB38DA,六福段,2.46,都市：其他:第二種住宅區,180,1,持分移轉,06160000
RPWNMLPLMHJGFGB78DA,新盛段,19.91,都市：其他:住宅區,100000,566,持分移轉,05480000
RPPNMLMKOHJGFAB27DA,旱平段,26.36,都市：其他:第二種住宅區,100000,1175,持分移轉,04060000
RPTNMLOJPHJGFKB88DA,竹泉段,53.00,都市：其他:第四種住宅區,1,1,全筆移轉,02640005
RPTNMLOJPHJGFKB88DA,竹泉段,21.80,都市：其他:第四種住宅區,20,1,持分移轉,02640024
RPUQMLQLOHJGFCB78DA,台安段,42.92,都市：其他:農業區,77,1,持分移轉,02120000
RPUQMLQLOHJGFCB78DA,台安段,70.47,都市：其他:農業區,1,1,全筆移轉,02120129
RPUOMLTJPHJGFFB09DA,菁埔北段,1039.99,都市：其他:農業區,24,6,持分移轉,13390000
RPTSMLQLOHJGFFB56DA,成衣段,38.87,都市：其他:第四種住宅區,10000,152,持分移轉,00050000
RPRPMLRLOHJGFIB09DA,仁城段,1.83,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070000
RPRPMLRLOHJGFIB09DA,仁城段,.09,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070001
RPRPMLRLOHJGFIB09DA,仁城段,22.24,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,07070007
RPRPMLRLOHJGFIB09DA,仁美段,16.06,非都市：一般農業區 ; 非都市編定：甲種建築用地,50,1,持分移轉,13230000
RPRPMLRLOHJGFIB09DA,仁美段,25.06,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,13230021
RPRPMLRLOHJGFIB09DA,仁美段,4.29,都市：其他:住宅區,50,1,持分移轉,13240001
RPRPMLRLOHJGFIB09DA,仁美段,1.10,都市：其他:住宅區,50,1,持分移轉,13240004
RPUOMLRLOHJGFIB66DA,仁城段,1.83,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070000
RPUOMLRLOHJGFIB66DA,仁城段,.09,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070001
RPUOMLRLOHJGFIB66DA,仁美段,16.06,非都市：一般農業區 ; 非都市編定：甲種建築用地,50,1,持分移轉,13230000
RPUOMLRLOHJGFIB66DA,仁美段,46.71,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,13230013
RPUOMLRLOHJGFIB66DA,仁美段,4.29,都市：其他:住宅區,50,1,持分移轉,13240001
RPUOMLRLOHJGFIB66DA,仁美段,1.10,都市：其他:住宅區,50,1,持分移轉,13240004
RPWNMLQKPHJGFCB68DA,台安段,42.92,都市：其他:農業區,77,1,持分移轉,02120000
RPWNMLQKPHJGFCB68DA,台安段,64.57,都市：其他:農業區,1,1,全筆移轉,02120108
RPVWMLMKPHJGFBB98DA,仁和段,5.28,都市：其他:第一種商業區,10000,39,持分移轉,05130000
RPOOMLKMNHJGFIB97DA,德芳段,38.60,都市：其他:住宅區,100000,2337,持分移轉,03180000
RPVWMLMKPHJGFBB98DA,仁和段,8.53,都市：其他:第一種商業區,10000,39,持分移轉,05240000
RPVWMLMKPHJGFBB98DA,仁和段,3.54,都市：其他:第一種商業區,10000,39,持分移轉,05260000
RPVWMLMKPHJGFBB98DA,仁和段,5.12,都市：其他:第一種商業區,10000,39,持分移轉,05280000
RPRQMLNJQHJGFKB98DA,竹師段,12.53,都市：其他:第四種住宅區,93,4,持分移轉,01240000
RPRQMLNJQHJGFKB98DA,竹師段,.71,都市：其他:第四種住宅區,42,1,持分移轉,01410000
RPRQMLNJQHJGFKB98DA,竹師段,31.20,都市：其他:第四種住宅區,10000,729,持分移轉,01430000
RPVSMLQJQHJGFFB76DA,興農段,23.43,都市：其他:第四種住宅區,100000,823,持分移轉,07840000
RPVSMLQJQHJGFFB76DA,興農段,.77,都市：其他:第四種住宅區,100000,416,持分移轉,07890000
RPUQMLNJQHJGFKB66DA,竹師段,18.79,都市：其他:第四種住宅區,31,2,持分移轉,01240000
RPUQMLNJQHJGFKB66DA,竹師段,8.05,都市：其他:第四種住宅區,1,1,全筆移轉,01250000
RPUQMLNJQHJGFKB66DA,竹師段,6.00,都市：其他:第四種住宅區,1,1,全筆移轉,01260000
RPUQMLNJQHJGFKB66DA,竹師段,.71,都市：其他:第四種住宅區,84,2,持分移轉,01410000
RPUQMLNJQHJGFKB66DA,竹師段,31.20,都市：其他:第四種住宅區,20000,1458,持分移轉,01430000
RPSSMLQJQHJGFFB09DA,興農段,25.25,都市：其他:第四種住宅區,100000,887,持分移轉,07840000
RPSSMLQJQHJGFFB09DA,興農段,.83,都市：其他:第四種住宅區,100000,450,持分移轉,07890000
RPSPNLQJQHJGFFB88DA,興農段,24.37,都市：其他:第四種住宅區,100000,856,持分移轉,07840000
RPSPNLQJQHJGFFB88DA,興農段,.80,都市：其他:第四種住宅區,100000,433,持分移轉,07890000
RPSQNLLJQHJGFCB18DA,建功段,10.94,都市：其他:第五種住宅區,100000,134,持分移轉,00040000
RPXRNLLJQHJGFCB78DA,建功段,9.39,都市：其他:第五種住宅區,100000,115,持分移轉,00040000
RPRNMLMLQHJGFDB08DA,十三張段,20.53,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,812,持分移轉,05690000
RPQQMLSKPHJGFCB58DA,建功段,10.12,都市：其他:第五種住宅區,100000,124,持分移轉,00040000
RPRNMLMLQHJGFDB08DA,十三張段,63.69,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,05690003
RPONNLPKQHJGFJB68DA,育賢段,19.14,都市：其他:住宅區,10000,18,持分移轉,01810001
RPVTMLTKPHJGFCB86DA,建功段,9.39,都市：其他:第五種住宅區,100000,115,持分移轉,00040000
RPTNMLLKOHJGFFB08DA,大學段,2.89,都市：其他:第二種住宅區,18,1,持分移轉,04050009
RPVNMLOJPHJGFDB38DA,大社東段,50.66,都市：其他:第一之一種住宅區,5,1,持分移轉,10030001
RPTNMLLKOHJGFFB08DA,大學段,98.15,都市：其他:第二種住宅區,1,1,全筆移轉,04050012
RPVNMLOJPHJGFDB38DA,大社東段,81.81,都市：其他:第一之一種住宅區,1,1,全筆移轉,10030002
RPSRMLSLMHJGFGB09DA,新盛段,19.42,都市：其他:住宅區,100000,552,持分移轉,05480000
RPRPMLRKOHJGFIB98DA,溪南西段,23.17,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,1323,持分移轉,09810000
RPSOMLSLMHJGFGB78DA,新盛段,27.19,都市：其他:住宅區,100000,773,持分移轉,05480000
RPXQMLRJOHJGFBB88DA,仁和段,5.01,都市：其他:第一種商業區,10000,37,持分移轉,05130000
RPXQMLRJOHJGFBB88DA,仁和段,8.09,都市：其他:第一種商業區,10000,37,持分移轉,05240000
RPXQMLRJOHJGFBB88DA,仁和段,3.36,都市：其他:第一種商業區,10000,37,持分移轉,05260000
RPXQMLRJOHJGFBB88DA,仁和段,4.86,都市：其他:第一種商業區,10000,37,持分移轉,05280000
RPSNMLOKMHJGFIB38DA,西湖北段,19.13,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,2420,持分移轉,07300000
RPSNMLOKMHJGFIB38DA,西湖北段,48.37,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,07300022
RPRRMLSKOHJGFFB98DA,梧棲段,11.01,都市：其他:第三種商業區,10000,34,持分移轉,28400000
RPVPMLQJOHJGFAB38DA,旱平段,26.36,都市：其他:第二種住宅區,100000,1175,持分移轉,04060000
RPSRMLSKOHJGFFB09DA,梧棲段,11.01,都市：其他:第三種商業區,10000,34,持分移轉,28400000
RPRQNLSLOHJGFBB68DA,文北段,8.78,都市：其他:第二之一種住宅區,100000,397,持分移轉,00680000
RPRQNLSLOHJGFBB68DA,文北段,16.52,都市：其他:第二之一種住宅區,100000,397,持分移轉,00690000
RPTOMLRLOHJGFHB09DA,大豐段,11.87,都市：其他:農業區,8508,1187,持分移轉,00710005
RPTOMLRLOHJGFHB09DA,摘星段,24.74,都市：其他:農業區,70000,4539,持分移轉,05280005
RPTOMLRLOHJGFHB09DA,摘星段,5.33,都市：其他:農業區,14,1,持分移轉,05300001
RPTOMLRLOHJGFHB09DA,摘星段,29.48,都市：其他:農業區,7,1,持分移轉,05310000
RPTOMLRLOHJGFHB09DA,摘星段,28.67,都市：其他:農業區,1,1,全筆移轉,05310003
RPTOMLRLOHJGFHB09DA,摘星段,51.71,都市：其他:農業區,1,1,全筆移轉,05310004
RPPOMLSLOHJGFBB18DA,文北段,8.78,都市：其他:第二之一種住宅區,100000,397,持分移轉,00680000
RPPOMLSLOHJGFBB18DA,文北段,16.52,都市：其他:第二之一種住宅區,100000,397,持分移轉,00690000
RPRRMLQLOHJGFBB48DA,仁和段,3.66,都市：其他:第一種商業區,10000,27,持分移轉,05130000
RPRRMLQLOHJGFBB48DA,仁和段,5.90,都市：其他:第一種商業區,10000,27,持分移轉,05240000
RPTQMLLMNHJGFBB08DA,仁和段,3.66,都市：其他:第一種商業區,10000,27,持分移轉,05130000
RPRRMLQLOHJGFBB48DA,仁和段,2.45,都市：其他:第一種商業區,10000,27,持分移轉,05260000
RPRRMLQLOHJGFBB48DA,仁和段,3.55,都市：其他:第一種商業區,10000,27,持分移轉,05280000
RPTQMLLMNHJGFBB08DA,仁和段,5.90,都市：其他:第一種商業區,10000,27,持分移轉,05240000
RPTQMLLMNHJGFBB08DA,仁和段,2.45,都市：其他:第一種商業區,10000,27,持分移轉,05260000
RPTQMLLMNHJGFBB08DA,仁和段,3.55,都市：其他:第一種商業區,10000,27,持分移轉,05280000
RPSRMLQLOHJGFBB58DA,仁和段,4.07,都市：其他:第一種商業區,10000,30,持分移轉,05130000
RPSVMLRJQHJGFFB86DA,興安西段,22.85,都市：其他:第四種住宅區,10000,50,持分移轉,00880000
RPSRMLQLOHJGFBB58DA,仁和段,6.56,都市：其他:第一種商業區,10000,30,持分移轉,05240000
RPSRMLQLOHJGFBB58DA,仁和段,2.72,都市：其他:第一種商業區,10000,30,持分移轉,05260000
RPSRMLQLOHJGFBB58DA,仁和段,3.94,都市：其他:第一種商業區,10000,30,持分移轉,05280000
RPXNMLOKQHJGFHB56DA,花眉庄段,17.55,都市：其他:農業區,11,1,持分移轉,11370000
RPXNMLOKQHJGFHB56DA,花眉庄段,1.63,都市：其他:農業區,11,1,持分移轉,11370001
RPXNMLOKQHJGFHB56DA,花眉庄段,47.79,都市：其他:農業區,1,1,全筆移轉,11370008
RPXNMLOKQHJGFHB56DA,花眉庄段,2.26,都市：其他:農業區,11,1,持分移轉,11370013
RPXONLRJQHJGFFB76DA,興安西段,20.57,都市：其他:第四種住宅區,10000,45,持分移轉,00880000
RPWSMLQLOHJGFFB86DA,成衣段,29.41,都市：其他:第四種住宅區,10000,115,持分移轉,00050000
RPTRMLQLOHJGFFB09DA,成衣段,39.38,都市：其他:第四種住宅區,10000,154,持分移轉,00050000
RPQNMLPKQHJGFJB78DA,育賢段,25.52,都市：其他:住宅區,10000,24,持分移轉,01810001
RPQNNLQJQHJGFFB48DA,興農段,24.37,都市：其他:第四種住宅區,100000,856,持分移轉,07840000
RPQNNLQJQHJGFFB48DA,興農段,.80,都市：其他:第四種住宅區,100000,433,持分移轉,07890000
RPTRNLPKQHJGFJB96DA,育賢段,25.52,都市：其他:住宅區,10000,24,持分移轉,01810001
RPRVMLPKQHJGFJB07DA,育賢段,31.90,都市：其他:住宅區,10000,30,持分移轉,01810001
RPPNMLTJOHJGFKB88DA,永順段,19.95,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,5063,持分移轉,06750000
RPPNMLTJOHJGFKB88DA,永順段,1.69,非都市：鄉村區 ; 非都市編定：乙種建築用地,84600,71,持分移轉,06760000
RPVOMLTJQHJGFEB56DA,新六分段,25.46,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,358,持分移轉,11940000
RPVOMLTJQHJGFEB56DA,新六分段,1.43,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,275,持分移轉,11940001
RPOQMLRKOHJGFFB48DA,朝天段,5.01,都市：其他:農業區,100000,5925,持分移轉,07350000
RPOQMLRKOHJGFFB48DA,朝天段,43.41,都市：其他:農業區,100000,14346,持分移轉,07350006
RPSPMLRKOHJGFIB09DA,溪南西段,24.06,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,1374,持分移轉,09810000
RPXRMLLKOHJGFCB58DA,逢大段,17.69,都市：其他:第二種創新研發專用區,100000,721,持分移轉,00350000
RPTUMLNJOHJGFBB48DA,仁和段,5.01,都市：其他:第一種商業區,10000,37,持分移轉,05130000
RPTUMLNJOHJGFBB48DA,仁和段,8.09,都市：其他:第一種商業區,10000,37,持分移轉,05240000
RPTUMLNJOHJGFBB48DA,仁和段,3.36,都市：其他:第一種商業區,10000,37,持分移轉,05260000
RPTUMLNJOHJGFBB48DA,仁和段,4.86,都市：其他:第一種商業區,10000,37,持分移轉,05280000
RPWPMLQJOHJGFAB48DA,旱平段,26.36,都市：其他:第二種住宅區,100000,1175,持分移轉,04060000
RPPRMLNJPHJGFDB08DA,育仁段,4.53,都市：其他:第二種住宅區,18,1,持分移轉,04470000
RPVNMLPLOHJGFGB88DA,新盛段,19.52,都市：其他:住宅區,100000,555,持分移轉,05480000
RPQOMLLKOHJGFAB37DA,旱平段,26.36,都市：其他:第二種住宅區,100000,1175,持分移轉,04060000
RPPRMLNJPHJGFDB08DA,育仁段,31.16,都市：其他:第二種住宅區,100000,4928,持分移轉,04520000
RPROMLOJPHJGFDB08DA,育仁段,4.53,都市：其他:第二種住宅區,18,1,持分移轉,04470000
RPROMLOJPHJGFDB08DA,育仁段,33.60,都市：其他:第二種住宅區,100000,5314,持分移轉,04520000
RPUOMLOJPHJGFDB38DA,育仁段,4.53,都市：其他:第二種住宅區,18,1,持分移轉,04470000
RPUOMLOJPHJGFDB38DA,育仁段,26.11,都市：其他:第二種住宅區,100000,4130,持分移轉,04520000
RPWOMLOJPHJGFDB58DA,育仁段,4.53,都市：其他:第二種住宅區,36,2,持分移轉,04470000
RPWOMLOJPHJGFDB58DA,育仁段,33.60,都市：其他:第二種住宅區,200000,10628,持分移轉,04520000
RPPPMLOJPHJGFDB97DA,育仁段,4.53,都市：其他:第二種住宅區,18,1,持分移轉,04470000
RPPPMLOJPHJGFDB97DA,育仁段,44.77,都市：其他:第二種住宅區,100000,7081,持分移轉,04520000
RPTOMLPLOHJGFFB68DA,成衣段,53.19,都市：其他:第四種住宅區,10000,208,持分移轉,00050000
RPWQMLPLOHJGFFB56DA,成衣段,29.41,都市：其他:第四種住宅區,10000,115,持分移轉,00050000
RPRSNLSLOHJGFBB88DA,文北段,8.78,都市：其他:第二之一種住宅區,100000,397,持分移轉,00680000
RPSOMLSLOHJGFBB48DA,文北段,8.78,都市：其他:第二之一種住宅區,100000,397,持分移轉,00680000
RPRSNLSLOHJGFBB88DA,文北段,16.52,都市：其他:第二之一種住宅區,100000,397,持分移轉,00690000
RPSOMLSLOHJGFBB48DA,文北段,16.52,都市：其他:第二之一種住宅區,100000,397,持分移轉,00690000
RPURMLPLOHJGFFB09DA,成衣段,29.41,都市：其他:第四種住宅區,10000,115,持分移轉,00050000
RPSOMLOJPHJGFDB18DA,育仁段,4.53,都市：其他:第二種住宅區,18,1,持分移轉,04470000
RPSOMLOJPHJGFDB18DA,育仁段,29.26,都市：其他:第二種住宅區,100000,4627,持分移轉,04520000
RPORMLPLOHJGFBB08DA,仁和段,5.01,都市：其他:第一種商業區,10000,37,持分移轉,05130000
RPORMLPLOHJGFBB08DA,仁和段,8.09,都市：其他:第一種商業區,10000,37,持分移轉,05240000
RPORMLPLOHJGFBB08DA,仁和段,3.36,都市：其他:第一種商業區,10000,37,持分移轉,05260000
RPORMLPLOHJGFBB08DA,仁和段,4.86,都市：其他:第一種商業區,10000,37,持分移轉,05280000
RPXPMLQLOHJGFFB66DA,成衣段,38.87,都市：其他:第四種住宅區,10000,152,持分移轉,00050000
RPSRMLPLOHJGFFB88DA,成衣段,29.41,都市：其他:第四種住宅區,10000,115,持分移轉,00050000
RPXRMLQLOHJGFFB86DA,成衣段,38.87,都市：其他:第四種住宅區,10000,152,持分移轉,00050000
RPSSMLQLOHJGFFB09DA,成衣段,38.87,都市：其他:第四種住宅區,10000,152,持分移轉,00050000
RPOUMLQLOHJGFFB88DA,成衣段,29.41,都市：其他:第四種住宅區,10000,115,持分移轉,00050000
RPXTMLQLOHJGFFB07DA,成衣段,29.41,都市：其他:第四種住宅區,10000,115,持分移轉,00050000
RPXNMLRLOHJGFIB86DA,仁城段,1.83,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070000
RPXNMLRLOHJGFIB86DA,仁城段,.09,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070001
RPXNMLRLOHJGFIB86DA,仁美段,16.06,非都市：一般農業區 ; 非都市編定：甲種建築用地,50,1,持分移轉,13230000
RPXNMLRLOHJGFIB86DA,仁美段,49.48,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,13230002
RPWWMLRJQHJGFFB37DA,興安西段,31.99,都市：其他:第四種住宅區,10000,70,持分移轉,00880000
RPXNMLRLOHJGFIB86DA,仁美段,4.29,都市：其他:住宅區,50,1,持分移轉,13240001
RPXNMLRLOHJGFIB86DA,仁美段,1.10,都市：其他:住宅區,50,1,持分移轉,13240004
RPSPMLLKOHJGFAB67DA,旱平段,26.36,都市：其他:第二種住宅區,100000,1175,持分移轉,04060000
RPXOMLOJPHJGFDB68DA,育仁段,4.53,都市：其他:第二種住宅區,18,1,持分移轉,04470000
RPXOMLOJPHJGFDB68DA,育仁段,29.26,都市：其他:第二種住宅區,100000,4627,持分移轉,04520000
RPSTMLRJQHJGFFB66DA,興安西段,28.34,都市：其他:第四種住宅區,10000,62,持分移轉,00880000
RPPTNLRJQHJGFFB09DA,興安西段,22.85,都市：其他:第四種住宅區,10000,50,持分移轉,00880000
RPROMLOKQHJGFHB68DA,花眉庄段,17.55,都市：其他:農業區,22,2,持分移轉,11370000
RPROMLOKQHJGFHB68DA,花眉庄段,1.63,都市：其他:農業區,22,2,持分移轉,11370001
RPROMLOKQHJGFHB68DA,花眉庄段,48.79,都市：其他:農業區,1,1,全筆移轉,11370012
RPROMLOKQHJGFHB68DA,花眉庄段,2.26,都市：其他:農業區,22,2,持分移轉,11370013
RPQUMLRJQHJGFFB56DA,南簡段,1.95,都市：其他:綠地用地,38,2,持分移轉,03050004
RPUUMLRJQHJGFFB96DA,南簡段,1.95,都市：其他:綠地用地,38,2,持分移轉,03050004
RPQUMLRJQHJGFFB56DA,南簡段,9.79,都市：其他:第四種住宅區,19,1,持分移轉,03050005
RPQUMLRJQHJGFFB56DA,南簡段,.89,都市：其他:綠地用地,38,2,持分移轉,03050006
RPQUMLRJQHJGFFB56DA,南簡段,7.00,都市：其他:第四種住宅區,19,1,持分移轉,03050007
RPQUMLRJQHJGFFB56DA,南簡段,60.00,都市：其他:第四種住宅區,1,1,全筆移轉,03050017
RPUUMLRJQHJGFFB96DA,南簡段,9.79,都市：其他:第四種住宅區,19,1,持分移轉,03050005
RPUUMLRJQHJGFFB96DA,南簡段,.89,都市：其他:綠地用地,38,2,持分移轉,03050006
RPUUMLRJQHJGFFB96DA,南簡段,7.00,都市：其他:第四種住宅區,19,1,持分移轉,03050007
RPUUMLRJQHJGFFB96DA,南簡段,61.00,都市：其他:第四種住宅區,1,1,全筆移轉,03050022
RPVPNLPKQHJGFJB96DA,育賢段,19.14,都市：其他:住宅區,10000,18,持分移轉,01810001
RPXNNLPKQHJGFJB96DA,育賢段,19.14,都市：其他:住宅區,10000,18,持分移轉,01810001
RPWQNLPKQHJGFJB17DA,育賢段,18.08,都市：其他:住宅區,10000,17,持分移轉,01810001
RPXWMLPKQHJGFJB77DA,育賢段,19.14,都市：其他:住宅區,10000,18,持分移轉,01810001
RPWPMLSKPHJGFCB09DA,建功段,13.64,都市：其他:第五種住宅區,100000,167,持分移轉,00040000
RPWWMLPKQHJGFJB67DA,育賢段,19.14,都市：其他:住宅區,10000,18,持分移轉,01810001
RPQQNLQJQHJGFFB78DA,興農段,24.28,都市：其他:第四種住宅區,100000,853,持分移轉,07840000
RPOONLPKQHJGFJB78DA,育賢段,19.14,都市：其他:住宅區,10000,18,持分移轉,01810001
RPQQNLQJQHJGFFB78DA,興農段,.80,都市：其他:第四種住宅區,100000,433,持分移轉,07890000
RPTOMLOLQHJGFFB78DA,興安西段,20.57,都市：其他:第四種住宅區,10000,45,持分移轉,00880000
RPPOMLNLPHJGFHB38DA,秀雅段,16.61,都市：其他:第二種住宅區,6,1,持分移轉,00470000
RPPOMLNLPHJGFHB38DA,秀雅段,52.24,都市：其他:第二種住宅區,1,1,全筆移轉,00470013
RPUNMLNLQHJGFDB48DA,庄前段,26.08,都市：其他:農業區,11,1,持分移轉,09090000
RPPOMLNLPHJGFHB38DA,秀山段,1.18,都市：其他:第二種住宅區,6,1,持分移轉,02690001
RPPQMLQKQHJGFCB38DA,建功段,10.12,都市：其他:第五種住宅區,100000,124,持分移轉,00040000
RPUNMLNLQHJGFDB48DA,庄前段,56.10,都市：其他:農業區,1,1,全筆移轉,09110000
RPQOMLNLQHJGFDB18DA,庄前段,58.07,都市：其他:農業區,1,1,全筆移轉,09060000
RPQOMLNLQHJGFDB18DA,庄前段,26.08,都市：其他:農業區,11,1,持分移轉,09090000
RPQQMLRLQHJGFFB98DA,梧棲段,10.04,都市：其他:第三種商業區,10000,31,持分移轉,28400000
RPXNMLLKOHJGFFB48DA,大學段,91.78,都市：其他:第二種住宅區,1,1,全筆移轉,04050006
RPXNMLLKOHJGFFB48DA,大學段,2.89,都市：其他:第二種住宅區,18,1,持分移轉,04050009
RPXNMLLKOHJGFFB48DA,大學段,21.11,都市：其他:第二種住宅區,12,1,持分移轉,04050010
RPVOMLLKOHJGFIB68DA,丁台二段,23.74,非都市：特定農業區 ; 非都市編定：甲種建築用地,1901,102,持分移轉,06110000
RPVOMLLKOHJGFIB68DA,丁台二段,59.14,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,06280002
RPPRMLLMNHJGFBB77DA,仁和段,3.25,都市：其他:第一種商業區,10000,24,持分移轉,05130000
RPQPMLRKOHJGFIB88DA,溪南西段,24.06,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,1374,持分移轉,09810000
RPPRMLLMNHJGFBB77DA,仁和段,5.25,都市：其他:第一種商業區,10000,24,持分移轉,05240000
RPPRMLLMNHJGFBB77DA,仁和段,2.18,都市：其他:第一種商業區,10000,24,持分移轉,05260000
RPPRMLLMNHJGFBB77DA,仁和段,3.15,都市：其他:第一種商業區,10000,24,持分移轉,05280000
RPWUNLSLOHJGFBB96DA,文北段,8.78,都市：其他:第二之一種住宅區,100000,397,持分移轉,00680000
RPWRMLLMNHJGFBB48DA,仁和段,3.25,都市：其他:第一種商業區,10000,24,持分移轉,05130000
RPWUNLSLOHJGFBB96DA,文北段,16.52,都市：其他:第二之一種住宅區,100000,397,持分移轉,00690000
RPWRMLLMNHJGFBB48DA,仁和段,5.25,都市：其他:第一種商業區,10000,24,持分移轉,05240000
RPWRMLLMNHJGFBB48DA,仁和段,2.18,都市：其他:第一種商業區,10000,24,持分移轉,05260000
RPWRMLLMNHJGFBB48DA,仁和段,3.15,都市：其他:第一種商業區,10000,24,持分移轉,05280000
RPXPMLQJOHJGFBB68DA,仁和段,3.66,都市：其他:第一種商業區,10000,27,持分移轉,05130000
RPQOMLNJPHJGFDB87DA,望寮段,36.84,都市：其他:第一之一種住宅區,10000,380,持分移轉,00690000
RPXPMLQJOHJGFBB68DA,仁和段,5.90,都市：其他:第一種商業區,10000,27,持分移轉,05240000
RPXPMLQJOHJGFBB68DA,仁和段,2.45,都市：其他:第一種商業區,10000,27,持分移轉,05260000
RPXPMLQJOHJGFBB68DA,仁和段,3.55,都市：其他:第一種商業區,10000,27,持分移轉,05280000
RPVRMLQLOHJGFFB66DA,成衣段,38.87,都市：其他:第四種住宅區,10000,152,持分移轉,00050000
RPPOMLPLOHJGFFB28DA,成衣段,53.19,都市：其他:第四種住宅區,10000,208,持分移轉,00050000
RPROMLRLOHJGFIB98DA,仁城段,1.83,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070000
RPROMLRLOHJGFIB98DA,仁城段,.09,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070001
RPROMLRLOHJGFIB98DA,仁美段,16.06,非都市：一般農業區 ; 非都市編定：甲種建築用地,50,1,持分移轉,13230000
RPXNMLSJPHJGFHB76DA,東寶一段,35.56,都市：其他:第一之一種住宅區,1000000,41667,持分移轉,03860001
RPROMLRLOHJGFIB98DA,仁美段,46.68,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,13230011
RPROMLRLOHJGFIB98DA,仁美段,4.29,都市：其他:住宅區,50,1,持分移轉,13240001
RPROMLRLOHJGFIB98DA,仁美段,1.10,都市：其他:住宅區,50,1,持分移轉,13240004
RPXNMLSJPHJGFHB76DA,東寶一段,53.05,都市：其他:第一之一種住宅區,1,1,全筆移轉,03860017
RPSOMLRLOHJGFIB09DA,仁城段,1.83,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070000
RPSOMLRLOHJGFIB09DA,仁城段,.09,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070001
RPSOMLRLOHJGFIB09DA,仁美段,16.06,非都市：一般農業區 ; 非都市編定：甲種建築用地,50,1,持分移轉,13230000
RPSOMLRLOHJGFIB09DA,仁美段,47.25,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,13230012
RPSOMLRLOHJGFIB09DA,仁美段,4.29,都市：其他:住宅區,50,1,持分移轉,13240001
RPSOMLRLOHJGFIB09DA,仁美段,1.10,都市：其他:住宅區,50,1,持分移轉,13240004
RPROMLTJPHJGFIB09DA,溪南西段,30.89,非都市：鄉村區 ; 非都市編定：乙種建築用地,200000,3528,持分移轉,09810000
RPVRMLQLOHJGFBB88DA,仁和段,3.79,都市：其他:第一種商業區,10000,28,持分移轉,05130000
RPVRMLQLOHJGFBB88DA,仁和段,6.12,都市：其他:第一種商業區,10000,28,持分移轉,05240000
RPUUNLMKPHJGFBB78DA,仁和段,3.79,都市：其他:第一種商業區,10000,28,持分移轉,05130000
RPVRMLQLOHJGFBB88DA,仁和段,2.54,都市：其他:第一種商業區,10000,28,持分移轉,05260000
